P,n,Paper,Min Time,Time opt,mast
1800,100,203265.54775305276,162949.43357402834,112720.79326384487,1.8032657672774741
3500,100,183044.8151089842,101631.10119343793,57970.693678548785,3.157540534601491
1800,100,293681.77191807795,193598.07378781517,110062.16297336579,2.668326371063112
700,200,677173.2835549259,604202.3713617629,576675.890069519,1.1742701493438399
100,300,7309520.97227782,6281795.328494754,6281795.328494752,1.1636038091087142
700,200,726782.9838753507,701465.2255464762,613499.966652838,1.1846504048575055
3500,100,291093.48581909225,119705.70236713301,82739.16147748545,3.5182068638476967
1400,400,688354.0327576913,745791.5011468796,564663.8277772446,1.2190510510782029
1800,100,230783.59287899776,221270.22109397428,113047.99338210211,2.0414656286640085
700,200,763596.2248839231,692495.431323539,580255.8348724816,1.3159647503617653
100,300,6999574.345107485,5964398.685472698,5964398.6854727,1.1735590986156124
700,200,773850.8879619578,778757.0756457568,586957.6778186704,1.3184100271723929
600,700,2656710.958771563,2632578.6584622883,2375402.4162035296,1.118425636283402
1800,100,286650.95139413,230822.1212824063,113087.33303027043,2.5347750602395167
3500,100,224175.94971824958,122663.6986110094,58138.96802508109,3.855863929706153
2000,300,548924.6045401446,503291.37255554064,314089.7664247376,1.7476679064985656
100,300,7198405.049722514,6320825.874671791,6320825.874671788,1.1388393213879342
700,200,684349.6834198053,610648.7138465279,508193.6272251061,1.3466317693839758
3500,300,511541.3961808184,309508.416661509,179479.86652842147,2.8501324748857746
1800,100,166980.5502338727,153457.42121125374,116013.24406662953,1.4393231701888387
1400,400,764652.6964885463,756529.3764273818,543773.342200781,1.4061974671171147
700,200,697494.0444626643,619546.7335803525,552295.7514240686,1.2628995292181928
100,300,6960732.177927401,5952079.080720092,5952079.080720092,1.1694623145170444
3500,100,275833.4033719382,133588.23315739984,70156.3045836674,3.931698013583131
700,200,670168.5197149894,607742.834482094,564120.9747471545,1.1879872398209739
1800,100,264188.0959059679,172114.02624516585,102487.31533915432,2.5777638435713546
100,300,7056895.684623307,6053141.231729096,6053141.231729104,1.1658237292784057
3500,100,154813.23637946023,94739.79715731218,59663.95409140947,2.594753209656122
700,200,754248.9397822417,728027.597630498,619022.6133753316,1.218451351348159
4400,400,524656.6273893048,249556.7276586096,179665.76338366873,2.920181438624578
100,300,6279879.541385698,5464458.386796749,5464458.386796751,1.1492226853733887
1800,100,335973.83665528975,220019.6587300662,113150.63833198782,2.969261522586652
1400,400,805530.7732184575,767074.3577451619,564842.4948808318,1.4261157411472822
2000,300,621340.5169420457,487922.47895674,298219.934273635,2.0834975986948203
600,700,2602826.4290211,2611996.056609138,2356672.5528580695,1.104449757292122
3500,100,239518.51814018268,116207.30922606956,67781.74556486742,3.533672910665342
700,200,667394.6633468202,639635.1996046964,573010.1744757434,1.1647169510688544
100,300,6832446.881755066,5986732.05685328,5986732.056853285,1.1412648531570162
3500,300,572124.2152016622,311171.65207726625,170411.3910135057,3.3573120423406397
1800,100,218978.9023995347,157121.11608861765,110484.480534501,1.9819878895222225
700,200,702481.518616377,716392.067461492,607718.3616983391,1.1559326867353676
100,1000,23197206.19273649,20469245.76758118,20469245.76758122,1.133271174528363
100,300,6963654.351315691,6065810.963995082,6065810.96399508,1.1480170405325771
3500,100,322171.8507056469,147664.54652904774,96621.71431835281,3.3343628083863543
1200,900,1712808.0344033102,1903750.6275947972,1500525.5238719955,1.1414721090405282
1800,100,222192.35681321577,172717.7878190851,104828.20871495818,2.119585553707078
100,300,6972679.217505064,6044914.614323589,6044914.614323587,1.1534785290404457
1900,800,1272042.8542948458,1269247.0385761962,859816.8620396103,1.4794346452771068
2000,300,551210.2292052568,495980.330809169,316041.2937335894,1.7441082546317688
4900,600,760875.0694746809,337359.0830212098,248189.58464162383,3.065701046936982
3500,100,207319.55182055122,93394.40538207383,56820.58998917194,3.648669467530331
1800,100,379955.5837690878,246389.39527441177,118491.52469273478,3.2066055758364675
1400,400,714743.0426156707,748938.2026017578,557671.0405689183,1.2816570892519585
2100,800,1229318.794258958,1228195.1616245895,777929.5418453617,1.5802443899261565
100,300,6961979.896421832,6187392.639988628,6187392.639988627,1.1251879913725062
3500,100,213479.7643130749,113787.56356427674,54138.05797390288,3.94324754715033
3500,300,524275.6468892556,322064.9810365633,180595.0249906225,2.903045900165184
4400,400,569032.7894552578,259182.32545814363,173018.7907002485,3.288849651256062
3100,800,1157284.773622777,897160.1274893972,526984.528346858,2.196050759313866
