P,n,Paper,Min Time,Time opt,mast
3600,100,88231.6992493199,90210.08222713551,56360.396631922435,1.5654910987504587
1100,300,767409.7258898693,716138.3396825365,571072.302590432,1.3438048429399119
3400,100,94079.61580480076,111640.7844690962,59675.71408085905,1.5765142864872186
1100,100,230453.96445045876,234807.01676813696,184452.20715901887,1.2493966214878693
3500,200,184086.13481233473,195559.53438149282,115335.1780139038,1.59609702765745
1100,400,972050.9167907442,907547.4853267258,718663.0535346749,1.3525822873595705
3600,600,482827.17937695957,551744.1523805461,337813.6013177658,1.429270986998496
100,500,11349909.595698133,10214918.636128323,10214918.63612832,1.1111111111111112
2000,400,570376.6787019471,618691.0234777116,395264.67944407125,1.4430246575640555
3400,400,356312.0385843331,390381.6271159303,232508.63496710072,1.5324679818224825
3500,500,418982.68460821273,506725.9720587947,291854.8181750948,1.435585978083285
3000,600,606126.9274402495,685513.1092582128,405376.3215813189,1.495220354942857
3600,500,413539.3385692975,520422.74599144666,283747.73989245325,1.4574189691380033
3100,600,574513.380217447,656498.4788189805,392299.6660464377,1.4644758329960956
2300,600,804017.8822044611,847604.4800942794,528751.7238017203,1.5205962382941838
1900,700,1067845.7835971017,1140445.997660421,750127.0788011146,1.4235531735553113
1800,200,302355.18215036223,288031.4831558167,224262.8461381463,1.348217894122823
1700,700,1153864.907987064,1180589.5115220733,838377.3233659515,1.3763073926600018
3800,100,85376.93079837837,84656.05354227364,53394.05996708441,1.598996795729905
2900,700,740889.5598112245,850417.612531025,491462.56886969577,1.5075198127808196
1400,100,190415.6274086954,190193.05293679863,144926.73419637198,1.3138751001639708
2400,800,959398.5010056209,1084813.347763274,680688.3491146915,1.4094533897244195
2600,300,363393.34562532365,404813.040488925,241607.51263441352,1.5040647604993533
4600,800,519393.14330041636,519393.14330041636,355141.74736418686,1.4624953195598116
1200,800,1824464.9101145312,1789963.1142829617,1361376.698229383,1.340161699908221
700,900,3123002.906596795,2875101.302398834,2572329.4694948494,1.2140757798067314
4300,800,540001.9469083297,548387.0382733332,379919.0785756418,1.4213604353138993
200,900,10031476.759645332,9047423.90689932,9003153.143231973,1.1142181633538457
4600,600,369289.96994883183,369289.96994883183,264375.86190086015,1.3968369400051885
2200,1000,1286357.12841563,1431754.6391873572,930420.2621627828,1.3825549385881428
1300,1000,2093427.724554015,2014195.9307341427,1574557.3667370172,1.3295341083013457
4200,200,137795.97292794846,138403.14666709496,96112.64834491984,1.4336923942979858
4300,600,398761.3827642902,402743.78655787255,282820.6894753388,1.4099441717083472
800,400,1212468.808771369,1118424.7221869545,988161.6986101781,1.2269943375428056
3200,100,97525.58137391266,116471.62402542893,63405.446210912734,1.5381262525856572
5000,100,66476.57133169287,66476.57133169287,42511.79157511906,1.5637207670777094
1300,100,193079.39299870108,197888.5958518517,156074.9445191698,1.2370940998475655
4300,400,265262.1170589077,264988.67256059276,183844.0369507308,1.4428649493265668
3300,200,169403.42812129855,196959.0148308049,122325.18880262524,1.3848613664895726
4600,900,516848.45020570414,516848.45020570414,391441.44101008575,1.3203723368481755
4900,300,207329.78325192188,207329.78325192188,142348.1066563424,1.4564983554889046
1800,400,621385.6906050447,625317.609062775,439182.9771600792,1.414867430935407
3900,1000,729914.0471389961,803290.6119437465,524852.4555790056,1.390703309816415
2500,1000,1117721.0130365542,1299678.454307032,818769.8307032489,1.3651223715418697
700,700,2526254.6406847965,2331043.34614459,2036059.2138887395,1.2407569600393968
3800,700,577611.8670711024,645165.718445193,375063.5394005573,1.5400373707192827
800,800,2600609.275403666,2408149.8749735435,2042065.0473440746,1.2735193126125135
500,1000,4785178.843296653,4369112.421871676,4093849.1535162446,1.1688703378791128
1000,800,2148171.903148742,2004695.2569408168,1633652.0378752595,1.3149507075831588
4500,600,365687.08012614213,365687.08012614213,270250.88105421263,1.353139270812534
3800,500,382644.73231138784,474004.61314847897,268813.6483191662,1.4234572340503648
2500,600,717360.7036391624,789308.6921521872,486451.5858975827,1.4746805734336637
2000,900,1241269.3950089691,1316230.1364963392,900315.3143231972,1.3787051883506842
4700,500,323059.2153536767,323059.2153536767,218726.61253679788,1.4770000394868559
3800,300,243421.90210636225,273815.70453246706,165310.40338144082,1.4725141136138011
3600,200,171532.8201700441,171439.2063599526,112131.42306907315,1.5297479999373556
1400,700,1387455.60707948,1369298.5102665504,1018029.6069443697,1.36288335586226
600,100,407353.9638486902,373930.638627017,338162.37979153456,1.2046105308929098
4800,400,228228.35023809486,228228.35023809486,164693.6164350297,1.3857753274130642
1800,600,937613.4792078249,953417.0685558805,675627.2026355315,1.3877675078065534
2700,400,421614.2301673381,505250.91602936346,292788.6514400528,1.4399951230816808
1600,700,1228697.331837233,1260565.9274194564,890775.9060763236,1.3793562707026739
3500,400,318709.36497484846,402175.491900561,225865.53111089783,1.4110580016672185
4400,1000,637524.4684072525,637500.3482632466,465210.1310813914,1.3704010850436823
5000,400,212149.5563269246,212149.5563269246,158105.8717776285,1.3418195917815565
4900,100,66976.18009959605,66976.18009959605,42511.79157511906,1.5754730068538279
400,1000,5895307.373219168,5364335.521541203,5117311.441895305,1.1520321637949233
4900,600,345280.59387059143,345280.59387059143,248189.58464162383,1.3911969528018804
100,900,20007006.984959967,18006306.28646396,18006306.286463946,1.1111111111111127
1500,400,694367.174988982,711121.2995380599,527019.572592095,1.3175358394638057
4700,200,114249.19799836556,114249.19799836556,85887.8985209922,1.330212986529662
300,200,1505777.2275594543,1358888.6619952228,1345577.0768288777,1.119056837017557
3100,100,117415.20748601454,125634.92007383234,65450.783185458306,1.7939465621566704
3800,200,152486.3837695195,163288.7151246617,106229.76922333245,1.4354392830218745
1800,100,155646.1722812894,160876.48160018594,112720.79326384487,1.3808115412829765
1900,100,150238.1271347232,156414.20772194897,106788.11993416882,1.406880533408958
3200,500,451033.3311840008,568959.5285962689,319216.2073790099,1.412939947151501
1600,500,890581.5310811569,920394.4640203377,638432.4147580198,1.3949503667020215
