P,n,Paper,Min Time,Time opt,mast
300,200,1787742.7537156024,1358888.6619952228,1345577.0768288777,1.3286067253232174
200,200,2732459.8730165535,2023855.8499795937,2018365.6152433166,1.3537982674596603
1800,100,156835.0944503581,162797.32559530242,112720.79326384487,1.391359037753178
1000,300,908201.349053749,755504.226128156,628179.5328494752,1.44576717572136
800,200,730784.7329296638,553128.4060180795,504591.40381082916,1.4482702785076267
700,300,1187871.5260350858,997845.6594596605,897399.3326421074,1.3236822034821167
2200,200,253009.2036538062,247653.60820199005,183487.78320393787,1.378888551793111
4200,200,138248.52880284665,143178.5988527404,96112.64834491984,1.4384009928299302
100,500,13694940.79658881,10214918.636128325,10214918.63612832,1.3406803602088695
1900,500,722965.601550665,823569.527872546,537627.2966383325,1.344733807362857
2600,400,415965.6737377436,534523.7833333246,304049.7534185163,1.3680842331260765
800,900,3187841.6788031426,2580183.031156248,2250788.2858079933,1.4163223164540168
1300,700,1550663.035042944,1467253.0921578156,1096339.5767093212,1.4144003080663028
4900,500,364523.8346511258,301742.6387335206,218726.61253679788,1.666572852856666
800,500,1822807.0672435493,1534046.9308467011,1276864.8295160397,1.4275646294795619
2700,600,622710.3001603892,768830.9043402408,450418.13509035436,1.382516048194802
800,400,1409951.0180688647,1135265.5335954141,988161.6986101781,1.426842408536904
1400,800,1563094.8877352946,1538982.158450539,1166894.3127680426,1.339534241132264
2100,800,1060633.2434360473,1184798.5912852641,777929.5418453617,1.3634052782210475
1500,1000,1846109.5741815667,1856824.600779607,1364616.3845054149,1.3528414249918757
4700,500,366226.3106122499,313576.14524670923,218726.61253679788,1.674356432282044
2700,700,730385.6607035442,837600.5532121542,527867.2036007843,1.3836541761285868
3900,600,429528.5290917132,478967.3208719696,311827.93967793765,1.3774536352814926
1800,300,486587.92749321164,538624.7035910354,348988.6293608195,1.3942801757879857
1800,900,1351077.1150013334,1396037.6645841396,1000350.3492479969,1.3506039319294403
1200,600,1355480.6839508526,1311985.8044486195,1013440.8039532973,1.3375035608032588
4200,800,581281.1421771466,567336.9304398937,388964.77092268085,1.4944313357692098
2500,400,453413.2401080293,534130.0977214623,316211.743555257,1.4338912116614568
4000,800,588768.8900735364,638116.3908195805,408413.0094688149,1.4416017032349038
3000,800,761379.1935606941,935801.1782022686,544550.6792917532,1.3981787600576492
1300,300,633724.8506946734,638669.6288414865,483215.02526882704,1.3114758804159974
500,100,601052.6306450973,434240.0694961376,405794.8557498415,1.481173608114011
4300,800,580950.0034315322,535158.087408671,379919.0785756418,1.5291414308793791
3100,600,543075.8868967633,667577.7381275446,392299.6660464377,1.3843394065812888
3100,100,105503.7519132792,111875.37871954625,65450.783185458306,1.6119555302238118
1700,900,1430347.9648691774,1476985.1430746296,1059194.4874390557,1.3504110735390107
2900,400,364561.0546534517,467500.74950896855,272596.3306510836,1.3373659644747038
4000,700,520603.4584171477,555058.1795988752,356310.36243052944,1.4610954754891554
4300,200,118930.0738163946,136087.5925278031,93877.47047643333,1.2668649167134343
3700,1000,746785.8761906704,940585.112651567,553222.8585832763,1.3498825375782213
200,800,11292201.553481285,8251726.431243704,8168260.189376298,1.3824488069280663
