n,Paper,Min Time,Time opt
100,224646,290783,135265.29081264586
100,240654,295598,132074.989704219
100,218521,290269,135658.01263896248
100,219911,297553,135705.1697686514
100,239990,309788,139216.24898405053
100,229891,273285,142036.21916436727
100,238762,302471,145881.8367644083
100,216086,306202,132581.7427352931
100,212774,286787,125794.21532877443
100,230291,301866,142190.2083890204
200,446783,607739,269116.1630651557
200,467438,643307,286300.63034636714
200,446698,593545,270786.78148973774
200,452892,612888,273914.3536612017
200,389425,523349,237157.78073003114
200,435707,563922,257738.67159940107
200,432410,576488,263257.1795394107
200,483136,630464,288877.90892573434
200,457868,586346,267405.4854193728
200,463190,600904,283602.64182854834
300,681357,926715,418787.46853357356
300,666443,860929,397627.7838515522
300,690140,919986,421389.488612118
300,642630,856066,396806.42035697633
300,673833,888822,403543.909616375
300,595805,783072,364298.3991424273
300,650058,860482,399116.60072818206
300,677570,879457,404388.45227704063
300,648888,891448,402995.5194350668
300,662197,899246,412493.9045690554
400,856937,1145936,527021.1010989047
400,832812,1097181,507523.35085060494
400,838578,1125810,527187.772134673
400,825508,1110249,520494.5536820677
400,890108,1176833,553653.6355748439
400,876789,1173447,546790.4404012962
400,829694,1096624,509609.10896063247
400,839952,1104599,517064.3624457273
400,862740,1174501,532847.8587000904
400,897086,1178810,556611.7305140332
500,1108539,1446971,680996.5163027159
500,1083653,1445120,665670.2079130015
500,1048672,1368136,651307.2591571598
500,1125612,1452153,695185.5852770898
500,1033692,1388098,661964.7892956203
500,1054790,1377611,656762.2775112868
500,1092712,1470162,688682.2888688851
500,1107397,1453089,682390.0572946991
500,1041298,1384325,654466.7297662625
500,1076531,1384370,671096.4806446494
600,1283469,1716626,810754.8085519011
600,1286817,1716792,815431.7444397591
600,1218956,1622325,772067.1869807383
600,1326169,1739896,835805.1314059657
600,1340624,1757110,836160.2278643675
600,1331387,1758112,820028.8905563497
600,1284521,1734211,808502.4861934956
600,1275428,1687874,796312.8104777542
600,1322148,1725544,808420.1890592348
600,1236210,1648984,776751.4217715072
700,1497227,2040722,950163.5534493667
700,1499040,1961765,942671.6432391971
700,1474322,1967896,943133.0399483171
700,1457150,1944238,918676.5189244791
700,1531840,2038080,959851.1308079761
700,1516334,1997613,955617.3377585586
700,1556480,2047055,966040.5296124725
700,1373654,1843880,876167.0650217815
700,1435764,1897752,903614.0357209735
700,1472438,1965789,917314.7013988987
800,1733083,2302392,1089104.445171647
800,1739772,2324945,1095099.5263733587
800,1716169,2299475,1091465.3616880602
800,1640366,2150245,1036908.9392987158
800,1665399,2192389,1047142.9112615727
800,1697085,2223179,1071430.2907001453
800,1694824,2243992,1067060.6678171605
800,1732229,2280303,1092905.3723919664
800,1684201,2228618,1063718.9347667655
800,1712292,2283920,1077384.1556501235
900,1916429,2522670,1200423.6992387213
900,1983202,2563488,1234370.7532900288
900,1903118,2530879,1211852.363587291
900,1907062,2534182,1209448.2505834908
900,1865773,2499268,1188122.4972721045
900,1854472,2453578,1177489.4069455904
900,1884604,2506708,1200847.5092545433
900,1898368,2440586,1168647.4069514158
900,1887735,2457639,1187157.4681880812
900,1946406,2518198,1213628.0838431732
1000,2179851,2867193,1364619.9643280825
1000,2082460,2731710,1310240.3597236935
1000,2065183,2729139,1315746.4593939313
1000,2044597,2683142,1288364.8317448634
1000,2115283,2834594,1345050.931590255
1000,2114929,2783734,1343466.4580755432
1000,2123312,2800914,1339717.995657805
1000,2139258,2850896,1356494.7857752524
1000,2178195,2869638,1374274.0153844566
1000,2023597,2664943,1275221.562436
