P,n,Paper,Min Time,Time opt,mtsa
200,100,1693434.564032852,1025215.9451056282,1014487.1393746038,1.6692518794045983
200,100,1653813.010819132,1020213.1882779833,990559.4667602922,1.6695746861398095
2200,100,137082.09632551335,151803.55887230282,92226.10357950944,1.4863698129384044
200,100,1700270.5040918253,1039707.8625442225,1017431.9404389191,1.6711393032917075
3600,100,85782.29148684548,92071.94702694955,56360.396631922435,1.5220313662281528
2200,100,133340.4224956651,171069.54254030949,90050.86061457201,1.4807234665571642
200,300,5238540.277123842,3186201.355599391,3140897.664247376,1.6678481240423046
200,100,1698914.5960412878,1039419.3832380222,1017785.9972724338,1.6692257513801638
200,100,1740343.1224415195,1045505.9972378191,1044119.1965996657,1.6668050238988172
200,100,1538018.6122809085,938071.1030329628,922385.8380523889,1.6674351977567476
2200,100,134602.74981701522,218570.9054106419,92493.81276717446,1.4552622039253311
200,300,4973776.185676427,3019869.4670129754,2982199.34273635,1.6678215015340603
3600,100,98269.71239421383,118161.6458609151,82739.16147748545,1.1877049590471673
200,100,1701616.4490568459,1037835.8242406144,1018355.7449878906,1.6709450085903723
200,100,1657267.2080175157,994447.0011055404,994360.324810509,1.6666666666666674
2200,300,419394.3463449775,458508.65659058676,285536.151295216,1.4687959631120944
3800,100,76019.75930965765,84642.97796228823,53394.05996708441,1.423749371306868
200,300,5271592.727242822,3188464.0757162725,3160412.937335894,1.668007577416947
2200,100,135220.58151147922,212768.3752736998,92525.99975203944,1.4614333471008911
3600,100,77839.76606932508,142714.18660166315,56523.996691051056,1.3771100882123002
200,100,1572458.4959334442,949031.0021073674,943453.8784346236,1.6667041514975418
200,300,4966080.596513588,3014555.25659997,2976039.5403600456,1.668687706989533
200,100,1780070.7159827407,1095932.90297713,1066423.722234613,1.6691964730986408
200,500,8519539.438502783,5163874.915286066,5107459.31806416,1.668058208191833
2200,100,140886.7553765741,143100.3148796,94919.92696360598,1.4842695299438298
3600,100,95874.04693663155,112039.47091591478,70156.3045836674,1.3665777795108
200,300,5048861.141458809,3066957.625230651,3026570.615864552,1.6681788671950686
4700,400,233417.87591868473,227330.91564218557,168197.73593364735,1.3877587270899188
2200,100,146726.78920280497,151033.94306574127,83853.25800476263,1.7498042734901404
4300,400,246984.40649408486,256392.85943274386,183844.0369507308,1.343445295211154
1400,300,700669.6552734954,618207.1930067814,448699.6663210537,1.5615559980652003
2200,300,387539.1118586821,439326.24810901674,271109.03115785,1.429458510487768
200,300,4557666.938687724,2768085.04228646,2732229.1933983755,1.6681129642051917
2200,100,152220.91908753378,178531.748068293,96748.51380656994,1.5733670017078532
3600,100,79173.37819208638,98049.61842369137,58006.622033314765,1.3649024097044469
3800,100,91079.82726545782,104164.35060076579,82739.16147748545,1.1008067478450574
200,300,4989258.611465232,3005343.970638748,2993366.0284266425,1.6667719764587763
3600,100,96947.58419889295,118589.35642408964,67756.1990911905,1.430829732175721
2200,100,133123.86549165877,140225.34241855465,90396.39316459172,1.472667888963997
200,300,5055594.8805761095,3052898.6326301033,3032905.48199754,1.666914749102692
200,300,5038589.796459637,3038126.260915984,3022457.3071617936,1.6670507750500108
2200,300,404473.14801089285,434906.62803790125,287310.26703053585,1.4077921829640174
2200,100,127666.84057998659,155497.7634046698,85768.5344031476,1.4885043969610068
3600,100,123993.52869307119,151929.7280512851,96621.71431835281,1.2832884364329606
200,300,5157727.737746306,3107638.724464602,3093696.3199943136,1.6671732465828404
2200,100,140353.37757972113,211176.61911406126,101520.01014978602,1.3825193414839012
200,500,8325641.753786101,5048181.901705073,4992512.670209011,1.6676255632692363
3800,100,75872.0836901419,126769.70835490404,54290.25884700422,1.3975266521376806
3600,100,83515.33572393708,100805.97065775882,55242.2402672505,1.5118021159154158
400,900,7471228.8185763415,4703814.293480293,4501576.5716159865,1.659691599091094
4300,400,262227.9693054977,276427.0055366867,177042.48350723102,1.4811584435031235
4700,400,227082.0577960762,233779.14715240995,161975.0381023603,1.4019571191739524
1400,300,649113.7775663284,606505.3075906802,426028.47753376426,1.5236394086235323
2200,300,424446.57607815147,468632.4863195461,270549.0491236405,1.568834107726544
3600,100,78818.79140995302,124268.31441046286,54138.05797390288,1.4558850900774354
2900,900,864345.7986528106,946913.6339436392,620907.1133263429,1.3920694095809443
3600,100,104143.20804602442,143035.3509505956,100449.69451400051,1.0367697836204879
3800,100,92187.29848856511,114803.33929468425,70156.3045836674,1.3140272857248896
2200,300,416844.58238527464,452944.6214189508,275142.78326041385,1.5150118692764134
700,700,3243431.801120054,2310722.1018832917,2036059.2138887395,1.5929948299122951
4400,1000,616886.8493898693,639682.6915058786,465210.1310813914,1.3260391555873943
4300,400,248908.3710074298,252378.98349423453,183902.20763561965,1.3534822349746456
4700,500,320518.5653543865,332616.35390020465,218726.61253679788,1.4653843976140009
200,500,8145128.067086219,4925259.018864901,4884790.362531057,1.6674468017222783
400,900,7673446.481224551,4915180.354498524,4628877.507123154,1.657733752819395
4700,400,227534.9350192664,234760.86286333358,168250.95592194988,1.3523544860263252
1400,300,700746.0410560408,634384.0551822518,451487.5624765563,1.5520827134466797
2200,300,358426.45881781215,433399.1896227868,248384.47212712505,1.4430308615844825
3800,100,79065.65775200794,102021.2511089856,54953.641926298194,1.4387701156922028
4500,1000,614535.4461457167,615077.8611740518,454872.1281684716,1.3510070371207936
700,700,3205703.8356071706,2293911.904821683,2020005.0453069168,1.5869781330769401
4600,500,322020.71638534864,317565.0515969511,222063.44861148516,1.450129313936511
4300,400,259578.10584880473,266246.25080572924,181567.31553406644,1.429652165563364
2200,300,403529.17861852725,421810.2848992931,272124.18440242205,1.482886129745018
200,500,8694578.248225838,5285778.54582854,5213878.267515309,1.667583668455932
3800,100,90806.067612952,111698.1557024919,67742.26274582943,1.3404640461104542
400,900,7491885.035764396,4786523.991198843,4544434.020624019,1.6485848406564934
2200,300,380613.6985223479,455173.8315781387,275718.68018159457,1.3804421893781993
700,700,3238052.693659504,2306861.97690476,2020993.803983018,1.6022081251698448
4700,400,238229.9691666768,248972.04557938923,166114.77804180546,1.4341286908665187
4000,900,600293.2576182723,660897.3183941178,450157.6571615986,1.3335178199640791
1400,300,664220.033076464,615800.5250961747,425148.5057657208,1.562324750219125
2900,900,910341.0820711119,1152243.4977521673,638465.8630514694,1.4258257719845007
3800,100,126774.68315360465,125810.4549773278,96621.71431835281,1.3120723850531437
4300,400,270375.54485667095,300802.0317979397,193134.4675785759,1.3999341922055932
2200,300,393765.3156163095,422305.5424597102,274768.8461056176,1.4330784628507383
200,500,8275362.694234425,4999904.754920535,4964722.171438281,1.6668329885289532
4600,500,323801.6241722081,315490.93612561695,217065.76826995699,1.4917212730176206
400,900,7435510.336190312,4837906.021981882,4535418.6547221,1.639431969185193
700,700,3166447.586192145,2240435.3783186963,1968586.995119855,1.6084875060344284
2200,300,407621.21340784203,441007.0997720646,281245.11999948305,1.4493450176436529
4700,400,255891.81943337107,257421.82267425422,176977.28425804104,1.4459020574655728
2300,800,1040590.5556271396,1155244.9454495278,710283.4947283737,1.4650355292643844
3800,100,78064.26636399765,96784.87142145341,52334.75393739521,1.4916333887301936
700,200,951760.5279169952,607504.7371012097,576675.890069519,1.6504253850499269
4300,400,253731.4591228168,283156.4293037385,190740.31086703434,1.3302455992099844
1400,300,652565.7268823242,620223.9171978332,432367.2308377932,1.5092858115492582
700,200,1001014.142296496,707133.0881436798,613499.966652838,1.6316449824078654
700,200,912953.1047590002,693899.3235658588,580255.8348724816,1.5733630752022216
4400,1000,622420.0129610547,628158.1855144653,446671.55892271333,1.3934623786260605
700,700,3302791.4406151543,2342963.478971029,2056818.451102874,1.6057768437677058
200,500,8213789.807880688,4962861.119628382,4925703.371320136,1.667536428544481
700,200,922111.0826440593,783905.3139507055,586957.6778186704,1.571000972456703
700,200,804122.4360884055,624909.37564129,508193.6272251061,1.5823150724639385
400,900,7336270.939918128,4680094.33391053,4455446.954442747,1.6465847343559479
4500,1000,595644.8277418136,591990.0749920529,436745.5242799864,1.3638258313551965
4600,500,306640.97835699556,309400.3765101298,212382.18967526336,1.4438168229918704
700,200,923806.0675058797,624227.0233534753,552295.7514240686,1.672665533138521
3800,100,79723.37644390442,94584.03412763322,54138.05797390288,1.472593946431083
2600,900,967346.2781374517,1084014.480227144,692550.2417870748,1.3967885934763173
4700,400,243663.0313083725,247286.84110854007,174507.09292090376,1.396292994341577
700,200,936132.202655767,607742.834482094,564120.9747471545,1.6594529268750415
1400,300,586832.9979075731,551099.4568860367,390318.45619976794,1.5034723277528736
700,200,991202.8706166465,722043.4294851203,619022.6133753316,1.601238547994128
200,500,8616679.63606983,5210324.77249269,5165103.570665399,1.6682491489632956
3800,100,104838.22644500346,146396.17044894723,100419.32952364009,1.044004445581596
4700,500,315488.68660372496,308058.89481575723,212447.34766846854,1.485020594825481
4300,400,258943.89462391124,280811.98253445636,177770.07170679214,1.4566225469661982
2900,900,865063.6371534753,1097086.5517785705,626818.4856033131,1.3800863519856967
