P,n,Paper,Min Time,Time opt,mast
400,300,2024798.8766035023,1664576.890341248,1570448.832123688,1.289312224114558
2500,100,148883.05776591634,135550.87136871004,81158.9711499683,1.8344621137545616
2900,200,189527.61108699942,205389.81643533043,139197.6286374701,1.3615721254893647
400,300,1897686.6925526678,1559657.1237198878,1491099.671368175,1.272675951173287
2500,100,246047.33641021888,166914.25436664344,83088.51270910182,2.9612677900692033
3400,200,171561.63514647854,189038.16930497022,118727.3891319598,1.445004698585564
400,300,2016504.1102134432,1663955.303389181,1580206.468667947,1.276101667849315
2900,200,367062.4515429362,269163.76748477493,148086.19884723678,2.4787080389685174
2500,100,133403.9669863201,191509.34973561805,81394.55523511353,1.6389790029686133
2500,100,205963.32704979632,185587.26507695875,81422.8797817947,2.5295510009196156
400,300,1884646.5076519148,1561517.883437633,1488019.7701800228,1.2665466853467326
3400,200,357149.6985696792,245478.4174889661,126308.8166638196,2.827591200701848
1300,500,973544.9265727855,1112447.0242557412,785762.9720098707,1.2389804066264347
4000,300,408068.0793705017,268418.6941365121,157044.8832123688,2.5984169049218817
3200,400,421245.4802833783,430262.5246410175,247040.42465254452,1.7051682163995967
2500,100,134764.3490877792,136680.9940163085,83529.53572797326,1.613373615850805
2900,200,386526.6735014129,299970.5134929772,140061.75324508178,2.759687527437014
400,300,1934916.1546689086,1608460.979095085,1513285.307932276,1.2786195336243242
2500,100,217037.5237221228,135028.8310918385,73790.86704419111,2.9412518434313237
3500,500,644139.5380486068,543215.0443142214,291854.8181750948,2.2070546653170657
400,300,1764008.9455143788,1456267.4204501328,1366114.5966991878,1.2912598619300204
3800,500,633615.529125104,473575.5058563267,268813.6483191662,2.357080948407811
4500,500,620115.9217257054,340250.1774812245,226998.1919139626,2.731809960674679
900,700,1829122.2129702398,1906916.2212491678,1583601.610802353,1.1550393738507823
2900,200,428371.41277202225,359522.3085474554,154293.44126561526,2.77634233353175
100,1000,24341017.690422688,20469245.767581183,20469245.76758122,1.1891506881496094
2500,100,231962.13680459696,182626.87267168972,96621.71431835281,2.4007247070810553
3400,200,368351.9256591383,275039.1950331383,137320.72161632078,2.6824205503982665
400,300,1924505.1718818801,1562318.5394374907,1496683.0142133213,1.2858468717862936
500,900,4030616.1480625714,3843578.889423484,3601261.257292789,1.119223477580337
400,1000,6417595.4914378235,5392620.980326729,5117311.441895305,1.2540951560808131
2500,100,156984.8128358923,122576.88349862555,79548.82598484072,1.9734397194725193
2900,200,341318.79808846745,267410.1181713262,122667.42726123251,2.7824729490869244
4000,500,644958.824823605,439427.4661355867,255372.96590320792,2.525556385902096
4000,300,417908.39498175826,258310.35084029826,149109.9671368175,2.8026858499559713
800,1000,3173378.574675632,2991683.0464883284,2558655.7209476526,1.2402522733696677
400,300,1905506.361626055,1599866.2087655477,1516452.74099877,1.2565550578061835
1300,500,929190.6992370936,996188.755543507,768078.8723398478,1.2097594826510987
5000,700,689042.5736745996,407729.5948891686,285048.28994442354,2.4172836602841703
2500,100,155306.5503665303,164465.24886339105,75476.31027476989,2.0576860448151235
3200,400,450886.12397086347,431266.50966442964,237900.8372128417,1.8952691770793189
400,300,1954670.0117865992,1572491.8566936394,1511228.6535808968,1.2934310153231652
1600,1000,1587453.3907228971,1777951.9867253017,1279327.8604738263,1.240849542770803
3400,200,427166.0950095409,325404.2817458304,154040.8405168634,2.7730703985789895
2900,200,230771.09339825087,240717.93878762893,133312.76758512002,1.7310502030565365
400,300,1981957.253183123,1613786.3890168867,1546848.1599971568,1.2812875267516664
2500,100,289415.4692129017,166697.5392346523,101184.76326029963,2.8602672960589453
2900,200,231101.10936447792,203792.59001023276,136167.13183552006,1.6971871717444351
3800,500,556824.8800351252,473488.24975648866,262763.8247478427,2.1191078359796056
3400,200,343557.3741629645,254250.34200308964,112828.85828240226,3.0449423967675533
900,700,1793074.226920081,1905627.975326064,1571115.0352387133,1.1412749459479545
100,1000,23797885.883123223,19653548.592599366,19653548.59259939,1.2108696692099867
1300,500,966036.0946591295,985006.7750441723,751506.2096201626,1.2854665500999622
4000,300,423700.3807709279,240649.8617297121,158020.6468667947,2.6812975973202473
2900,200,316240.14288731205,285007.64265268797,149419.2515043904,2.1164618327513165
4500,500,546197.3010998208,320513.91133530764,221889.45200928938,2.461573978185111
3400,900,800655.2550323913,823422.459736247,529597.2437195278,1.511819150358748
500,900,4143633.9331890685,4010947.9610099145,3703102.005698523,1.1189629469597737
3500,500,555556.8975465952,510654.5965990458,285286.43829765776,1.947365254590009
3200,400,533322.0278637101,423234.9564881375,247118.59151036388,2.1581623001494936
3400,200,224292.88314057468,207686.59983265743,113707.94882260237,1.9725347740684134
100,800,19706837.890945096,16336520.3787526,16336520.378752597,1.206305714684258
2900,200,264727.8666754349,231020.8741279248,138312.80073552427,1.9139795107007922
4300,1000,915873.8369230835,658348.0159753073,476028.9713390982,1.9239875975335603
400,1000,6239720.438209321,5261167.213327264,4913387.148149847,1.2699427604761229
4000,300,384564.86988604505,255459.8886280465,148801.97701800228,2.5844069923850532
1300,500,1022616.9103253754,1165825.8524210681,802135.1180792784,1.2748686440434662
4000,500,550615.2712661538,417199.5935412071,249625.63351045054,2.2057641417787424
900,700,1805804.593555341,1912865.0239192194,1571884.0697645696,1.1488153791302225
3400,200,226062.79357853363,189141.9688672402,116142.55362441417,1.946425203544115
800,1000,3064316.006915561,2867823.466006497,2456693.5740749235,1.2473334237744484
100,1000,23285404.483743787,19736139.00230024,19736139.002300236,1.1798358575114356
3200,400,457971.08464077377,454926.6184238261,243981.08024890177,1.8770762231791343
2900,200,360575.37931047846,258509.88135708057,146690.63903063358,2.4580667293649126
3800,500,531933.7156219553,407001.20246100635,257094.22960689774,2.069022383097795
5000,700,691269.7277633729,370701.5848777773,282800.7063429684,2.4443705841562897
3400,200,307632.58212880284,257912.05506614232,127445.83216550946,2.41383007118892
100,800,19666426.42358265,16426446.750771862,16426446.75077184,1.1972416629091482
500,900,4107378.3849113393,3921040.763176397,3635547.2164992155,1.1297827095384185
2600,800,987082.9794871415,1035706.1431443258,628327.7068750999,1.5709684113665157
1300,500,892970.1752556904,1042955.2101774347,763803.4109905049,1.1691099599799917
3500,500,545412.1553970694,494191.73689346167,279130.8778589175,1.9539656793998252
1600,1000,1523601.178904636,1831346.9536597924,1228346.7870374618,1.2403672928385896
3400,200,263481.38007545134,210758.06446987687,117972.68298030012,2.233410086294717
4500,500,532076.9957881451,324363.4075039128,217101.7938902692,2.4508180529225627
4000,300,374852.1251635422,257880.10487331456,151328.5307932276,2.477075031381445
900,700,1737697.4326310281,1796299.4161627113,1531123.218426554,1.1349167798635817
3200,400,513058.6537156027,454010.26641112927,259524.44080871134,1.9769184440465273
400,1000,6155936.526868611,5242380.91493504,4934034.750575059,1.247647582164098
100,800,19771735.94081803,16371934.517174782,16371934.517174788,1.2076603360511076
4000,500,538025.0819465521,373300.27286546986,244239.51812655284,2.202858432056741
1600,600,945813.7197180669,1060648.7447977613,760080.602964973,1.2443597639889425
3400,200,359681.589428093,213612.38224706092,125118.48623201098,2.8747277901134813
3800,500,724305.2350693792,567707.6853242752,274414.6456587005,2.639455461026027
1300,500,949992.6741372776,1007797.5327407949,757800.5186646363,1.2536184005407045
100,1000,23258034.64346798,19325414.539858293,19325414.53985831,1.2034947346406832
4000,300,387437.15113643825,243561.72453183375,144863.04739585196,2.6745064259053564
500,900,4078291.539269194,3961994.7548666997,3628334.9237776804,1.1240118745771783
100,800,18640414.659076322,15553587.904882789,15553587.90488278,1.1984639668397339
3400,900,927957.0316973596,995603.609484027,544573.8243674298,1.7040059403796408
3500,500,721415.0550118489,603184.1781365849,297935.9010008748,2.4213767209267294
900,700,1845111.601220536,1928536.079402079,1599747.6841911243,1.1533766352369963
800,1000,3012805.202460591,2964273.5515886345,2467017.3752875295,1.2212338804907892
3200,400,435134.47031670343,442184.0400093283,256307.29272757738,1.6977061623416114
4500,500,722703.4377887613,348871.67954308935,237834.46181356232,3.0386825873673695
5000,700,694350.8504913013,385609.7982572723,282939.1325576225,2.454064392630072
1300,500,964960.0869544265,1058990.4967673447,794631.3185639074,1.2143494277300129
1600,600,985230.0874627986,1119694.8326151567,764465.0971775783,1.2887836097426677
4900,300,401786.30434115184,199980.36568326945,142348.1066563424,2.8225616327384433
4000,300,360143.79523875745,245585.69380620218,149668.30142133211,2.4062796986311388
100,800,18813274.02317158,15707098.469540235,15707098.469540207,1.1977561648101327
3800,500,579189.3636585883,441401.6508493361,261301.16691780428,2.216558657163517
4000,500,732920.3944848496,444523.627194175,260693.91337576546,2.811421198884742
4300,1000,1039504.9317591585,636951.6707281604,457059.2695953346,2.2743328948989534
2600,800,866629.6696898522,1059061.0966209022,631786.4134912244,1.3717130523603602
100,1000,24159914.829690352,20175707.012997027,20175707.012997027,1.1974754993283125
400,1000,6123232.699830817,5161429.576197718,4831353.634964578,1.267394846760314
1600,600,1023652.8901434653,1128801.2204367488,723810.9440950257,1.4142545073331674
1600,1000,1504603.013933863,1851319.6238479724,1233508.6876437648,1.2197749630835109
1300,500,991110.637535769,1014783.2858401982,787371.0437519111,1.2587593173518496
100,800,19342583.251337864,16071410.372381108,16071410.372381069,1.203539876287295
3200,400,471754.5538313236,426834.7546997409,238878.53385600194,1.9748721084988796
4900,300,406361.93476366485,198090.13061578685,148288.0517849619,2.740355206452814
900,700,1828383.7008020931,1894742.8292306087,1592691.4156969741,1.1479836475429097
4000,300,369413.30946698546,235439.18882066561,151645.274099877,2.4360357529089995
500,900,3927118.6688488796,3795757.275083416,3564357.563554198,1.1017746112241766
3800,500,541134.4847292212,377813.6287695542,259247.54585895455,2.087327318514441
3500,500,571902.432720626,536350.1549931566,283698.4097964732,2.0158817003271605
100,800,18853563.851519484,16005864.120172976,16005864.120172966,1.1779160256494634
4500,500,567680.8475287656,294885.45413398533,220654.31873059028,2.572715779118197
1300,500,938438.959097971,1022439.8479474945,755151.6727236788,1.2427158582768045
1600,600,1171261.7371335472,1202910.6821992367,783565.1906376381,1.4947853109457494
800,1000,2984436.3022162328,2790279.749532637,2415676.817482289,1.2354451889498723
4000,500,563817.7538376405,377707.29467725626,248236.10857191408,2.271296295616487
4900,300,425458.11858989927,198977.2216144441,143441.4983667211,2.9660741377796915
100,1000,23853422.332288846,20151936.225727458,20151936.225727454,1.183678931150834
4000,300,327849.20553595154,229835.25496510905,151122.86535808968,2.16942158130144
5000,700,607391.2445344893,384243.222534325,275602.1793167797,2.2038695268673774
3200,400,475907.68621910876,417349.6189075115,242373.19052672005,1.9635327041942086
900,700,1834155.4212980773,1945028.2033621648,1610063.2358662942,1.1391822261634403
1300,500,1031304.192863122,1150459.7602276963,774339.9523034071,1.3318493896580315
100,800,19885692.578213036,16393536.67133312,16393536.671333099,1.2130202882326526
400,1000,6241646.238329289,5411899.1264139,5043926.753249257,1.2374577474402202
500,900,3912432.5221740403,3820443.338818932,3532457.9980369518,1.107566607826122
2600,800,935353.4614972965,1035420.158688834,629689.7891221072,1.485419452015151
3800,500,515526.8191051254,459913.4313927905,271847.55635081045,1.8963820239011262
3500,500,551928.8246711744,489244.1107716418,281468.76407543634,1.9608883653009972
4000,300,343490.7910591748,245625.6494812808,154684.81599971568,2.2205850576814607
4900,300,378011.38180697063,206098.21701946302,130823.99861272547,2.8894651273119
3200,400,488857.42037869326,417244.53178767284,249771.67772309712,1.957217186652573
3400,900,900311.5104608055,901551.8575943763,534639.2965440023,1.6839605997549554
100,1000,24039466.567326646,20095710.61325609,20095710.613256123,1.196248643801082
1600,600,943194.7483803765,1116856.5234924196,783898.1329609061,1.2032108621279427
1600,1000,1578566.8192841916,1753075.927232695,1207838.4087411445,1.3069354376049644
4000,500,527964.8845405042,405068.1674990313,246285.16856600682,2.143713677987899
4500,500,523134.7347433316,318509.46776875475,218920.1498364505,2.38961436457152
100,800,18899056.24949159,15955739.480371246,15955739.480371261,1.1844675875249278
900,700,1685773.7375866843,1768012.088632059,1460274.203950173,1.1544227330911652
4900,300,371584.415525167,189904.48357198303,131967.49793690105,2.815726761015325
3200,400,547629.7905454296,467408.0493534594,260911.05991248734,2.098913670923383
5000,700,814771.6281343471,393592.6036659088,287954.5831544023,2.8295143602470936
800,1000,3168312.0427830205,3043433.0036417744,2521963.3766246284,1.2562878875043217
500,900,4012627.5556712593,3920367.3345288476,3602532.3851247244,1.1138352488488004
4300,1000,1023071.4046644721,630021.1562447672,458979.9767976799,2.229010972989451
3500,500,523533.4571832312,479576.3044323694,295148.7754665942,1.7737951185993865
3800,500,483175.55905722256,463245.2938548146,269363.7781256538,1.7937658968825017
1600,600,922325.8448693206,1057694.69557727,768774.9712077599,1.1997344859189802
100,800,19473344.831395183,16160715.959789656,16160715.959789645,1.204980328832452
400,1000,6274888.107450315,5286297.409964379,5037984.056431863,1.2455156739607638
3000,600,635432.1811104681,694148.0451688649,405376.3215813189,1.5675118335272569
900,700,1699627.0551681656,1788813.9764184924,1506018.9701073212,1.1285562060662806
100,1000,24360972.082277212,20347364.989289418,20347364.989289388,1.1972543911754931
4000,500,508644.56009927887,403853.93477054714,258255.1785332699,1.9695425392360617
2600,800,906515.3809816539,1029691.9607687984,598214.9194185684,1.5153673898048823
4900,300,383460.6513076322,193448.7597354,144863.04739585196,2.6470563625504147
4500,500,521241.2412504773,325606.9229458297,229560.15869623993,2.270608472353417
1600,600,927701.1267064945,1071302.0181178546,757968.8795180636,1.2239303641283412
2300,500,735466.9341324923,744303.8561886878,444126.8972229703,1.6559837711501113
3800,500,610655.5226471688,493275.447947422,258341.3617212585,2.363754369716628
500,900,3908791.8213555757,3721763.591043405,3505932.1969424114,1.114907990737672
2400,1000,1160070.9254703203,1389650.5479357662,852885.2403158842,1.3601723545370106
3500,500,491019.34834159684,502035.0253167159,292452.10196499556,1.6789735653887294
900,700,1743644.8970999487,1811766.008117398,1528853.3729478228,1.1404919058640532
4900,300,345348.08128316316,194394.8052378871,122178.20524190378,2.82659317674048
2300,500,658516.2722104151,708207.1110184642,434131.53653991397,1.5168588706060777
1600,1000,1627130.1243381263,1866883.1739722383,1260981.6883123142,1.2903677661773674
1600,600,1010109.2539064011,1091754.4341594903,746541.1422688888,1.35305235936023
100,1000,24402341.392784376,20614053.172200803,20614053.17220079,1.1837721184154266
800,1000,3095644.0198550727,2948130.3040779354,2518992.0282159317,1.2289217215377823
4000,500,483867.4967618557,415778.19437735603,255895.58921937112,1.8908786127886386
3400,900,965621.5472544454,965068.700065663,533578.6652614236,1.809707940217859
400,1000,6289055.149412429,5265063.223534488,5023927.65331403,1.2518204049502701
3800,500,761850.414176726,497427.05540174816,288145.1780149138,2.643981132793047
4800,200,161544.01336784664,111833.62733434609,84098.56730180485,1.920889006207597
3000,600,718749.4575245021,715593.2199249824,407714.71849470836,1.7628734625478835
5000,700,695624.5331402477,397289.19724532927,286684.4548254553,2.426446643449053
4500,500,473101.0949128082,329168.4731387661,227462.7459727743,2.07990584519469
4900,300,363250.7618170891,174433.0864544713,123792.0604896955,2.9343623523200524
500,900,4045417.7756212787,3872299.740937731,3561462.162570901,1.1358867765426506
2600,800,822338.9333420657,953881.8898765717,604119.1719053925,1.3612197254862939
2300,500,631683.2886224169,647542.3347375566,424764.3793505267,1.4871380919188029
4800,200,348068.0705201853,158607.41857243178,115155.9162563489,3.0225808784791397
1600,600,937802.9859939667,1076952.5887171905,757891.7571504308,1.2373838046741363
4300,1000,982173.6985670795,630142.5972687572,449428.245112984,2.1853848956915605
3000,1000,1037604.8657223458,1133791.42196859,682308.1922527074,1.520727550253488
3500,500,617594.122004033,542595.8034588045,280484.9070116521,2.2018800533120184
100,1000,22874884.213010598,19128267.139689438,19128267.139689453,1.1958680860090691
4800,200,369240.7002639707,182238.14922059327,137320.72161632078,2.688892804507997
4000,500,603388.1322507883,422942.8627509495,245424.2936351956,2.4585509580713247
4900,300,327281.3759409169,190047.37134218062,123365.60437395076,2.6529386177110474
500,900,4130689.007378204,3956001.2633066233,3640874.122418153,1.134532221793686
4800,200,425227.9714411092,178004.2895915505,153927.2635835206,2.7625253742679665
2300,500,773740.3694848539,810020.2366819029,453380.7189143747,1.7066018408051935
1600,600,911727.5607186396,976225.2146277431,728202.329114309,1.2520250543932576
400,1000,6415176.544289206,5312754.088864693,5086841.247322347,1.261131659586601
3000,600,796624.6000632623,726404.6039367517,386032.50351734704,2.0636205314443545
2400,1000,1207655.0029250728,1422829.3615688016,818897.8580249745,1.4747321550427626
800,1000,3090141.671102414,2907731.8461379977,2511963.826657015,1.230169653842051
4500,500,594743.9326763905,318999.6455860264,218154.9276757294,2.726245696179881
1600,1000,1561473.5217707735,1778147.6320908244,1259496.0141079659,1.239760590172794
3500,500,755456.9221874924,611682.5637145506,288155.671889586,2.621697213987044
4900,300,339552.6958696455,187305.10858693992,126273.31918344137,2.689029622927439
4100,700,722337.6778615837,557700.5125339568,347619.86578588234,2.0779528127040647
4800,200,337407.3506285139,137801.58603816573,112828.85828240226,2.9904348565152397
5000,700,809492.6811687821,395459.3500270422,290855.4444784048,2.783144330065599
2300,500,636310.4481334623,712666.7313045885,431714.9714294158,1.4739133230117718
2900,400,429715.3834535778,473857.2825261508,272596.3306510836,1.5763799256843358
4500,200,163020.50890887494,124917.97190913185,89705.13845525852,1.8172928743673173
700,700,2500217.11976707,2290951.5824916135,2036059.2138887395,1.2279687656980365
4800,200,215094.37472316093,130536.78144213888,89579.42667687622,2.4011581978419247
4000,500,758860.89293169,467947.0635723189,288145.1780149138,2.6336060806556785
2600,800,903971.3125853845,1054623.937748099,618131.1681685026,1.4624263572791751
3400,900,790447.259456684,903832.8217106026,524170.22993444087,1.5079972389037566
2900,400,446975.80042172846,447437.37148295314,262511.2686486529,1.7026918605157646
3000,600,968476.7532590672,769562.4684539579,417901.4350067403,2.317476495967157
4300,700,712297.2093218719,488759.97400260577,331451.4999353762,2.1490239430527542
4500,200,346458.7082788073,162178.6985597241,115155.9162563489,3.008605372107453
4800,200,208759.9584426219,115835.1676173288,82267.6421506267,2.5375707019826335
2300,500,639467.2161345264,703497.3737406535,428322.0322887075,1.492958960615638
4500,500,754676.5520106971,363060.5571573115,288145.1780149138,2.6190844393434083
400,1000,6457376.360218762,5476386.078768975,5153513.293050198,1.25300469660705
700,700,2411604.2036361364,2287485.2746748757,2020005.0453069168,1.1938604852690953
4100,700,701741.6585197165,503034.66219395725,344878.91017435165,2.0347479588269253
2900,400,539133.1607579027,451802.7016633158,272682.5837355739,1.9771455637984987
5000,300,400718.49868011335,205828.76954901597,142348.1066563424,2.815060263832874
800,1000,3036745.396812963,2915960.9678680836,2543420.6236611735,1.1939611437299993
4300,1000,941990.0840946037,665139.8331691059,469202.4886743495,2.0076408519401374
4500,200,373459.5923336314,190452.5381690423,137320.72161632078,2.7196157137674493
