P,n,Paper,Min Time,Time opt,mast
400,100,0,528687.192820374,507243.5696873019,0.0
400,100,37380.91231404779,540164.3077902362,495279.7333801461,0.07547434266880554
400,100,77938.11439889878,551549.7037283331,508715.97021945956,0.15320555862493632
400,100,0,567716.7085926991,508892.9986362169,0.0
2400,200,8321.319670106166,232156.52119817276,168197.1346036097,0.04947361136512239
400,100,0,532660.5420419835,522059.59829983284,0.0
400,100,0,497381.5714119855,461192.91902619443,0.0
400,100,73383.29175993473,565000.9679329499,509177.8724939453,0.1441211327595689
1200,400,0,838288.9712095091,658774.4657401188,0.0
400,100,33722.92225476102,513482.65219668625,497180.1624052545,0.0678283745103918
2400,200,19823.248725149642,322697.0790888558,178937.49027374445,0.11078309355308039
2800,400,27006.33408708858,475388.8769905143,282331.9138886223,0.09565455677724893
400,100,0,493694.2059466767,471726.9392173118,0.0
100,800,0,16336520.3787526,16336520.378752597,0.0
400,100,47290.783852739885,610415.2189091557,533211.8611173065,0.08869041988984548
1800,500,8397.590111466117,880801.5936123427,567495.4797849066,0.014797633480092194
4300,500,18384.058789620616,353341.336874145,237556.24735182134,0.07738823539502114
3400,500,18384.058789620616,536413.4098930702,300438.7834155387,0.061190697754202765
2400,200,58117.12552936826,309748.85358368786,169241.28517114048,0.3433980394949079
300,700,0,4912796.400547226,4750804.832407059,0.0
1200,400,26077.71650553057,831972.1813036556,634402.2325675779,0.04110596584754723
4700,500,18384.058789620616,321525.08184982295,218726.61253679788,0.08405039778379844
2800,600,30276.11698437053,671582.8716154181,434331.7731228417,0.0697073501362461
1200,700,1616.3601246631251,1520765.8312948511,1187701.2081017648,0.0013609147769130096
2000,700,14134.833851691348,1099269.9534963192,712620.7248610589,0.01983500248950414
600,400,0,1443843.4949855984,1317548.9314802375,0.0
2400,200,82380.38309777838,395078.63501986954,171195.98936377885,0.4812050995115671
3600,700,13297.998457374795,693239.0736209861,395900.4027005882,0.03358925216206919
2800,400,20080.345240725746,459073.7327488889,271886.6711003905,0.07385557062968838
600,400,20080.345240725746,1405853.3555092402,1268804.4651351557,0.015826193706361798
4700,600,24954.928833737195,354044.3300698284,258750.843562544,0.0964438549847866
1200,400,24244.777932013236,839295.1088236667,658982.9106943037,0.036791208904748324
2400,200,56329.63798259406,304755.01767325914,148223.14127398928,0.38003268247074307
100,800,0,16426446.750771863,16426446.75077184,0.0
2300,800,12250.950145355775,1131992.023923905,710283.4947283737,0.0172479724452006
1800,500,20283.00204746246,818493.5987839977,554723.6300232235,0.036564157266228796
1100,1000,48021.57892309168,2274621.3374552666,1860840.5243255657,0.02580639141040654
600,400,24244.777932013236,1460984.090810492,1317965.8213886074,0.018395604452374162
300,700,54308.852192480175,4872800.997474351,4713345.105716139,0.011522358531866629
2400,200,16637.096855504777,264432.85524414753,161086.26083202002,0.10328066943495486
1200,400,2724.189152485322,860968.9448802005,650616.2139970714,0.004187090782366491
2800,400,29916.27651017478,454764.57375663065,282421.2474404159,0.10592785345049648
4300,500,20283.00204746246,343977.84556200274,232209.8916376284,0.08734770902487991
3000,900,18830.26442658507,999862.5979792163,600210.2095487982,0.031372782613512236
4700,500,21662.591111954287,320413.0545773629,212447.34766846854,0.1019668701430884
2800,600,17300.89366834403,793145.5404615004,436837.19838718756,0.03960490025167111
3400,500,20283.00204746246,517458.863145795,293677.2158946477,0.06906563039176551
600,400,0,1440233.760192921,1301232.4279941428,0.0
1200,700,54308.852192480175,1551956.7129144203,1178336.2764290348,0.046089434127466515
2400,200,15552.794504896881,237460.67293216093,164535.2843012534,0.0945255880581865
100,800,0,16371934.517174782,16371934.517174788,0.0
600,400,33465.9700342329,1601447.4960442863,1384130.3509797938,0.024178336968438786
2000,700,54308.852192480175,1090897.8917644375,707001.765857421,0.07681572354577752
1800,500,9063.95521004553,764608.5713033761,542754.484725673,0.016699917670190727
3100,900,18830.26442658507,927530.3602834474,580848.5898859337,0.03241854203396264
1200,400,33465.9700342329,918662.4444628822,692065.1754898969,0.04835667393687757
4700,600,38449.849109968505,372509.42091366585,260243.43733704792,0.14774570111511065
300,700,18164.04097416293,4840296.517173556,4715652.209293709,0.003851861877846896
600,400,19714.660191158717,1509449.8014564654,1366972.2278804127,0.01442213659433864
2400,200,16862.662130355653,320387.8379517575,180548.26223447174,0.09339697830188308
3900,1000,48021.57892309168,822849.2110280723,524852.4555790056,0.09149538772780501
3600,700,55250.71785918533,704901.2295917325,392778.7588096783,0.14066625707210703
2800,400,9007.30972720539,472756.59907038853,278835.52028445917,0.032303308122352624
600,400,38196.14028701521,1404542.0287963278,1274018.8472320104,0.029980828282094748
2400,200,8999.90563304881,277776.9366876406,167127.96755542516,0.05385038641162283
100,800,0,15553587.90488279,15553587.90488278,0.0
3400,500,10174.667789868925,482033.87601842446,287340.6095606504,0.03540978007051004
1200,400,11391.009459891866,835362.4451066998,683486.1139402064,0.01666604372431828
1200,700,46509.774674632805,1532655.2387159993,1178913.0523234273,0.039451403632329234
2800,600,10610.795124079985,826959.6356414453,413606.2537685861,0.02565433918708772
4300,500,10174.667789868925,344861.02027679246,227199.55174563057,0.04478295714799799
4700,500,11344.223473838472,301683.8784633508,207863.41968217265,0.05457537209377204
1800,500,50087.937502267276,964347.0013877248,579319.807501701,0.08645990841961709
600,400,10832.784017657688,1464370.4020981968,1292657.016142507,0.008380246176966902
2300,800,19823.62522700738,1132434.1235009597,714193.3369900797,0.027756665037723158
2400,200,27890.785495872264,331647.3825184091,177251.18882868224,0.1573517541979897
300,700,0,4715851.102787835,4593369.6552796615,0.0
1100,1000,32785.350020067905,2321190.5282460023,1786686.2356908533,0.018349808357588246
600,400,9933.683921693644,1479392.805413651,1332115.6145231847,0.007457073405185848
4700,600,54305.25414318127,376468.61037802254,277514.5116622374,0.1956843763517352
2000,700,46509.774674632805,1123613.7255485489,707347.8313940563,0.06575233938721539
1200,400,38196.14028701521,825681.8375746232,637009.4236160052,0.059961656564189496
1100,400,0,892502.4393424924,718663.0535346749,0.0
3400,500,50200.711988732146,600547.331946415,306698.7216185476,0.16368086480376204
2800,400,33465.9700342329,558289.9560528281,296599.36092424154,0.11283223918604766
100,800,0,15707098.469540238,15707098.469540207,0.0
1200,700,35383.32662915309,1473163.8378801248,1148342.4138199154,0.03081252264422757
3000,900,27959.54175125198,1064025.9826530518,617183.6676164205,0.04530181730056543
1800,500,25002.704552452313,827689.4174608237,551635.7968264758,0.04532465930654105
600,400,58580.92477142474,1551628.5084967765,1391525.6528665992,0.042098343390756514
1100,400,22606.78927841466,863970.7749502426,692075.162800994,0.032665222642753955
4700,500,50234.93213591618,333106.49948560307,237834.46181356232,0.21121805373728883
300,700,59771.12416025508,4949701.637857608,4799243.052573373,0.012454281540962083
3600,700,49113.447364029984,680730.9646750698,392971.0174411424,0.12497982086270776
2800,600,42344.93258939453,848851.7858710634,447751.5375072218,0.09457238901990715
3100,900,27959.54175125198,1079942.995111177,597274.5170481489,0.04681187787725094
4300,500,50200.711988732146,393337.6855517486,242505.96593094463,0.20700815254593435
1200,400,22691.27256403985,853481.6824413483,646328.5080712535,0.03510795559947401
1100,400,24244.777932013236,911108.53000269,718890.4480301494,0.033725274829352635
100,800,0,16071410.372381104,16071410.372381069,0.0
1800,500,16516.073415010378,805819.5134035551,547300.3745911262,0.030177347178592932
3400,500,25002.704552452313,543024.9254044368,292042.4806728401,0.08561324535679977
4700,600,46685.185409271726,418883.15749374893,314954.4837664354,0.14822835620874228
1100,1000,11936.521471189832,2363556.5547062457,1794194.454754567,0.006652858300591874
2000,700,32837.76459042831,1068343.9896057234,689005.4482919492,0.047659658819583256
3900,1000,35609.53269186531,821500.9514151872,503937.1433999843,0.0706626474318075
1100,400,2156.7092280778447,911233.008965547,709763.1425422597,0.0030386323250779865
1200,700,47528.84571779319,1581177.8698500185,1199810.7631433432,0.03961361839534928
2800,400,11391.009459891866,478635.5718111316,292922.6202600885,0.038887435356742654
4700,500,34603.59703995996,295774.809305321,211264.77325269283,0.16379255522439018
1200,400,14298.868959205256,846044.0020541158,666057.8072615924,0.021467909847034367
2800,600,14686.690614022074,772076.1779839708,447941.790263375,0.032787051651034356
1100,400,33465.9700342329,979153.7797810782,754980.191443524,0.044326951108804434
300,700,34825.30568941915,4891948.490648293,4778074.247090922,0.007288565201895336
1800,500,22964.237086399186,886085.7804313654,573900.3967405998,0.040014325163080365
1100,400,11391.009459891866,918128.796814221,745621.2152074978,0.015277206747291758
3400,500,16516.073415010378,498586.9605142687,289747.2571364786,0.05700165578178665
3600,700,32837.76459042831,673686.118980181,382780.8046066385,0.08578738587524985
3000,900,39973.80575823209,1073474.5744312692,605924.5360832026,0.0659715911433946
4700,600,23068.79236323062,357599.68117063143,266858.9388803085,0.08644564225587897
100,800,0,16005864.120172972,16005864.120172966,0.0
2300,800,24309.67262923187,1113156.3238592746,711823.2398771647,0.03415127698475657
4700,500,42142.4279422932,300944.5610361861,209604.39877958025,0.20105698252358783
1200,400,58580.92477142474,869865.3283716234,695762.8264332996,0.08419668678151303
1200,700,34825.30568941915,1490940.5829988292,1194518.5617727304,0.029154260807581343
1100,400,38196.14028701521,851163.8560553535,694919.3712174603,0.05496485185050704
4300,500,27038.376979912508,322899.6397179593,230917.31029945496,0.11709116542561915
2000,700,48417.43785017282,1145311.1653210963,719886.4578860059,0.06725704771882197
2800,400,38196.14028701521,480704.10827772156,273004.03869257367,0.13991053198310882
5000,1000,48021.57892309168,525915.2453264425,409384.9153516244,0.11730177913821155
