P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
70,512,600,10,0.770175,0.560932,6.0,0.477471,54591.99947152753,40054.95007407979,1.3629276623878481,Roofline
71,256,300,11,0.144749,0.21835,8.0,0.625963,23244.1135592445,15083.889852994305,1.5409893459696875,Roofline
72,1024,900,72,0.816699,0.891594,7.0,0.412868,18192.60532664431,13481.79412590145,1.3494202000676134,Roofline
73,512,500,8,0.753593,0.823164,5.0,0.346657,20497.293862180806,13026.928703063508,1.5734555956662688,Roofline
74,2048,300,56,0.443562,0.629253,1.0,0.240215,12735.04375943909,12420.433608911451,1.0253300456678027,Roofline
75,512,700,74,0.324086,0.508721,3.0,0.80494,42019.66887101722,19644.292134079446,2.1390268778440924,Roofline
76,256,600,49,0.247127,0.32032,7.0,0.237052,47852.85794272774,31009.277688916878,1.5431787358217304,Roofline
77,1024,1000,56,0.66855,0.855126,8.0,0.465335,17897.64781950874,14103.20000120165,1.2690487136241269,Roofline
78,128,200,21,0.898587,0.167287,1.0,0.177836,47364.61210657191,26968.878790134037,1.7562692344443775,Roofline
79,8192,900,28,0.384945,0.566966,10.0,0.577573,50852.96077108448,50700.94643714276,1.0029982543645448,Roofline
80,512,1000,76,0.100781,0.684158,2.0,0.294628,41141.16920206859,29014.173311503764,1.4179679965500385,Roofline
81,8192,900,9,0.16733,0.639422,10.0,0.553734,16293.030493386666,15866.527460540487,1.026880679084121,Roofline
82,2048,200,77,0.406022,0.478461,3.0,0.397584,4902.702896518193,4901.059495665019,1.0003353154261088,Roofline
83,8192,1000,84,0.637089,0.821346,9.0,0.316851,21230.77758978513,21167.63514755145,1.0029829710212568,Roofline
84,1024,600,11,0.845114,0.635967,2.0,0.127899,14782.25701158315,11292.003116207285,1.3090907662225442,Roofline
85,1024,500,68,0.561295,0.346421,1.0,0.244844,83734.83926998953,80736.82160889733,1.0371332138341425,Roofline
86,256,700,41,0.724393,0.109709,6.0,0.825871,66889.64701972113,40503.138792011596,1.651468232208061,Roofline
87,512,500,23,0.751468,0.820332,7.0,0.432396,21523.328895173487,14934.213368488849,1.4412094138542078,Roofline
88,4096,500,43,0.741385,0.816935,1.0,0.424356,6694.141142988785,6105.911710920453,1.0963376904085071,Roofline
89,1024,400,75,0.345105,0.130823,1.0,0.425734,59798.35567847143,58362.21078370841,1.0246074450483962,Roofline
90,2048,400,60,0.626911,0.411008,5.0,0.21605,12384.012073111247,10906.01561072105,1.1355212128008756,Roofline
91,4096,200,14,0.519277,0.703969,4.0,0.221614,3478.8477961875496,3456.572890379028,1.006444217007696,Roofline
92,128,800,5,0.195699,0.78373,4.0,0.299127,127135.56579098602,79920.49096406845,1.5907755853019603,Roofline
93,4096,400,29,0.767607,0.842156,5.0,0.359853,3749.396887708854,3432.42666990155,1.0923458090413904,Roofline
94,256,400,94,0.788038,0.172852,3.0,0.585806,70167.24592689628,48906.94562664695,1.434709222337239,Roofline
95,1024,100,82,0.706248,0.373687,6.0,0.690721,2226.186079824324,1445.4324047141868,1.5401523257426348,Roofline
96,8192,400,26,0.439094,0.227314,4.0,0.2362,8144.404546098293,8144.403100633454,1.0000001774795306,Roofline
97,128,100,78,0.440845,0.226428,9.0,0.831527,17512.3922643636,11482.19776307621,1.525177725180709,Roofline
98,2048,600,47,0.881356,0.15646,7.0,0.475287,9293.443244942446,8993.305120377117,1.0333735062413565,Roofline
99,2048,1000,38,0.631054,0.415076,3.0,0.831808,70474.77197851543,68482.03936773472,1.029098616647208,Roofline
100,4096,800,30,0.71568,0.506146,8.0,0.308233,10426.004051783617,9310.762513902644,1.1197798285817855,Roofline
101,128,300,99,0.605718,0.676056,6.0,0.285135,52857.95540511241,33300.69501494735,1.587292859244727,Roofline
102,256,300,1,0.798583,0.47718,7.0,0.485837,26297.828366924794,17059.506465367984,1.5415351212129884,Roofline
103,8192,200,73,0.211051,0.283267,10.0,0.696614,4025.7833384137807,3631.3880687245173,1.1086073044866809,Roofline
104,128,600,61,0.788197,0.176221,7.0,0.780394,90753.57186080693,57210.54205881443,1.5863085472518175,Roofline
105,8192,600,54,0.577908,0.247989,10.0,0.167351,70375.10096349727,70364.7320429823,1.0001473596248278,Roofline
106,8192,800,58,0.766024,0.833216,2.0,0.844884,32359.599319053053,32298.32002706368,1.0018972903834635,Roofline
107,1024,500,17,0.25781,0.330995,10.0,0.74025,11203.91840326267,6637.9827855458525,1.6878498732565415,Roofline
108,128,700,69,0.218954,0.8015,6.0,0.699292,122202.0350610741,75264.85518519944,1.6236267878331703,Roofline
109,4096,300,74,0.520132,0.200871,9.0,0.204427,53813.74492905341,53617.705801541546,1.00365623863575,Roofline
110,128,500,44,0.524843,0.312441,9.0,0.211628,94964.16417955676,59399.090920628536,1.5987477705079982,Roofline
111,2048,400,49,0.367808,0.551241,2.0,0.447351,12990.454078810786,12577.99138526197,1.0327924134239836,Roofline
112,4096,1000,69,0.339533,0.528849,9.0,0.419937,25576.953813152708,24653.74296094643,1.0374470867838899,Roofline
113,128,1000,37,0.69814,0.787848,3.0,0.798775,191827.2718111175,121274.05392595759,1.581766796781077,Roofline
114,4096,200,96,0.206086,0.277858,4.0,0.596968,6633.542996791096,5905.9841014637495,1.1231901208719859,Roofline
115,1024,200,74,0.585612,0.255356,2.0,0.266588,5969.092471950676,4909.981711961932,1.215705642529887,Roofline
116,1024,1000,78,0.762017,0.149154,8.0,0.55725,22395.972432827748,13356.28080120019,1.676812038184706,Roofline
117,1024,700,79,0.711499,0.498632,4.0,0.505429,77359.44197524959,71889.015710936,1.0760954397582803,Roofline
118,8192,300,75,0.870783,0.549104,10.0,0.865733,3577.981608702705,2694.130364115943,1.3280655072817127,Roofline
119,512,800,17,0.567406,0.24067,1.0,0.65081,57007.86817529865,41970.32014631833,1.3582900482187394,Roofline
120,1024,900,14,0.188686,0.265268,1.0,0.276621,26908.51574193099,20648.04489824338,1.3031992072150238,Roofline
121,512,1000,61,0.379896,0.567787,9.0,0.575405,122475.14168641265,91275.84525076073,1.3418132842258383,Roofline
122,2048,100,90,0.561706,0.345543,3.0,0.548995,2434.5312646165653,2334.0400782371253,1.0430546104655323,Roofline
123,2048,800,90,0.793372,0.180407,6.0,0.499656,17831.014031114322,14761.957584328837,1.2079030798763146,Roofline
124,4096,100,56,0.381611,0.365799,10.0,0.375934,4468.556140841559,4415.2897739298605,1.0120640704549473,Roofline
125,1024,1000,96,0.704403,0.884561,3.0,0.807186,65731.28327606493,63187.478500993195,1.040258051680789,Roofline
126,1024,400,13,0.174513,0.248114,5.0,0.256869,13486.082217185085,11959.03189406946,1.1276901288199503,Roofline
127,128,1000,83,0.323485,0.107092,7.0,0.804113,175264.378359137,103823.15647746391,1.6881048920640385,Roofline
128,4096,1000,14,0.709532,0.496691,10.0,0.700086,27038.465639417027,21242.000587215385,1.272877548816672,Roofline
129,4096,200,38,0.479715,0.864142,7.0,0.473108,14355.177371537708,14353.700848534972,1.000102867059744,Roofline
130,8192,900,5,0.247729,0.836127,5.0,0.441715,34720.85245474444,34516.58400674619,1.0059179798313276,Roofline
131,8192,800,2,0.863552,0.250801,2.0,0.6604,58786.85566941313,55237.86550546984,1.0642492270739872,Roofline
132,1024,1000,64,0.4402,0.620379,8.0,0.519293,19201.148766924496,13544.82072602688,1.417600805157116,Roofline
133,1024,400,78,0.102245,0.689565,9.0,0.607296,15294.32609742169,11489.321071542121,1.3311775345284917,Roofline
134,8192,800,15,0.215799,0.686416,5.0,0.298573,15251.414385743781,14795.02099803586,1.0308477688384836,Roofline
135,8192,700,71,0.336017,0.524537,2.0,0.841195,26721.466384814717,26720.66534538916,1.000029978273939,Roofline
136,128,700,20,0.702088,0.779851,3.0,0.388685,135465.4961454899,83870.66672405912,1.615171327911124,Roofline
137,128,200,72,0.394906,0.175942,1.0,0.186823,44586.45483553427,23942.634921338562,1.8622200514696556,Roofline
138,2048,900,5,0.247729,0.836127,5.0,0.441715,34728.0739877791,34516.58400674619,1.0061271990586198,Roofline
139,2048,700,96,0.25451,0.838536,4.0,0.8474,8122.592996140279,7484.086791654446,1.0853151790272977,Roofline
140,256,700,51,0.31475,0.897052,7.0,0.415316,73332.98700929177,42996.977603587016,1.7055381819017432,Roofline
141,8192,500,70,0.57611,0.361377,2.0,0.279473,19822.974112889,19820.759038636777,1.000111755268701,Roofline
142,1024,1000,11,0.103925,0.694013,7.0,0.897745,64014.20386758847,57555.45208145488,1.1122178968726175,Roofline
143,8192,500,32,0.249996,0.435999,6.0,0.749528,21897.59227052921,19402.377590349275,1.1286035522482076,Roofline
144,4096,300,46,0.741354,0.414512,7.0,0.735342,9963.8934443032,8948.403648529578,1.1134827881775862,Roofline
145,4096,900,58,0.775592,0.449467,8.0,0.362687,20566.93747457742,14997.042260923685,1.3713995811138482,Roofline
146,128,600,38,0.193398,0.268482,9.0,0.585857,101050.21347060132,92125.98568924166,1.0968698214145873,Roofline
147,512,100,27,0.193416,0.782401,10.0,0.387746,3933.6634066299926,2630.436831333006,1.4954411220879082,Roofline
148,8192,800,14,0.47263,0.659025,1.0,0.559553,96836.02589333653,96739.53420165837,1.0009974380430342,Roofline
149,256,200,90,0.517281,0.702481,8.0,0.62128,15271.387208266564,9905.542323121674,1.5417012728944532,Roofline
150,4096,1000,77,0.816226,0.204655,9.0,0.121792,14606.256374831633,14355.924063056385,1.0174375617115066,Roofline
151,4096,200,55,0.781683,0.567207,7.0,0.774825,7537.540551478962,7513.109726671892,1.0032517593507706,Roofline
152,2048,100,66,0.841653,0.118329,10.0,0.436519,1735.3179903334865,1722.6255313737258,1.0073680894243098,Roofline
153,8192,300,51,0.697882,0.371851,7.0,0.779373,8687.4271543208,8042.6307285996,1.08017232762264,Roofline
154,2048,200,44,0.227299,0.301321,3.0,0.308966,5110.033897734343,5033.390368545871,1.015227018684548,Roofline
155,256,700,82,0.290622,0.870233,9.0,0.792526,55619.43035129544,36521.749469970164,1.5229125427583434,Roofline
156,8192,200,93,0.704732,0.778132,3.0,0.294163,3027.750858241391,2593.427486474571,1.1674707984055595,Roofline
157,4096,1000,65,0.771457,0.558805,7.0,0.455316,53245.28202363778,51301.82468203397,1.0378828112576748,Roofline
158,256,300,74,0.520132,0.200871,9.0,0.204427,60515.296577692585,53834.3508089452,1.1241019101810599,Roofline
159,1024,600,51,0.521,0.712088,6.0,0.601461,13386.585897610774,8494.927626447261,1.5758328365193262,Roofline
160,4096,900,14,0.188686,0.265268,1.0,0.276621,20749.690128345996,20648.04489824338,1.0049227532487235,Roofline
161,4096,400,84,0.823799,0.897809,6.0,0.510039,13799.218202802596,13797.745697877883,1.0001067206887964,Roofline
162,512,1000,11,0.103925,0.694013,7.0,0.897745,76351.5817934031,57614.69946621695,1.3252101026435577,Roofline
163,1024,900,48,0.501161,0.686315,3.0,0.181487,21962.97283411168,17955.428283484118,1.223194038446513,Roofline
164,2048,600,7,0.319557,0.394072,2.0,0.311008,26547.00829881999,23502.678934164418,1.1295311642210375,Roofline
165,2048,1000,41,0.513846,0.58403,6.0,0.591197,18285.711468554695,15655.412821944752,1.168012091186951,Roofline
166,512,700,35,0.797893,0.185489,4.0,0.384491,44677.49218260927,20934.092531935385,2.1341977023581435,Roofline
167,512,100,64,0.835771,0.109518,6.0,0.426156,4668.824890457612,2646.199390981218,1.764351131804319,Roofline
168,128,200,86,0.435028,0.623038,3.0,0.230753,41588.094079083014,26888.76902988789,1.5466715502244175,Roofline
169,2048,900,77,0.571137,0.35821,7.0,0.677157,43105.39990855963,37946.014087232514,1.1359664762013322,Roofline
170,256,900,3,0.534845,0.213005,5.0,0.132059,80457.89595832878,52332.66199794363,1.5374317469554732,Roofline
171,2048,300,43,0.340829,0.525727,8.0,0.841364,6849.756887111672,6112.042014901981,1.1206985931070244,Roofline
172,1024,500,77,0.704449,0.783432,6.0,0.298018,23868.107302367833,23782.77478459115,1.0035879967139902,Roofline
173,2048,400,72,0.883618,0.15996,9.0,0.172318,11439.801227266531,10832.51323803786,1.0560615967766565,Roofline
174,4096,400,58,0.686599,0.875606,6.0,0.881213,3342.8678330334824,3251.405476284542,1.0281300986345931,Roofline
175,8192,900,98,0.545468,0.62051,3.0,0.6274,19490.735265277825,19486.791298873377,1.0002023917813845,Roofline
176,2048,700,58,0.220126,0.806248,6.0,0.301839,50857.819912656,50354.223476320665,1.0100010764056793,Roofline
177,256,100,100,0.384945,0.643933,8.0,0.250803,10853.248008514012,6477.04446032214,1.6756482181032024,Roofline
178,1024,300,60,0.159302,0.750772,6.0,0.152271,5267.301811194595,3764.555455389693,1.3991829509785618,Roofline
179,512,100,9,0.402947,0.593761,5.0,0.506631,2714.10641420554,1880.7124121824588,1.443126762297472,Roofline
180,4096,800,88,0.806927,0.191161,7.0,0.201831,17476.334137189693,17329.60230789093,1.0084671204042546,Roofline
181,4096,200,67,0.782643,0.855943,10.0,0.467253,1161.3843977376505,1161.3843977376505,1.0,Roofline
182,256,400,72,0.883618,0.15996,9.0,0.172318,37350.459346119955,21388.825990083515,1.7462603774249563,Roofline
183,256,600,68,0.696447,0.37295,6.0,0.689092,59498.98867836552,34851.16853343638,1.7072308098158,Roofline
184,1024,500,2,0.169233,0.756732,8.0,0.67342,30213.826548383015,29106.02302684893,1.0380609717965312,Roofline
185,4096,1000,22,0.644907,0.226642,4.0,0.236528,9578.878751224143,9192.378974958712,1.0420456747179712,Roofline
186,4096,700,66,0.291652,0.767727,6.0,0.373913,49031.00809955534,48386.069668901415,1.013329010499657,Roofline
187,512,500,45,0.624476,0.809804,2.0,0.330095,30479.607347271616,20595.470325205024,1.4799180045900795,Roofline
188,2048,800,97,0.877666,0.546156,6.0,0.465663,31313.656425702717,27975.713921449507,1.1193157219731913,Roofline
189,8192,500,93,0.441353,0.229046,6.0,0.124186,9100.42003671971,9100.404610956824,1.0000016950634114,Roofline
190,256,300,58,0.498927,0.568496,8.0,0.582033,30366.567298576058,19049.081053200334,1.5941224258413418,Roofline
191,256,300,46,0.741354,0.414512,7.0,0.735342,27348.996710311043,16709.584050768517,1.6367251648644834,Roofline
192,8192,200,12,0.845326,0.118076,10.0,0.125299,3717.954054023585,3711.7599194817644,1.0016687864183536,Roofline
193,128,500,3,0.893572,0.680991,4.0,0.576443,92831.66829664733,57856.90789028665,1.6045044867016207,Roofline
194,128,500,38,0.15137,0.33787,3.0,0.636078,94233.0632622898,57441.69446562033,1.6404993644240358,Roofline
195,128,700,83,0.591571,0.26118,6.0,0.272775,133424.2273943052,81990.87854229895,1.6273057413999032,Roofline
196,256,400,91,0.654566,0.838252,3.0,0.336082,32507.518171675045,22400.817661149387,1.451175517938977,Roofline
197,4096,800,62,0.727254,0.803596,4.0,0.719382,21259.382031217418,20928.70695834475,1.015800071811929,Roofline
198,512,800,94,0.317036,0.386954,7.0,0.797791,59489.31109595811,40810.215976887834,1.4577063529790888,Roofline
199,512,800,55,0.706365,0.382068,4.0,0.389507,49836.23742398331,38085.30820624425,1.3085423164781542,Roofline
200,128,800,35,0.551232,0.338544,8.0,0.654431,160418.3590256435,93511.25803490353,1.7154978170197066,Roofline
201,128,400,80,0.119984,0.303838,5.0,0.31317,66280.74848504225,41136.22764878971,1.6112500409840649,Roofline
202,256,600,15,0.832195,0.109359,8.0,0.114569,54280.830645258204,34231.34565572595,1.5857054289123027,Roofline
203,256,600,87,0.701721,0.485789,10.0,0.896196,55707.620823408564,35546.324493194,1.5671837135812683,Roofline
204,512,200,41,0.721395,0.106057,9.0,0.823169,8997.572068559164,5737.797191048172,1.5681230564574036,Roofline
205,128,1000,58,0.364897,0.550257,7.0,0.86565,195411.3711607273,116757.07484371259,1.6736576470616358,Roofline
206,2048,700,42,0.233968,0.821963,3.0,0.338724,21328.00808439482,20292.961102872483,1.0510052217749446,Roofline
207,512,400,39,0.365001,0.438371,2.0,0.357296,21887.403655651757,11090.186805792544,1.9735829557189868,Roofline
208,1024,1000,51,0.555869,0.745138,1.0,0.352455,22602.687917326642,16073.252104701176,1.4062299135291798,Roofline
209,256,100,46,0.325311,0.799592,4.0,0.318062,7359.264969743421,4604.319494062464,1.5983393374924606,Roofline
210,2048,900,99,0.531782,0.205223,8.0,0.525002,81133.81991457466,64312.381034325845,1.2615583284231167,Roofline
211,4096,900,55,0.633656,0.413141,4.0,0.333687,17694.666297460768,16784.898555453463,1.0542015633279904,Roofline
212,512,900,20,0.577605,0.764293,1.0,0.259277,50918.72233872495,39234.60108057627,1.2978014542355851,Roofline
213,1024,100,28,0.887865,0.559718,7.0,0.171747,2842.591293365694,1561.1197836766214,1.8208668694666441,Roofline
214,2048,1000,80,0.654831,0.440754,8.0,0.358147,19070.24038610062,11706.78763223605,1.628990034259135,Roofline
215,512,900,76,0.749151,0.132192,4.0,0.849332,69870.64975271487,45875.67683526703,1.523043463829653,Roofline
216,128,700,34,0.540316,0.726719,1.0,0.216357,138656.71095363962,78660.47431710923,1.76272406386292,Roofline
217,256,900,70,0.311977,0.384731,2.0,0.7021,178219.21778361505,143972.40342962564,1.2378706858966164,Roofline
218,512,900,56,0.267938,0.451841,10.0,0.257167,39919.92547202593,28006.187442832947,1.4253966397072666,Roofline
219,8192,700,92,0.130883,0.201247,8.0,0.211027,6703.602115616877,6703.423908885665,1.0000265844341092,Roofline
220,4096,700,33,0.421324,0.608456,3.0,0.220844,7148.098647225336,6490.689863818363,1.101284886075304,Roofline
221,128,300,93,0.667712,0.743423,4.0,0.748051,54934.59980580495,34227.91484030465,1.6049648382646262,Roofline
222,8192,1000,71,0.623511,0.410596,4.0,0.72606,38984.302047306344,37923.6402241004,1.0279683547501828,Roofline
223,128,500,37,0.168277,0.240408,9.0,0.157412,79176.52807269858,51495.58120647193,1.537540235835764,Roofline
224,1024,600,83,0.838923,0.223213,3.0,0.233695,16976.629845500087,9376.76089917932,1.8105004519189487,Roofline
225,512,800,27,0.825223,0.895451,9.0,0.105794,34717.06614299536,23623.755678738333,1.4695828476689312,Roofline
226,1024,300,94,0.40044,0.473125,1.0,0.480569,11455.427698786896,9389.525055214952,1.2200220598404539,Roofline
227,256,400,20,0.742696,0.134324,4.0,0.54066,39544.80942814442,23518.87271481939,1.6814075192994682,Roofline
228,8192,400,90,0.85929,0.240624,8.0,0.845339,15240.862047554923,13926.914881122386,1.0943458890679056,Roofline
229,8192,200,27,0.585032,0.769977,1.0,0.690259,7490.947806738485,7479.733511501313,1.0014992907461113,Roofline
230,1024,500,75,0.114038,0.697068,3.0,0.307851,22489.477827928404,18315.062598146134,1.2279225204616449,Roofline
231,256,100,94,0.771953,0.560014,10.0,0.568692,11601.981951650072,6870.079496840111,1.688769679737534,Roofline
232,2048,800,74,0.690544,0.869602,5.0,0.881814,12017.827986661734,10868.37833355673,1.1057609164704925,Roofline
233,2048,800,42,0.470686,0.549977,8.0,0.558031,10879.618658705593,7004.310606132063,1.553274729019129,Roofline
234,128,400,47,0.412762,0.595044,4.0,0.800959,69847.35083924414,44383.12546289486,1.573736642265941,Roofline
235,1024,300,55,0.610289,0.392224,5.0,0.311971,6474.538552837771,4271.608920895634,1.5157142596003959,Roofline
236,2048,500,18,0.329123,0.117396,7.0,0.83432,21539.839978695327,19831.541764871494,1.086140464219974,Roofline
237,4096,200,80,0.274224,0.347897,5.0,0.755677,12556.830691756353,9477.660058218595,1.3248872205400153,Roofline
238,2048,1000,84,0.637089,0.821346,9.0,0.316851,22344.865264647975,21167.63514755145,1.0556146262390913,Roofline
239,4096,500,88,0.614454,0.398912,3.0,0.295666,12352.602859144257,11212.29949202623,1.101701115630114,Roofline
240,256,900,32,0.614524,0.28622,7.0,0.203586,75507.69065387196,49289.578009550016,1.5319200062788547,Roofline
241,8192,600,24,0.455551,0.526882,4.0,0.445138,18090.946521493268,17666.451675091896,1.0240283025821122,Roofline
242,4096,900,21,0.247249,0.828856,1.0,0.839932,9347.582747497867,9255.838236033032,1.0099120694555435,Roofline
