density,Paper,Min Time,Time opt
0.2,6407690.039520359,9382846.4339245,2076226.373591955
0.3,7842718.465334283,9382846.433924496,2580398.5724420412
0.4,7767431.1574233,9382846.433924496,2549249.727976653
0.5,8373816.489722251,9382846.433924489,2745910.261763125
0.6,9423157.837248517,9382846.433924494,3103479.5030273716
0.7,8156011.1476029195,9382846.433924494,2689120.4179710597
0.8,8615406.22750884,9382846.433924496,2825124.8289146544
0.9,10033631.442942837,9382846.433924496,3260376.7393877795
1,10627585.521888027,9382846.433924496,3503912.9324630303
0.1,5170228.026882489,8332293.115632523,1682416.5995591655
0.2,6981383.098918636,8332293.115632523,2259220.247721654
0.3,7938662.569863357,8332293.115632522,2586602.2705658507
0.4,9261501.086158508,8332293.115632521,3046279.823307818
0.5,9828746.842812918,8332293.11563252,3190677.150493598
0.6,9371705.522726243,8332293.115632518,3047214.363276295
0.7,10490344.317419687,8332293.11563252,3403006.170698721
0.8,9328977.476546748,8332293.115632523,3045087.788541221
0.9,11227645.12371064,8332293.115632523,3631960.0780526362
1,12489433.63554687,8332293.115632521,4044717.6991259595
0.1,4706439.736236518,9560333.529117018,1511414.041021829
0.2,5631978.437666968,9560333.529117022,1847781.15858489
0.3,8115197.992030848,9560333.529117022,2629955.7665772643
0.4,7519629.109985948,9560333.529117024,2413887.9512904994
0.5,8769457.995706072,9560333.529117024,2833764.46908562
0.6,8898806.198757576,9560333.529117018,2910771.102699239
0.7,9900856.641097123,9560333.529117024,3209857.709424422
0.8,9931153.610026596,9560333.529117024,3183821.5749617545
0.9,12469433.887123093,9560333.529117024,4085521.1270209793
1,10867450.612269027,9560333.529117022,3553692.7444651322
0.1,4704312.112769593,10476954.120251458,1504504.6116870774
0.2,6379604.108180415,10476954.120251447,2037786.4329659054
0.3,8110190.308587893,10476954.12025145,2625119.9745395402
0.4,8860791.516444068,10476954.12025145,2862920.715984112
0.5,9008579.55628602,10476954.120251454,2922235.284848058
0.6,10006233.940034416,10476954.12025145,3206809.5737291835
0.7,9855010.54128964,10476954.120251453,3176583.9959002803
0.8,8888769.877212483,10476954.120251449,2857266.735322104
0.9,11018907.118371785,10476954.120251456,3585902.0861292384
1,11077541.99845798,10476954.120251453,3599757.480091395
0.1,4874652.518681862,9458654.096560897,1533308.6674961117
0.2,5943887.266718934,9458654.096560892,1853203.3134989075
0.3,7870018.0671331,9458654.096560894,2486554.297058407
0.4,8144606.905012228,9458654.096560895,2568687.589430439
0.5,9577905.738246562,9458654.096560897,3031695.308714151
0.6,10197909.398077594,9458654.096560895,3235602.168455179
0.7,10574886.030641321,9458654.096560894,3341344.2533936533
0.8,11079292.720204841,9458654.096560892,3509608.823899476
0.9,9384972.94687971,9458654.096560894,2982903.806201699
1,9688249.573274434,9458654.096560892,3050156.9283237783
0.1,4718332.092244802,10705774.797212379,1589823.456955601
0.2,7630327.306721538,10705774.797212377,2530229.1275823014
0.3,7732879.497400865,10705774.797212379,2542905.569660056
0.4,8121867.278221717,10705774.797212385,2716454.928045754
0.5,10721818.961403478,10705774.797212379,3544451.0550393066
0.6,9716114.471928906,10705774.79721238,3225492.755060346
0.7,10012713.22456758,10705774.797212379,3299439.158062442
0.8,11423736.969672557,10705774.797212383,3759307.781640494
0.9,10584245.37577517,10705774.79721238,3456521.391346123
1,10298031.354845805,10705774.797212383,3389728.6249671336
