eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.42,1.2,2.865075941116438,2.865075941116438,0.42,1.2
2,0.42,4.6,9.3706143040298,2.865075941116438,0.42,1.2
3,0.22,1.2,2.865075941116438,2.865075941116438,0.42,1.2
4,0.9,4.0,7.948608418849337,2.865075941116438,0.42,1.2
5,0.74,1.6,3.6862933394187145,2.865075941116438,0.42,1.2
6,0.6,3.6,7.2324560484675695,2.865075941116438,0.42,1.2
7,0.38,2.8,6.250133817336068,2.865075941116438,0.42,1.2
8,0.58,1.4,3.241961566986849,2.865075941116438,0.42,1.2
9,0.84,4.6,9.3706143040298,2.865075941116438,0.42,1.2
10,0.82,2.4,5.273580135755076,2.865075941116438,0.42,1.2
11,0.62,3.2,6.7703863507864535,2.865075941116438,0.42,1.2
12,0.46,2.6,5.350889725233483,2.865075941116438,0.42,1.2
13,0.78,1.0,3.2662835627696194,2.865075941116438,0.42,1.2
14,0.14,3.0,6.615760594459379,2.865075941116438,0.42,1.2
15,0.38,1.0,2.4637977798705224,2.4637977798705224,0.38,1.0
16,0.52,4.2,8.384538771812707,2.4637977798705224,0.38,1.0
17,0.8,2.4,5.273580135755076,2.4637977798705224,0.38,1.0
18,0.78,3.6,7.2324560484675695,2.4637977798705224,0.38,1.0
19,0.6,4.0,7.948608418849337,2.4637977798705224,0.38,1.0
20,0.34,4.8,9.566669316885699,2.4637977798705224,0.38,1.0
21,0.1,1.0,2.9770773017895653,2.4637977798705224,0.38,1.0
22,0.36,1.0,2.4637977798705224,2.4637977798705224,0.38,1.0
23,0.4,1.0,2.4637977798705224,2.4637977798705224,0.38,1.0
24,0.34,1.0,2.4637977798705224,2.4637977798705224,0.38,1.0
25,0.42,1.0,2.4637977798705224,2.4637977798705224,0.38,1.0
26,0.44,1.0,2.4637977798705224,2.4637977798705224,0.38,1.0
27,0.46,1.0,2.4637977798705224,2.4637977798705224,0.38,1.0
28,0.48,1.0,2.4637977798705224,2.4637977798705224,0.38,1.0
29,0.32,1.0,2.4637977798705224,2.4637977798705224,0.38,1.0
30,0.5,1.0,2.4637977798705224,2.4637977798705224,0.38,1.0
