eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.6,3.8,5.801842947226616,5.801842947226616,0.6,3.8
2,0.12,2.2,3.9202821326120088,3.9202821326120088,0.12,2.2
3,0.68,4.4,6.935910645706493,3.9202821326120088,0.12,2.2
4,0.22,4.4,6.935910645706493,3.9202821326120088,0.12,2.2
5,0.48,1.2,3.0324600423150576,3.0324600423150576,0.48,1.2
6,0.6,2.0,3.4693820825913204,3.0324600423150576,0.48,1.2
7,0.7,2.8,4.985088447511167,3.0324600423150576,0.48,1.2
8,0.66,4.0,6.351835405428835,3.0324600423150576,0.48,1.2
9,0.64,4.4,6.935910645706493,3.0324600423150576,0.48,1.2
10,0.2,3.4,5.4318612241987605,3.0324600423150576,0.48,1.2
11,0.8,1.4,2.728609734962164,2.728609734962164,0.8,1.4
12,0.62,2.2,3.9202821326120088,2.728609734962164,0.8,1.4
13,0.86,1.0,10.792079802479874,2.728609734962164,0.8,1.4
14,0.64,1.0,8.383088236420734,2.728609734962164,0.8,1.4
15,0.52,1.8,3.2900058010551483,2.728609734962164,0.8,1.4
16,0.18,1.4,2.5874464912921824,2.5874464912921824,0.18,1.4
17,0.82,2.8,4.985088447511167,2.5874464912921824,0.18,1.4
18,0.16,1.6,2.9081509186245467,2.5874464912921824,0.18,1.4
19,0.3,2.8,4.985088447511167,2.5874464912921824,0.18,1.4
20,0.42,1.4,2.759423470264167,2.5874464912921824,0.18,1.4
21,0.1,1.2,2.3452711007336493,2.3452711007336493,0.1,1.2
22,0.9,1.6,2.9081509186245467,2.3452711007336493,0.1,1.2
23,0.22,1.2,2.660786285748818,2.3452711007336493,0.1,1.2
24,0.1,1.8,3.2900058010551483,2.3452711007336493,0.1,1.2
25,0.1,1.4,2.5874464912921824,2.3452711007336493,0.1,1.2
26,0.12,1.2,2.379434145667639,2.3452711007336493,0.1,1.2
27,0.14,1.2,2.4180315814253124,2.3452711007336493,0.1,1.2
28,0.9,1.8,3.2900058010551483,2.3452711007336493,0.1,1.2
29,0.66,1.4,2.7287424104395126,2.3452711007336493,0.1,1.2
30,0.9,5.0,7.933394597841402,2.3452711007336493,0.1,1.2
31,0.16,1.2,2.457037020185045,2.3452711007336493,0.1,1.2
