P,n,Paper,Min Time,Time opt,mtpa
800,300,935523.334989883,914121.0048152352,785224.416061844,1.1914088709592565
1300,300,558795.6139956894,618450.8818416643,483215.02526882704,1.1564119176236596
800,300,890405.2660811583,864182.6452240562,745549.8356840875,1.1942934240796352
1300,300,553539.1008825463,665550.642780562,458799.8988825153,1.2064935110726578
4600,300,191338.91388131937,219124.32545544527,142348.1066563424,1.3441619869469066
3400,400,272694.4690490376,409379.7410999209,232508.63496710072,1.1728358780637247
4400,400,216210.9555422668,247473.2259108247,179665.76338366873,1.2034065448549447
400,700,3985486.134767903,3744251.376982172,3563103.6243052944,1.1185434259002112
800,300,917371.6391648366,923811.5827055798,790103.2343339735,1.1610781975068682
3700,500,335410.08107570384,538827.5848214129,276078.8820575221,1.2149066910732416
1300,300,563253.5942413365,673110.2080755713,486217.37497475295,1.1584398732574779
2700,400,335560.21518595,518183.8787743529,292788.6514400528,1.1460834070430306
4500,400,215349.72245125636,241119.4195765032,175673.19086403167,1.225854220510708
1100,800,1702700.4252154708,1889751.7655377383,1485138.2162502361,1.1464929032090687
800,300,841695.8932322367,883364.1044282543,744009.8850900114,1.131296653579283
1300,300,531741.0310593207,635903.2342125895,457852.23697846854,1.1613813106352189
4600,300,198348.96827296467,216839.20604209267,148288.0517849619,1.33759238108137
1900,600,730111.0800716992,934947.3690845167,640067.87618103,1.1406775863021166
800,300,886656.3927572222,881761.4335090903,756642.653966138,1.1718297773851152
3400,600,409854.4822438675,582254.8045462698,357684.9896305755,1.1458531784271229
4300,600,332853.6829939441,381464.31742204336,282820.6894753388,1.1769071195301222
2200,700,742107.4537505613,1026355.0215592802,647837.0226009625,1.1455156588166542
2700,400,321298.5790142894,470858.35352295154,281956.5478078124,1.1395322488956467
4500,400,212700.28787624885,244314.15285037356,169173.92868468742,1.2572876301329354
400,700,3983274.217895447,3749024.525019961,3535008.829287105,1.1268074311143212
1300,300,531123.7533174665,647738.5926645609,465626.2485945465,1.1406654047546045
3400,400,269761.520705954,409046.00774684845,223906.67031796864,1.2047944812133873
4400,400,214493.87865768163,267306.0048159097,173018.7907002485,1.2397143558198132
800,300,804036.2420832744,828171.0772361121,683057.2983495939,1.177113902488108
4600,300,185267.99990137,205544.08728035714,143441.4983667211,1.2915927539164134
3700,500,327642.9629895417,497036.56787464785,269865.5497410276,1.2140970320367284
1300,300,487847.067861503,604014.7018533247,420342.9528305193,1.160592950533421
800,300,877350.9055502652,887800.5996781288,748341.5071066606,1.1723937496697172
1800,1000,1283527.569714922,1614148.9628446326,1137180.320421179,1.1286930899749832
400,700,4007031.288100907,3727832.922757957,3536739.1569702816,1.1329733718710253
1100,800,1683737.800192131,1903373.597355993,1493313.3409792576,1.127518086115805
1900,600,714656.1651744363,998504.4122146717,643760.0818337501,1.1101281134716192
2700,400,337038.7678358785,504933.97110794205,292881.29364191275,1.1507691858530038
800,300,861034.1233170741,890377.8489937981,758226.370499385,1.135589787981098
1300,300,537838.045840044,574719.2722834729,460517.85052717576,1.1678983675103067
4400,400,231024.7326759714,245491.6256828786,179722.61200753736,1.2854516751975678
3400,400,276693.69527277595,391390.24657735985,232582.20377446013,1.1896597881628626
4600,300,189702.6997023409,207169.84166630486,130823.99861272547,1.4500603995747934
3400,1000,679312.4146467181,1011999.6279919368,602036.6402229771,1.1283572614369786
1300,300,536286.273301604,639026.8315244281,466600.8433842369,1.149346986627674
800,300,896378.6967392863,866828.4418009642,755614.3267904484,1.1862912930022773
4500,400,230895.24101033175,254322.3894483347,175728.77618514767,1.313929602326831
4300,600,348383.1944895131,400174.86637807864,284452.12918235466,1.224751579434211
3700,500,325961.5573751238,458395.9192346069,264042.72229897603,1.2345030930488474
3400,600,412854.78177248954,653102.8721537828,359748.2810247427,1.147621277289979
800,300,885315.5666664907,884764.4988501855,773424.0799985784,1.1446702909329096
2200,700,727557.835321476,999072.4671803202,642728.8780522009,1.1319824892983656
1300,300,545990.4579282608,598559.8195332466,464993.4318710452,1.1741896132409848
400,700,3864546.577398011,3615885.0684969774,3445027.2414597464,1.1217753319594952
2700,400,336197.51410686073,515386.5601789697,289162.76177647617,1.1626584005541578
4400,400,229418.8802509448,269711.10600893316,177440.7856355649,1.2929320585974784
1900,600,687722.7118608875,1051501.8599224796,609525.0055537059,1.1282928601692808
4600,300,177251.7692146782,196163.55040030202,131967.49793690105,1.3431471535470754
3400,400,281980.05178480735,401644.4814678521,229629.25199896639,1.2279796643072138
1300,300,561764.2924002943,627342.3345802516,475953.27999912517,1.1802929321157885
4500,400,221650.32166596124,255360.77025375506,173497.6570658857,1.2775407196524249
1100,800,1704541.476601163,1886701.3018140253,1488357.6833795263,1.1452498923046246
4600,300,175042.32510406236,214632.11264385618,144863.04739585196,1.2083297172794016
400,700,4055371.5934658595,3810396.4554689256,3599432.289430029,1.1266697821694622
1500,500,769917.9838732507,967691.8843287238,680994.5757418879,1.1305787319003062
4400,400,243722.41376764595,276050.1451095296,188745.047860881,1.291278454877859
3400,400,300299.33294034563,450643.7658437363,244258.29723172833,1.2294334986518434
3700,500,351613.0748525758,568292.7597498734,281831.25770353025,1.247601411275863
2700,400,357701.64314608084,518319.7545183649,307584.5224399542,1.1629377197154331
4600,300,179288.26302890934,187174.29564856572,130146.34906202793,1.3775896467403808
3400,600,400273.2312797613,659615.0592655797,340616.91486824735,1.1751419668473875
4300,600,355336.4861606021,390470.98029101803,277514.5116622374,1.280424883124965
1900,600,752776.7652844653,1095911.195169474,659844.3710632742,1.1408398681516971
2200,700,717637.6897456744,1002104.9298016313,643043.4830855058,1.1160018079994285
4500,400,234208.64282036218,269216.39964811027,184550.71346397253,1.2690747081077187
1800,1000,1211900.9052902253,1649528.9873079201,1091863.810699966,1.1099377902389735
3400,400,285429.9752844181,426801.78097080474,241230.39315536697,1.183225594216828
2700,400,348131.3103355797,510596.8366730844,303771.60619564727,1.1460297909191752
1500,500,763783.9183596693,914116.3164358577,665668.3560278681,1.1473940610866196
400,700,4127683.1053082654,3770415.1431031018,3583555.6853181915,1.151840090617082
4400,400,228060.61812671128,276512.65890764096,186405.30380187446,1.2234663578516587
1100,800,1594329.4573980703,1886110.4898781513,1413962.5368075254,1.1275613150244992
4600,300,179547.54565858882,189658.9397174843,131865.45573902348,1.3615965201222489
4000,700,410741.5886876669,579345.3803284405,356310.36243052944,1.1527635230304312
