P,n,Paper,Min Time,Time opt,mtpa
3600,100,74390.94605943233,89182.17132936732,56360.396631922435,1.3199152331248398
3600,100,93393.1183602523,114355.00141229125,82739.16147748545,1.1287655892629023
3600,100,72382.27299345942,127900.39557328966,56523.996691051056,1.2805582979046326
2200,400,389119.2557525826,537033.5923404985,359331.52676733746,1.0828976217400827
2400,200,182829.0552579031,228406.41692381614,168197.1346036097,1.0869926868182174
3600,100,86438.85288117274,133314.62460721086,70156.3045836674,1.2320895947147132
1200,500,908178.1563705737,1150062.927927887,851243.2196773599,1.0668844525008885
600,700,2440863.181962339,2634284.025967334,2375402.4162035296,1.0275577583453972
200,800,8434763.63444959,8251726.431243703,8168260.189376298,1.0326267086129195
3600,100,69061.03795171941,87377.45603876706,58006.622033314765,1.1905716197722356
3600,100,93719.95719714768,103152.541942561,67756.1990911905,1.383193839887824
300,600,4250433.144365995,4156030.2213099212,4053763.2158131893,1.0485153962090392
2300,700,667289.0136190959,1056114.4021315232,619670.1955313554,1.0768454226637578
2200,400,372018.0391276197,554398.95491296,346037.581400497,1.0750798731801718
3600,100,119886.40668415569,156279.647840732,96621.71431835281,1.2407812004778709
300,1000,6992100.653964068,7005462.56643464,6823081.922527074,1.0247716110338587
1200,500,883017.1233291555,1057248.2162304765,832085.4450348351,1.0612096733553464
2400,200,204620.67698891053,302021.08313220006,178937.49027374445,1.1435316136147606
3600,100,74527.94967678064,89505.24638510561,55242.2402672505,1.349111645657922
4600,300,181071.43946148513,198632.20057900046,142348.1066563424,1.2720326509057744
200,800,8343990.911184837,8296000.031932432,8213223.37538592,1.0159215852074366
600,700,2451767.5808724416,2617041.218719706,2356672.5528580695,1.0403513962510595
2400,200,219228.9302631741,327718.4833831687,169241.28517114048,1.2953631854159287
2700,500,412713.7551179263,687626.8437206729,378330.3198566043,1.0908820505698673
3600,100,72380.08143431655,126599.93096211254,54138.05797390288,1.336953783403298
3300,500,354800.4562137184,515593.3036904627,309542.98897358536,1.1462073729733062
2200,400,396684.0182051313,557505.8792874259,359445.2240150747,1.1036007483256887
3600,100,107363.0296648253,153985.23495989694,100449.69451400051,1.0688238544106394
2300,600,577808.4241039429,803317.6676170038,528751.7238017203,1.0927783269423792
300,600,4195141.986443095,4226383.766071612,4077147.1849470837,1.0289405302638204
1200,500,848535.7576416978,1024457.8336041968,814131.7270885095,1.0422585552294144
2400,200,217260.8791020548,370077.3163644016,171195.98936377885,1.2690769211911352
600,700,2409636.381916938,2624743.8499205313,2357826.1046468546,1.0219737482624247
2200,400,400888.79730393307,549296.8360439526,354881.5712711298,1.129641068337284
2300,700,669149.0925571964,981983.6941473744,614784.1442238443,1.088429327340553
1200,500,913522.692303564,1228536.9426284055,868979.7112525515,1.0512589424979877
200,800,8370617.878244929,8247703.071352949,8185967.258587394,1.0225569702180068
300,1000,6686323.8083869545,6841903.020870812,6551182.864199796,1.0206284799231697
4600,300,195460.96505513432,224680.04389771025,148288.0517849619,1.318116751163335
2200,400,422391.5525819898,626031.6177819568,377490.095721762,1.1189473773460894
1200,500,855042.2017860725,1126088.383175446,827453.6952397135,1.0333414506516483
2800,700,558091.9697108106,853437.6896971907,509014.80347218487,1.0964159900730814
