P,n,Paper,Min Time,Time opt,mtpa
100,100,2131833.5711916313,2028974.2787492094,2028974.2787492075,1.0506952175390971
100,100,2190374.9306193762,1981118.9335205844,1981118.9335205844,1.1056251563488566
100,100,2262419.3248948054,2034863.8808778378,2034863.8808778382,1.1118283370968283
2200,200,197705.9248542365,255754.97603200626,183487.78320393787,1.0774882196625366
2500,200,179018.7450295528,226707.4858960134,161469.24921946533,1.1086863033978351
1900,300,362054.3036872904,501163.3129210226,330620.80676288164,1.0950741643642308
100,100,2153712.9345283597,2035571.9945448667,2035571.9945448677,1.0580382026772317
100,100,2221730.0512693725,2088238.393199332,2088238.3931993314,1.0639254878680409
2500,200,201178.99408188512,299092.5848380995,171779.99066279465,1.1711433520613057
2200,200,217607.183337959,324738.07958036085,195204.53484408485,1.1147650002689116
3000,100,83621.20196336412,113147.25332486354,67632.47595830692,1.2364060427850325
100,100,2186690.617972916,1844771.6761047791,1844771.6761047777,1.1853448566546174
1900,300,345483.4522325534,496398.9861013704,313915.7202880368,1.1005611694615078
2500,200,208489.630916873,302492.81151866214,162471.63376429485,1.283237117067085
2200,200,236064.65881566564,356425.52093431604,184626.85655033507,1.27860411657557
100,100,2291414.1819228334,2036711.4899757819,2036711.4899757812,1.1250558526333452
1000,700,1474966.7346938117,1770519.7028510026,1425241.4497221177,1.0348890252815683
3000,100,101390.42250026582,135843.42505999975,82865.58990685953,1.2235527752137902
2200,200,235549.35575266168,407196.2269545799,186759.2611241224,1.2612459180597895
2500,200,207786.66690007586,363117.5270348292,164348.1497892277,1.264307916861595
1900,300,362407.73508232145,517141.012428395,332675.0460353573,1.0893745695726278
100,100,2234154.912126719,1988720.6496210187,1988720.6496210184,1.1234131412838058
100,100,2029984.4466794422,1886907.7568692486,1886907.7568692472,1.0758260117853284
2200,200,202707.58762460583,305653.99413582525,161697.9722988974,1.253618612173457
2500,200,186723.78862612712,302700.29290076764,142294.2156230297,1.3122373794926536
100,100,2342521.4061289537,2132847.4444692265,2132847.444469226,1.0983070599837985
3000,100,81539.48951762967,152304.5618171963,67828.79602926127,1.202136766255642
1900,300,352176.53110815084,480123.68301397894,313267.32003789954,1.1242045006978194
3300,100,80058.63946388818,119793.41710432585,61484.06905300629,1.3021037920386902
3000,100,99276.37771427134,145893.99965851076,70274.43572592597,1.4126954800669547
2200,200,208959.0768712721,280920.24370473606,175730.46636220365,1.1890885012538457
1900,500,578831.48376918,843214.8139061667,537627.2966383325,1.0766408018872708
3700,800,530769.7941272708,776483.3696102898,441527.5778041242,1.2021215000136125
2500,200,191645.14190444464,273674.09928513685,154642.8103987392,1.2392761190144996
1000,700,1480110.9611728226,1762821.1572073514,1414003.531714842,1.0467519549811934
3300,100,97330.72783105302,128090.56419872271,82764.5367230505,1.1759955614413018
3000,100,80599.8435993039,116805.63184213146,69607.94643997772,1.157911527655889
200,800,8358472.599508375,8251726.431243705,8168260.189376298,1.0232867716897007
2200,200,203518.81150362382,252155.54443936385,179493.03741954916,1.133853515598583
1900,300,361264.3211014534,490078.2603984694,318586.3806173213,1.1339603419375164
3400,900,581580.4178339582,885634.2559741894,529597.2437195278,1.0981560510952364
2500,200,176841.07342372808,242004.33264350487,157953.87292920327,1.119574152531165
2200,200,241783.8862334918,339922.67660307133,196961.7406194237,1.2275677777476337
5000,500,282460.3526835442,305904.46567052417,218726.61253679788,1.2913853938830784
3300,100,77659.60509396985,136028.90920037706,61662.54184478297,1.2594291894332657
2500,200,200202.08067981343,320271.93021010625,173326.33174509287,1.1550586611054927
1900,300,326499.35136175173,476142.0529538666,287603.0729893027,1.1352429164548452
3000,100,106669.12087586246,141380.10614769242,67935.02440692892,1.5701638706555454
