P,n,Paper,Min Time,Time opt,mtpa
2500,200,215857.2391180063,235023.583592661,161469.24921946533,1.3368318745609453
3600,100,89493.3364561695,101576.19648130855,56360.396631922435,1.5878762713582577
3600,100,115514.8932060272,119202.82477652388,82739.16147748545,1.396133235378032
4500,200,123418.19149778679,124921.06206476229,89705.13845525852,1.3758207570165342
3600,100,98752.67055237402,128890.41377410902,56523.996691051056,1.7470928514155946
2500,200,240956.07814078825,309888.46217926225,171779.99066279465,1.4027016604849325
2800,400,340037.3279782589,462853.7938698736,282331.9138886223,1.204388562719838
2100,400,438120.95617516275,586269.0941977706,376442.5518514964,1.1638454633258304
3600,100,111030.61163691618,120714.06494378192,70156.3045836674,1.5826177318747265
600,700,2514250.4165561283,2637845.9651141963,2375402.4162035296,1.0584524118547087
4500,200,162213.0485263263,170729.37270190567,115155.9162563489,1.4086384251871473
2500,200,243307.31993045643,319356.268350062,162471.63376429485,1.4975372272272074
3900,400,252964.63370024244,368435.0079012605,202699.83561234424,1.247976511357551
2500,200,234422.00174632642,369705.87001208647,164348.1497892277,1.4263744498916882
2100,400,435903.4586265702,591972.379997353,362515.56146718736,1.2024406810630817
4500,200,173581.61655030432,192520.3327998764,137320.72161632078,1.2640598921064357
1500,700,1020093.1920415715,1315068.0856744754,950160.9664814118,1.0736003982768616
2800,400,335445.8914052449,453188.1958070368,271886.6711003905,1.2337710048367394
2500,200,239379.0987303718,300942.50375316065,142294.2156230297,1.6822827103846751
4500,200,183349.168377067,179709.9097038214,153927.2635835206,1.1911416087610895
3600,100,96012.67458189337,95128.7314576367,58006.622033314765,1.6552019617131075
600,700,2526543.69991995,2627754.1454598177,2356672.5528580695,1.0720809290437352
2100,400,429609.4003295456,578982.9177585497,376561.66325388785,1.1408739716551857
4500,200,166729.14359959256,140548.55133745738,112828.85828240226,1.4777171916628091
2500,200,237172.75045619093,272992.8300614798,154642.8103987392,1.533681066999831
4900,500,297792.2389574875,317303.23102979915,218726.61253679788,1.36148151111419
3600,100,121800.26692196696,109793.24790094423,67756.1990911905,1.7976254358371047
2800,400,336535.7566137834,477894.1904834999,282421.2474404159,1.1916091996045177
2500,200,229860.11390017183,230919.7962085968,157953.87292920327,1.4552356940509952
4500,200,147505.15575689776,141713.00676265685,89579.42667687622,1.6466409892191722
3600,100,134501.39338555018,146568.12028118107,96621.71431835281,1.3920410575866
5000,900,410313.25519706326,472366.5481361084,360126.1257292789,1.1393598683409936
2100,400,446625.6532325617,598824.1522950293,371780.6937126122,1.2013148094715347
1400,800,1246063.7819556885,1573423.6697813398,1166894.3127680426,1.0678463064918402
3600,100,104293.74415342465,94594.48825201082,55242.2402672505,1.8879347334371877
3900,400,251443.12146252155,318884.1586153234,195200.6869438701,1.288126212049776
3600,100,98335.01012506573,109410.97585402803,54138.05797390288,1.816374908986722
2500,200,256924.06061495113,294728.41796061746,173326.33174509287,1.482314072121503
1500,700,1032447.8591394911,1313997.878831431,942669.0211432279,1.095238982063273
4500,200,140639.70420943957,123882.15216030652,87752.15162733514,1.6026923739341081
600,700,2622444.518403575,2600908.544581417,2357826.1046468546,1.1122298261246681
4800,900,429004.4482133426,487420.00280624145,375131.3809679989,1.1436111985788238
2500,200,209877.09410848757,264544.3417539817,160442.84885320815,1.308111240909887
4800,1000,488438.9473114886,555359.3857264378,426442.6201579421,1.1453802322351947
2100,400,448055.6839678486,650077.4545533146,395465.81456565537,1.1329820871115075
2800,400,341427.879281526,478757.07477936894,278835.52028445917,1.2244777097738915
1300,1000,1666730.0718470006,2064085.5478790125,1574557.3667370172,1.058538804020202
4500,200,170222.42001340433,172383.5967039665,115640.3076979828,1.4719990235409384
3600,100,121231.27503560495,136176.004134342,100449.69451400051,1.2068854526850545
2500,200,238340.11222339724,309088.5014282128,170161.14127553493,1.400672976431575
600,700,2526143.0881721457,2559378.2289531883,2296684.8276398308,1.0999084670960777
2100,400,469865.49188047677,563408.5799028891,390563.49368011794,1.2030450860963193
4500,200,133294.13526162662,148992.66106249244,89134.91602956009,1.4954199902698273
1500,700,1041428.2915630752,1319669.3841154347,943130.4418587418,1.1042250841894212
2800,400,356693.13525252545,545976.2597530892,296599.36092424154,1.202609250879786
4500,200,166029.31949283945,154729.01933532846,124828.15119872103,1.3300631139567864
4900,500,286265.9635540751,301151.3145164085,204121.41780085766,1.4024298216141056
600,700,2585259.4568062853,2682882.791846021,2399621.5262866863,1.0773613373967628
3900,400,265156.0076606957,334545.4935657094,202763.9725213242,1.3077076975931208
2100,400,423173.0827097407,594100.3205569441,364005.38492343156,1.162546215624681
2900,1000,764265.5568209287,1179757.5876308559,705836.0609510767,1.0827805479237225
2800,400,350999.4883412468,491729.7431301406,292922.6202600885,1.198266928069916
3400,600,406005.48805500584,607948.4724740355,357684.9896305755,1.1350923293547674
2000,500,568888.8082063977,798242.5045133277,510745.9318064159,1.1138391375812646
4700,1000,495275.46289861144,588926.2081550568,435515.8673953451,1.1372156561382385
4800,900,495054.08356934454,549892.3331608262,385739.7922602628,1.2833886819623892
2100,400,427470.0867619474,629091.6069268985,369330.57604071626,1.1574186230246521
1500,700,982440.0086736608,1263363.0079113974,918673.9310559323,1.0694110015121854
5000,900,472211.09839023685,523417.0068175494,370310.2005698523,1.2751771289680225
1400,800,1246475.8217828572,1560624.313841438,1173317.625055131,1.062351570593929
2800,400,325047.1166842096,472801.5597529474,273004.03869257367,1.1906311651683694
600,700,2523424.228005448,2618341.955035763,2389037.123545461,1.0562515764763627
2000,500,559514.8398052247,731059.689714581,499251.2670209011,1.120707901542092
2100,400,465603.8683211629,598964.0246979098,380604.4612923385,1.2233274059379382
2800,400,329385.7386398316,512330.09162991267,276997.9320305372,1.1891270675750711
3900,400,251982.6327537931,354880.2783318738,200189.60430679118,1.2587198702267723
3400,600,413222.69267106144,607529.3359625358,359748.2810247427,1.1486439670927597
4800,1000,523538.8030335617,561861.485717828,409448.92901248724,1.2786425019995473
600,700,2584040.253904206,2723055.976549841,2415094.8537994414,1.0699539398375923
1000,800,1715266.4820554447,1989152.3481743943,1633652.0378752595,1.0499582789284392
4900,500,263694.6041902097,301857.075710367,199379.1984706554,1.322578314151565
1500,700,1034822.444839894,1381354.8202251135,959848.6105146745,1.078110061840917
2000,500,565586.6976145713,750044.5640854841,488479.0362531057,1.1578525497284846
2100,400,458000.845291235,626827.9370161929,397578.7579618855,1.1519751398165543
1300,1000,1607003.1802342928,2042182.1467876893,1511811.4301999528,1.0629653593912503
2800,400,345388.99236801494,474559.7175247192,285453.34596925386,1.2099665225336569
600,700,2330374.177434143,2459967.343136854,2190411.3059252594,1.063897986250469
3900,400,273357.7745213324,353340.7380254365,212943.13091996827,1.2837125731192058
3400,600,425821.93534445175,700314.2332965292,340616.91486824735,1.250149116960801
2800,400,360384.91716656735,496841.80787133524,298184.0684714141,1.208598832975935
