P,n,Paper,Min Time,Time opt,mast
500,100,1551890.0351445975,2873587.9808530966,1106694.4701290948,1.4022750425088608
500,200,2146129.660280588,4393662.766853681,1509473.6471981127,1.4217735197061818
500,100,987086.9040835272,2005760.0885927249,615154.7634399323,1.6046155581463084
1000,100,1443658.0698701488,2673163.291580483,1086466.3769634417,1.328764608348967
1000,300,2989298.653061831,6355525.480014753,2142447.453829413,1.3952727978082988
500,300,3127237.212517663,6977971.933838036,2188047.432377275,1.4292364810025964
500,400,3539189.791086688,7656752.983527115,2386640.0624029622,1.4829172805903936
1000,400,3199949.360544912,6872311.494644739,2335534.791797359,1.3701141904558505
500,200,2792783.438760766,5785293.024651699,2009757.1166541807,1.3896124141658261
1500,100,1426414.8080393912,2606355.0618229434,1079723.6792415574,1.3210924567676092
1000,500,3786306.161686232,9070418.889980646,2753488.18687009,1.3750943910858586
500,500,4531057.46296807,10083853.769583112,2819430.41047668,1.6070825675041245
1000,200,2020110.5849801973,3993583.1473328313,1471484.4008169002,1.372838600163702
500,300,3375574.779654562,7498872.451501319,2434693.172465335,1.3864477125207952
500,700,5495665.317329252,15422572.659555882,3331549.466630945,1.6495823857259986
1000,100,856217.3698092421,1809260.9570662056,597895.9916167998,1.4320506941247468
1500,100,816616.2399018103,1743761.2465573666,592396.3306295157,1.3784964519176295
1000,300,3212847.3457600935,6908751.212928407,2384028.9302572976,1.3476545124867025
500,600,4850769.225366837,12660677.091287954,2914774.4431601795,1.6642005479187834
500,400,4298711.063318735,9049795.256734164,2942531.346202846,1.4608887918444622
1000,600,3990507.547926281,11454797.043539783,2852345.3614227856,1.3990267805213341
1000,400,3893908.8581331708,8296054.892180703,2888830.23322314,1.3479188958046315
500,800,6426725.573455671,20033749.192995895,4216020.396633853,1.5243582736428136
1000,200,2646145.365049265,5360779.313597255,1970515.335392395,1.3428697140904664
500,900,7141515.503998256,21773220.310902644,4627675.2084536,1.543218826367179
500,500,4255396.796341324,10627863.5929734,2802980.000314475,1.5181688045808026
1000,500,3821375.319580067,9638009.213766156,2739931.7737909486,1.3946972534622062
1500,300,2848743.019553536,6148043.328740324,2127247.4609801252,1.3391686072296372
2000,100,1419988.4754802596,2572950.946944176,1076352.3303806153,1.319259907188689
500,700,5503153.255206397,14565537.439911906,3350245.6264336533,1.6426118765102367
500,600,5144425.262254205,14380934.656454695,3362562.3976504817,1.529912207978285
1000,600,4536978.401119363,13169749.064443002,3298339.371122473,1.3755341372211078
1500,200,1967017.4537106373,3860223.274159215,1458821.3186898292,1.3483607817557945
1500,600,3840160.168452686,11052837.027623735,2831535.6675103214,1.3562111233545633
2000,100,806132.4893050602,1711011.3913029474,589646.5001358736,1.3671453813756231
1500,300,3145977.6573445196,6712044.133404098,2367140.849521286,1.3290200530233511
2000,200,1948960.4376726015,3793543.3375724056,1452489.7776262937,1.3418066465553076
500,800,6389258.96071905,17605093.36915918,4033993.830790952,1.5838544203887137
1500,500,3646936.9221747457,8732607.2634465,2731507.445667894,1.335137097267921
500,1000,7935871.890203228,23646526.320736006,5266438.096146218,1.506876516029003
2000,300,2835836.3624097044,6044302.253103105,2119647.4645554814,1.337881138175219
2000,200,2579324.883801028,5148522.458070032,1950894.444761502,1.3221242649631677
1000,900,6161115.773775346,19990798.058061473,4550694.755533099,1.3538846494338403
1500,400,3092218.952849881,6610830.998350614,2318688.3586312896,1.3336069684997265
1500,200,2593795.8653524783,5219274.743245771,1957434.7416384663,1.325099534700885
500,900,8470339.868461967,25360417.240101807,5597711.650870594,1.5131790268519103
2000,400,3076632.748180202,6480090.750203554,2310265.1420482546,1.3317227932775262
1500,700,4417686.787612682,13539047.105698088,3236667.6044345642,1.364887386508272
1500,800,5494807.544231241,17877946.536105767,4104226.6575616333,1.338816786374992
2000,500,3642971.4866033113,8563701.45017942,2720517.075066796,1.3390731931038757
1500,600,4446265.650288663,12766020.53377244,3278189.309794822,1.3563175369414373
1000,700,4591800.78424968,14009928.49416253,3260354.282163421,1.4083747920801946
2500,100,1415081.2667307113,2552908.478016914,1074329.52106405,1.317176191276183
1000,800,5573330.735161585,18416897.200328276,4132175.0923296865,1.3487644184069139
2000,300,3136705.9114740584,6613690.593641941,2358696.8091532798,1.3298470152253552
2500,100,784633.6563847254,1691361.4781502946,587996.6018396885,1.3344186920975574
1500,400,3831657.5699165473,8044808.103996203,2870929.862229905,1.3346399089458867
2000,400,3792059.131414096,7919184.709903958,2861979.676733288,1.3249776587311117
1500,500,3649958.2913344773,9308057.754030405,2718915.698283106,1.34243157801446
500,1000,7897810.566093033,21732354.38506744,5046997.6978578605,1.5648532135144755
2000,700,4416093.884585654,13303606.411465866,3225009.5464114253,1.3693273836970772
2000,500,3620503.655759845,9143082.02416254,2708407.6605291846,1.3367646637997064
2500,300,2815598.75510059,5982057.607720782,2115087.466700695,1.33119731426172
