density,Paper,Min Time,Time opt
0.2,5467882,10925801,2422609.390609125
0.2,5100232,8714170,2232994.185616559
0.3,4477069,8732862,1923457.3499354376
0.3,4902963,9308307,2177928.002177207
0.3,4985279,8887051,2192309.3940271456
0.3,5831922,10542539,2586488.9810114703
0.3,5820563,9383096,2580398.5724420412
0.3,5887186,8332544,2586602.2705658507
0.3,5937528,9560579,2629955.7665772643
0.3,5903748,10477204,2625119.9745395402
0.3,5650395,9458910,2486554.297058407
0.3,5644430,10706024,2542905.569660056
0.3,7035934,11222302,3103677.2982013817
0.3,5583965,10235725,2464522.541639634
0.3,5859446,8988649,2546332.1346053584
0.3,5877503,10168916,2588751.347656452
0.3,5431591,9611635,2380249.593815407
0.3,5319767,9439614,2332756.2318997984
0.3,8116026,10763977,3588626.933896197
0.3,7293025,11041016,3194231.9698066576
0.3,4590662,9387986,2024191.879648083
0.3,7279038,11534488,3213615.514060079
0.3,5535237,8979934,2446196.41595056
0.3,6684282,10361387,2967978.202366593
0.3,6862006,11919939,3025755.56576087
0.3,5682651,9230930,2487454.4292465756
0.3,4993724,9161463,2194597.1094482923
0.3,5366988,9371202,2365808.873037247
0.3,5390592,10320805,2381117.135693675
0.3,6190138,10917568,2765223.363135352
0.3,5088744,10925801,2252511.131555089
0.3,5022222,8714170,2187963.1371480413
0.4,4725317,8732862,2070932.302701784
0.4,5600796,9308307,2478356.4682938727
0.4,6280333,8887051,2763582.4115925245
0.4,7596516,10542539,3356443.302647953
0.4,5766976,9383096,2549249.727976653
0.4,6887687,8332544,3046279.823307818
0.4,5530389,9560579,2413887.9512904994
0.4,6426699,10477204,2862920.715984112
0.4,5877917,9458910,2568687.589430439
0.4,6054446,10706024,2716454.928045754
0.4,6548841,11222302,2899289.448267135
0.4,6547773,10235725,2917065.525699808
0.4,4741104,8988649,2062943.0821056257
0.4,6488738,10168916,2867303.247092537
0.4,6953675,9611635,3096139.3621956757
0.4,6042301,9439614,2665707.4577393783
0.4,7373469,10763977,3246555.635967587
0.4,7614176,11041016,3347098.5486599524
0.4,5562777,9387986,2462938.2292032083
0.4,7357953,11534488,3245659.6123270746
0.4,5763075,8979934,2540582.133323065
0.4,6263000,10361387,2752108.6623454136
0.4,6170710,11919939,2729232.902329493
0.4,6641475,9230930,2935729.245398363
0.4,6888774,9161463,3028944.1220023977
0.4,5191014,9371202,2268281.581100258
0.4,6893236,10320805,3064281.8067589104
0.4,7009459,10917568,3123468.5749179916
0.4,7205931,10925801,3185059.298106219
0.4,6440063,8714170,2838650.3354336377
0.5,5410480,8732862,2373416.6947458466
0.5,6047966,9308307,2677114.741194604
0.5,5786956,8887051,2529867.2056780555
0.5,7207837,10542539,3199005.1734100496
0.5,6202502,9383096,2745910.261763125
0.5,7197138,8332544,3190677.150493598
0.5,6422340,9560579,2833764.46908562
0.5,6583222,10477204,2922235.284848058
0.5,6865460,9458910,3031695.308714151
0.5,7880274,10706024,3544451.0550393066
0.5,7082226,11222302,3159321.167495155
0.5,7493431,10235725,3322486.5945965904
0.5,5865581,8988649,2552841.208066106
0.5,6153630,10168916,2713105.5553486133
0.5,6049696,9611635,2675808.0777679565
0.5,6921204,9439614,3068419.871064995
0.5,7468073,10763977,3286372.1941025797
0.5,7468725,11041016,3272695.193253883
0.5,5754696,9387986,2537360.217357279
0.5,7777563,11534488,3439541.3360892716
0.5,6383946,8979934,2834484.4202065407
0.5,7031578,10361387,3112925.308203569
0.5,7508783,11919939,3305761.980390393
0.5,6609486,9230930,2918795.0476303967
0.5,7176788,9161463,3174715.646767389
0.5,6041935,9371202,2644442.396284743
0.5,6596431,10320805,2917112.3638509875
0.5,7745930,10917568,3468563.010382176
0.5,6978639,10925801,3090620.4972592103
0.5,6032542,8714170,2664800.421235007
0.6,5099501,8732862,2239353.0448254882
0.6,6499950,9308307,2843561.670317962
0.6,6828418,8887051,3017848.998318323
0.6,8486483,10542539,3755964.7333582807
0.6,6964937,9383096,3103479.5030273716
0.6,6862102,8332544,3047214.363276295
0.6,6625113,9560579,2910771.102699239
0.6,7211055,10477204,3206809.5737291835
0.6,7337161,9458910,3235602.168455179
0.6,7177937,10706024,3225492.755060346
0.6,7533763,11222302,3353817.6548319045
0.6,7888547,10235725,3492819.8720013243
0.6,6136709,8988649,2703238.124682176
0.6,6685569,10168916,2957651.119884853
0.6,6275788,9611635,2784506.4049690254
0.6,6943797,9439614,3066420.673249856
0.6,8789227,10763977,3876632.9703656626
0.6,8175180,11041016,3590559.4938056073
0.6,6048713,9387986,2666509.2205757024
0.6,8584833,11534488,3788689.3762255833
0.6,6879586,8979934,3038382.113271381
0.6,7249747,10361387,3211924.818008238
0.6,8497222,11919939,3765208.02456506
0.6,6851610,9230930,3020644.712252656
0.6,6410838,9161463,2815706.6235162187
0.6,7099296,9371202,3118068.228631447
0.6,7450494,10320805,3282708.7870180807
0.6,7907398,10917568,3549543.6566659645
0.6,6582104,10925801,2913466.5212544855
0.6,6001677,8714170,2652464.9170595002
0.7,5877301,8732862,2583797.8194968766
0.7,7396276,9308307,3251064.2050118404
0.7,7295216,8887051,3202092.2427278887
0.7,7268912,10542539,3228471.3067001156
0.7,6066984,9383096,2689120.4179710597
0.7,7727495,8332544,3403006.170698721
0.7,7329651,9560579,3209857.709424422
0.7,7154925,10477204,3176583.9959002803
0.7,7552047,9458910,3341344.2533936533
0.7,7308315,10706024,3299439.158062442
0.7,7755839,11222302,3455270.229977328
0.7,7810115,10235725,3469953.0418512262
0.7,7145132,8988649,3133162.5905057057
0.7,7912446,10168916,3500086.417598823
0.7,7052062,9611635,3116774.786078135
0.7,6777192,9439614,2980220.3139310977
0.7,8090478,10763977,3585558.59665242
0.7,8835585,11041016,3892668.52194954
0.7,6290406,9387986,2765615.565793378
0.7,8750106,11534488,3847729.4425338567
0.7,6772478,8979934,2988239.7249186714
0.7,6946741,10361387,3064919.79328114
0.7,8567717,11919939,3793716.1430234266
0.7,7878867,9230930,3469218.4660034645
0.7,7503692,9161463,3312081.1350987395
0.7,5921349,9371202,2602060.869487117
0.7,7414944,10320805,3293993.3835749174
0.7,7240280,10917568,3229550.342647693
0.7,7069770,10925801,3133609.1698489357
0.7,7251641,8714170,3203897.646959953
0.8,6563743,8732862,2892042.708974717
0.8,6875776,9308307,3035505.1135163093
0.8,7341516,8887051,3232138.3167623975
0.8,8639158,10542539,3825960.3967293273
0.8,6375524,9383096,2825124.8289146544
0.8,6929852,8332544,3045087.788541221
0.8,7231123,9560579,3183821.5749617545
0.8,6449396,10477204,2857266.735322104
0.8,7945253,9458910,3509608.823899476
0.8,8421683,10706024,3759307.781640494
0.8,7157021,11222302,3160028.103047544
0.8,7933345,10235725,3515608.940300161
0.8,6494304,8988649,2856100.882338182
0.8,7847210,10168916,3481171.6622215905
0.8,6633444,9611635,2944835.374803977
0.8,7871131,9439614,3490286.785547111
0.8,8530998,10763977,3764124.4710210864
0.8,8788950,11041016,3865502.4815889895
0.8,7202988,9387986,3190603.8956218916
0.8,8121888,11534488,3569433.0066710026
0.8,6895836,8979934,3057916.952724626
0.8,7607682,10361387,3366162.4043231853
0.8,8373995,11919939,3736286.882498551
0.8,7867847,9230930,3458743.203393934
0.8,8307115,9161463,3645280.4468101417
0.8,6736293,9371202,2961247.211341307
0.8,7959528,10320805,3502078.5645837523
0.8,8012370,10917568,3581209.0709724165
0.8,7600299,10925801,3355112.284608057
0.8,6749856,8714170,2979650.5992279067
0.9,7024811,8732862,3100560.5503288186
0.9,6919277,9308307,3058686.0347636547
0.9,7448887,8887051,3290027.8146655504
0.9,7707895,10542539,3430871.0799545273
0.9,7373091,9383096,3260376.7393877795
0.9,8184235,8332544,3631960.0780526362
0.9,9256139,9560579,4085521.1270209793
0.9,8052400,10477204,3585902.0861292384
0.9,6771405,9458910,2982903.806201699
0.9,7704813,10706024,3456521.391346123
0.9,8472704,11222302,3767611.227410426
0.9,8668645,10235725,3821282.4923682413
0.9,7056571,8988649,3103896.41977466
0.9,7667370,10168916,3406809.7148253904
0.9,6865269,9611635,3025753.599867087
0.9,7695365,9439614,3390629.237930489
0.9,8606392,10763977,3815584.7787564555
0.9,7840277,11041016,3444997.4371161745
0.9,6422217,9387986,2844408.67509027
0.9,9392062,11534488,4148163.868751063
0.9,7213101,8979934,3184946.6162986155
0.9,7893614,10361387,3488277.170444176
0.9,8183680,11919939,3658871.017600546
0.9,8413470,9230930,3685883.0591638354
0.9,7412860,9161463,3261504.201059101
0.9,6176059,9371202,2687069.8729800135
0.9,8690507,10320805,3833740.418858032
0.9,8118061,10917568,3649520.804406238
0.9,7083134,10925801,3142936.3196858596
0.9,7973349,8714170,3521422.3004071736
1,7057349,8732862,3075587.2799341166
1,7709140,9308307,3388757.7401145133
1,7351364,8887051,3235221.0246830396
1,9416270,10542539,4159340.7185948202
1,7888248,9383096,3503912.9324630303
1,9167596,8332544,4044717.6991259595
1,8042495,9560579,3553692.7444651322
1,8081657,10477204,3599757.480091395
1,6948612,9458910,3050156.9283237783
1,7528520,10706024,3389728.6249671336
1,9073057,11222302,4041095.471428362
1,8442124,10235725,3733450.5965681956
1,6439387,8988649,2806392.760698952
1,8000554,10168916,3552751.0203421204
1,7761497,9611635,3429049.3428084967
1,8580750,9439614,3787299.736404347
1,8633486,10763977,3794475.0953516075
1,8821105,11041016,3881736.321951939
1,6773335,9387986,3007267.230067996
1,10506298,11534488,4645096.120084632
1,8458793,8979934,3767206.933868834
1,8858543,10361387,3927514.1174135795
1,8858496,11919939,3964931.658017331
1,7650918,9230930,3368319.460294637
1,7457731,9161463,3272387.4788883924
1,7237468,9371202,3196516.1532676215
1,8425814,10320805,3722626.4594271807
1,8219615,10917568,3664104.1146410215
1,8223900,10925801,3633837.959057515
1,7262932,8714170,3193233.220734834
