P,n,Paper,Min Time,Time opt,mast
3300,100,119805.16996677013,109830.97819727253,61484.06905300629,1.9485562977864133
1000,400,843341.9385001886,989005.2965911294,790529.3588881425,1.0668066011948316
4700,200,132435.55152416707,126213.73653497815,85887.8985209922,1.5419582246711738
600,400,1391833.288069572,1455961.3771584965,1317548.9314802375,1.0563807193907233
700,500,1541746.9116864111,1668859.067954338,1459274.090875474,1.0565163332417273
500,500,2130493.292022369,2238168.1247040806,2042983.7272256636,1.0428341957062681
2400,500,588476.651324108,703257.1715146916,425621.6098386799,1.3826286958201062
4100,200,139075.88946188937,140514.24396361937,98456.85928016178,1.412556631185492
700,800,2521246.270649487,2672119.783770963,2333788.625536085,1.0803233176570743
800,800,2182130.912074885,2379959.046749772,2042065.0473440746,1.068590305148693
5000,100,109749.05395549092,66551.49472723031,42511.79157511906,2.5816144154160727
2000,500,660282.1904240481,820787.5621032678,510745.9318064159,1.2927801266840238
400,300,1666133.7446282483,1662154.1121514544,1570448.832123688,1.0609283859157432
2800,700,715048.9866127793,840260.0742525992,509014.80347218487,1.4047705130286121
4100,500,501331.11249441496,381356.35389988957,249144.35697873944,2.0122113885051616
2000,800,1016932.7364137718,1249973.4368157245,816826.0189376298,1.244980831703185
3000,300,353682.62943155586,372696.73928378813,209393.1776164917,1.6890838252587843
3800,200,141567.45824751633,157176.01944287107,106229.76922333245,1.3326533539754906
2400,900,863181.8559376128,1162407.369385243,750262.7619359978,1.1505060623164018
4500,900,612029.8272200342,523211.2326795039,400140.1396991988,1.5295386953183985
5000,900,595561.0345457707,474874.5306031926,360126.1257292789,1.653756814615215
4500,600,466694.1516695729,365539.29495330714,270250.88105421263,1.7268922485990104
1200,600,1095510.2211155784,1280702.4089084116,1013440.8039532973,1.0809809678494682
2600,100,127586.49974070264,130289.3419487023,78037.4722595849,1.634938908788552
4400,800,712542.1529177672,536497.3651988354,371284.55406255904,1.9191268398353798
2300,800,914201.9397380191,1099416.7641921316,710283.4947283737,1.2870944440115812
4800,200,131111.4698606365,113175.2228424443,84098.56730180485,1.5590214443263495
4600,900,607713.1417504477,501154.31352679484,391441.44101008575,1.5525007781043538
4700,500,487673.09511417185,313043.392783289,218726.61253679788,2.229601096355512
700,600,1821347.228828792,1978805.0767943906,1737327.092491367,1.0483617257225513
4000,300,333776.58698992827,240436.73155853353,157044.8832123688,2.1253579241965403
1000,100,236322.37840105032,243038.64370125788,202897.42787492074,1.1647381678329352
4000,400,312982.77435377834,312074.825440191,197632.33972203563,1.5836617367075645
1000,1000,2212460.0676213484,2515021.3942408566,2046924.5767581223,1.080870342142942
400,900,4639518.998134737,4693175.934088226,4501576.5716159865,1.0306431367598023
3900,300,336531.52126841166,287586.39205632935,161071.67508960902,2.0893277547476243
1500,500,789064.384606616,950572.2959116143,680994.5757418879,1.158694081736253
1700,200,261876.92392123272,295677.59301381704,237454.7782639196,1.1028496703071988
300,200,1451513.4633921473,1358888.6619952226,1345577.0768288777,1.0787293335978418
1600,300,473460.6930737348,568475.2680258624,392612.208030922,1.2059245316091782
300,1000,6906853.075995976,7025801.06274803,6823081.922527074,1.0122776121436157
5000,1000,730988.5697505163,551259.8536590335,409384.9153516244,1.7855776857890906
4100,700,596484.1408507529,499377.01092201634,347619.86578588234,1.7159092432828893
4600,400,304586.0424857074,240444.32583128233,171854.208453944,1.7723513740272168
3700,800,724537.5533141643,759809.1042859103,441527.5778041242,1.640979159031358
300,600,4174649.8105840744,4156030.2213099203,4053763.2158131893,1.0298208327263227
4000,700,605817.5484037776,557361.021673003,356310.36243052944,1.7002523986988876
1300,300,584740.0384844525,640463.254892658,483215.02526882704,1.2101031795506443
1300,400,694689.6485810059,820849.6394009135,608099.5068370326,1.142394691609541
2600,1000,963718.9450604126,1220270.7801247586,787278.6833685086,1.2241141103134836
4900,600,466841.2328940017,334609.10124197847,248189.58464162383,1.880986398233038
400,200,1110105.1437052104,1032554.546675251,1009182.8076216583,1.1000040184209994
4500,400,313912.34069330245,259814.5283993088,175673.19086403167,1.7869109062649504
2300,100,143556.6462322437,135261.11792526947,88216.27298909597,1.6273261312001708
4700,600,465425.42640788417,344528.58980984084,258750.843562544,1.7987397451532705
2700,1000,927743.0659796654,1212119.0685211183,758120.2136141193,1.2237413662365209
1800,300,452688.14206887,524859.0377684048,348988.6293608195,1.2971429553391995
4700,800,698210.0454290828,504088.6271459584,347585.5399734595,2.008743072230208
1900,100,161515.11420056,158869.74909954847,106788.11993416882,1.5124820466932882
2600,600,596821.032584323,774604.2049829874,467741.9095169065,1.2759622784298548
700,900,2668758.4263893845,2848928.0026533087,2572329.4694948494,1.0374870163554406
100,500,10712351.197369069,10214918.636128323,10214918.63612832,1.048696673851265
700,100,309953.12049298966,317784.18265569274,289853.46839274396,1.069344183499682
1800,200,266025.3620796682,291657.8226914925,224262.8461381463,1.1862212874788727
4000,200,139630.32707015454,144599.99102069612,100918.28076216583,1.3835979568381809
2200,700,793833.8559389866,1014539.6888488369,647837.0226009625,1.225360435178388
1200,400,715306.0488521096,848521.727938336,658774.4657401188,1.0858132578779884
5000,500,495021.5097740855,300118.90228243836,218726.61253679788,2.2631974410100857
2900,600,551285.4168418222,691189.9840514868,419354.81542895065,1.3146037592961037
1500,400,573756.1808878714,728256.1887324074,527019.572592095,1.0886809726361906
3600,400,322274.81061847706,402703.5981752853,219591.4885800396,1.4676106651602305
800,100,285242.20604186883,292523.5311904975,253621.78484365094,1.1246754935413408
3200,500,533782.595310624,617116.8980578907,319216.2073790099,1.672166334201372
5000,200,129317.21106810891,105108.89135800242,80734.62460973267,1.6017565164044814
4000,100,110469.23247309345,93121.21827411868,50724.356968730186,2.1778340638441986
1700,1000,1363697.1901937611,1698526.6724487909,1204073.2804459543,1.1325699293723108
3800,900,664178.2560256606,752585.2428234351,473850.1654332617,1.401663024467605
3600,800,730408.2018787041,761834.8918756266,453792.2327431277,1.6095652353136614
4600,300,317282.4523636884,207080.729629553,142348.1066563424,2.2289193710856545
3200,100,118428.42970894855,120820.27436435726,63405.446210912734,1.8677958564475143
3400,1000,805301.2312397592,1032468.2247128295,602036.6402229771,1.3376282728265487
2500,600,586274.6860414186,799750.2100944547,486451.5858975827,1.2052066496188845
100,300,6480755.214112551,6281795.328494754,6281795.328494752,1.031672455916432
2700,900,796879.5336376199,1070031.2631668912,666900.2328319979,1.1949006679059981
1400,900,1380676.6540416484,1659174.1585390177,1286164.7347474247,1.0734835256642172
1000,200,439051.10594700486,458544.988593941,403673.1230486633,1.0876401743845518
2000,600,703043.9771485465,918360.4035629417,608064.4823719783,1.1561997083040696
1500,200,298692.87508097955,335159.64910681505,269115.4153657755,1.1099062262003945
600,800,2851372.141059692,3042786.2252829247,2722753.396458766,1.0472384846781235
3900,100,116353.09569527318,88228.84276320033,52024.98150638994,2.2364850947805177
2100,700,857328.1154092378,1055622.9513889863,678686.4046295799,1.2632168694717831
2400,400,406510.01941441273,552003.1448565515,329387.2328700594,1.2341401816711508
4900,900,611071.7381273349,477154.0026035944,367475.6384992642,1.6628904724756561
2600,400,377042.0153438788,525981.2888608206,304049.7534185163,1.2400668348015091
600,900,3072326.3626394193,3255155.715628091,3001051.047743991,1.0237501174626833
2800,300,339469.11646904924,384349.34600821487,224349.83316052685,1.5131239978509465
4000,1000,762880.4137316846,767669.0822095958,511731.1441895306,1.4907836319790915
700,1000,3036549.04795643,3320373.8088865504,2924177.9667973174,1.038428263407711
3100,800,789574.7790737282,937378.3947041624,526984.528346858,1.4982883492815466
3700,900,659993.1214679896,772657.7913909247,486656.9266611877,1.3561773917326347
4400,900,619349.1954182154,551538.1631319107,409234.23378327145,1.5134344692829873
