eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.12,3.0,5.308817278926932,5.308817278926932,0.12,3.0
2,0.3,2.2,4.216044428947125,4.216044428947125,0.3,2.2
3,0.12,1.4,3.275398469153493,3.275398469153493,0.12,1.4
4,0.16,2.4,4.238689146601103,3.275398469153493,0.12,1.4
5,0.26,1.0,3.7390493154183315,3.275398469153493,0.12,1.4
6,0.82,4.4,7.074903312961698,3.275398469153493,0.12,1.4
7,0.74,3.4,5.883600193858457,3.275398469153493,0.12,1.4
8,0.24,2.6,4.836800208529909,3.275398469153493,0.12,1.4
9,0.66,4.8,7.571466995503873,3.275398469153493,0.12,1.4
10,0.4,2.6,4.836800208529909,3.275398469153493,0.12,1.4
11,0.62,3.6,5.887574918577347,3.275398469153493,0.12,1.4
12,0.72,3.4,5.883600193858457,3.275398469153493,0.12,1.4
13,0.8,2.2,4.216044428947125,3.275398469153493,0.12,1.4
14,0.26,2.4,4.236086214565901,3.275398469153493,0.12,1.4
15,0.84,5.0,7.600843330756085,3.275398469153493,0.12,1.4
16,0.2,5.0,7.600970780391956,3.275398469153493,0.12,1.4
17,0.72,4.4,7.074903312961698,3.275398469153493,0.12,1.4
18,0.54,4.0,6.2481745913393905,3.275398469153493,0.12,1.4
19,0.76,4.6,7.081194393581539,3.275398469153493,0.12,1.4
20,0.2,2.4,4.236324232941252,3.275398469153493,0.12,1.4
21,0.9,1.2,3.2582110919212677,3.2582110919212677,0.9,1.2
22,0.1,1.2,3.420981804968173,3.2582110919212677,0.9,1.2
23,0.9,1.4,2.779440877487576,2.779440877487576,0.9,1.4
24,0.9,1.6,3.084517820047635,2.779440877487576,0.9,1.4
25,0.88,1.4,2.779440877487576,2.779440877487576,0.9,1.4
26,0.86,1.4,2.779440877487576,2.779440877487576,0.9,1.4
27,0.84,1.4,2.779440877487576,2.779440877487576,0.9,1.4
28,0.82,1.4,2.779440877487576,2.779440877487576,0.9,1.4
29,0.8,1.4,2.779440877487576,2.779440877487576,0.9,1.4
30,0.78,1.4,2.779440877487576,2.779440877487576,0.9,1.4
31,0.76,1.4,2.779440877487576,2.779440877487576,0.9,1.4
32,0.74,1.4,2.7794331493912643,2.7794331493912643,0.74,1.4
33,0.72,1.4,2.7734604537799163,2.7734604537799163,0.72,1.4
34,0.7,1.4,2.777696837835341,2.7734604537799163,0.72,1.4
35,0.68,1.4,2.734504626033138,2.734504626033138,0.68,1.4
36,0.66,1.4,2.7448099465437785,2.734504626033138,0.68,1.4
37,0.54,1.4,2.7321039242673875,2.7321039242673875,0.54,1.4
38,0.56,1.4,2.732006471605266,2.732006471605266,0.56,1.4
39,0.58,1.4,2.764345500797374,2.732006471605266,0.56,1.4
40,0.6,1.4,2.7516129044862327,2.732006471605266,0.56,1.4
41,0.52,1.4,2.7323465699577456,2.732006471605266,0.56,1.4
42,0.5,1.4,2.731923143828042,2.731923143828042,0.5,1.4
43,0.48,1.4,2.733398841114226,2.731923143828042,0.5,1.4
44,0.46,1.4,2.7334543230211783,2.731923143828042,0.5,1.4
45,0.44,1.4,2.7337609757181607,2.731923143828042,0.5,1.4
46,0.42,1.4,2.7342432023911023,2.731923143828042,0.5,1.4
47,0.62,1.4,2.7490395948764834,2.731923143828042,0.5,1.4
48,0.4,1.4,2.7347374239043605,2.731923143828042,0.5,1.4
49,0.38,1.4,2.7352159774615123,2.731923143828042,0.5,1.4
50,0.64,1.4,2.75105585307095,2.731923143828042,0.5,1.4
51,0.36,1.4,2.7349306301617786,2.731923143828042,0.5,1.4
52,0.34,1.4,2.734949614324411,2.731923143828042,0.5,1.4
