eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.8,2.2,4.3085785346409935,4.3085785346409935,0.8,2.2
2,0.38,4.4,6.982082647879379,4.3085785346409935,0.8,2.2
3,0.7,3.4,5.902746651170154,4.3085785346409935,0.8,2.2
4,0.76,3.6,5.918921917842653,4.3085785346409935,0.8,2.2
5,0.1,3.2,5.6155066769701305,4.3085785346409935,0.8,2.2
6,0.88,4.6,7.973940582239506,4.3085785346409935,0.8,2.2
7,0.84,4.4,6.982082647879379,4.3085785346409935,0.8,2.2
8,0.9,4.2,6.971999345106341,4.3085785346409935,0.8,2.2
9,0.8,1.8,3.5681409923984697,3.5681409923984697,0.8,1.8
10,0.54,2.8,5.298249885619788,3.5681409923984697,0.8,1.8
11,0.72,2.0,3.7934583692702364,3.5681409923984697,0.8,1.8
12,0.26,1.2,3.5914024057756175,3.5681409923984697,0.8,1.8
13,0.8,1.4,3.358281813385251,3.358281813385251,0.8,1.4
14,0.46,4.8,7.991238088520264,3.358281813385251,0.8,1.4
15,0.82,2.0,3.7934583692702364,3.358281813385251,0.8,1.4
16,0.54,3.8,5.9337690079658065,3.358281813385251,0.8,1.4
17,0.26,3.4,5.902746651170154,3.358281813385251,0.8,1.4
18,0.66,2.4,4.467999006585984,3.358281813385251,0.8,1.4
19,0.14,4.8,7.991238088520264,3.358281813385251,0.8,1.4
20,0.88,3.0,5.310206935808596,3.358281813385251,0.8,1.4
21,0.1,1.6,3.4555229415212327,3.358281813385251,0.8,1.4
22,0.1,1.4,3.3935140412382196,3.358281813385251,0.8,1.4
23,0.9,1.4,3.485911709905642,3.358281813385251,0.8,1.4
24,0.88,1.4,3.44997386802919,3.358281813385251,0.8,1.4
25,0.12,1.4,2.9184885899472244,2.9184885899472244,0.12,1.4
26,0.14,1.4,2.8470458916257373,2.8470458916257373,0.14,1.4
27,0.16,1.4,2.8459942681817947,2.8459942681817947,0.16,1.4
28,0.18,1.4,2.845176338836506,2.845176338836506,0.18,1.4
29,0.1,1.2,3.362104238200601,2.845176338836506,0.18,1.4
30,0.2,1.4,2.844563227428308,2.844563227428308,0.2,1.4
31,0.22,1.4,2.8440909258897666,2.8440909258897666,0.22,1.4
32,0.12,1.6,3.2140615842803766,2.8440909258897666,0.22,1.4
33,0.24,1.4,2.843706521073623,2.843706521073623,0.24,1.4
34,0.26,1.4,2.8434043600652847,2.8434043600652847,0.26,1.4
35,0.28,1.4,2.9206593323262973,2.8434043600652847,0.26,1.4
36,0.14,1.6,3.2127026679603774,2.8434043600652847,0.26,1.4
37,0.3,1.4,2.865784504499585,2.8434043600652847,0.26,1.4
38,0.32,1.4,2.968651533512074,2.8434043600652847,0.26,1.4
39,0.34,1.4,2.987925646300299,2.8434043600652847,0.26,1.4
40,0.36,1.4,3.051748189077702,2.8434043600652847,0.26,1.4
41,0.38,1.4,3.3558545893854865,2.8434043600652847,0.26,1.4
42,0.16,1.6,3.2117754358891677,2.8434043600652847,0.26,1.4
43,0.4,1.4,3.1394503759058368,2.8434043600652847,0.26,1.4
44,0.42,1.4,3.4275995206020275,2.8434043600652847,0.26,1.4
