P,n,Paper,Min Time,Time opt,mtsa
500,100,523826.4522985913,427737.6414490868,405794.8557498415,1.2908651868704621
500,300,1593734.2350331086,1367029.3196196072,1256359.0656989503,1.2685340350104979
500,500,2604585.467580886,2249291.479629107,2042983.7272256636,1.2748929092635837
500,900,4551338.439071966,3821601.1520307036,3601261.257292789,1.2638178998691665
500,1000,5171198.202664805,4365651.6035875445,4093849.1535162446,1.2631628593894855
1000,100,254215.15186265428,241895.60251281364,202897.42787492074,1.2529244679206537
1000,300,781746.8231486357,787865.6379922001,628179.5328494752,1.2444640142963053
1000,500,1280107.4952070503,1287033.8717771478,1021491.8636128318,1.2531744410371923
1000,900,2244254.298225468,2177849.759972185,1800630.6286463945,1.2463712782185445
1000,1000,2551280.336148816,2473969.062957014,2046924.5767581223,1.2463968458424992
1500,100,172060.18039352732,191101.43747759413,135264.95191661385,1.272023373058207
1500,300,529904.2386157875,596384.6250002369,418786.3552329834,1.2653331036083681
1500,500,847610.8774579007,948651.2515416278,680994.5757418879,1.244666121656693
1500,900,1489980.0081731835,1606507.7612916476,1200420.4190975963,1.241215148017276
1500,1000,1696310.4963820265,1860229.5920996133,1364616.3845054149,1.2430676603643662
2000,100,132068.50688316047,151350.94307988527,101448.71393746037,1.301825343636945
2000,300,382553.70581836713,466558.951667205,314089.7664247376,1.2179757085783147
2000,500,621524.7155437986,804189.7054437785,510745.9318064159,1.2168960667891728
2000,900,1105776.8634273103,1361266.850347492,900315.3143231972,1.2282106566837272
2000,1000,1247463.2775612622,1510343.245945341,1023462.2883790612,1.2188658944502677
2500,100,103494.17277757933,133813.3257859484,81158.9711499683,1.275203114469493
2500,300,313136.52728616836,409885.2422819283,251271.81313979006,1.246206342738336
2500,500,496376.9046252922,705705.440874866,408596.74544513266,1.21483323144077
2500,900,868891.247779432,1110362.4928491195,720252.2514585578,1.206370748609075
2500,1000,999999.7924536775,1269659.0718902657,818769.8307032489,1.2213442104904728
3000,100,91876.67994696899,122594.09142959493,67632.47595830692,1.358469857049264
3000,300,279460.6357757324,379609.0280983544,209393.1776164917,1.334621495107022
3000,500,421243.40082704206,613868.3075259941,340497.2878709439,1.23714172133642
3000,900,716829.5306107531,929937.4464463746,600210.2095487982,1.1942974631331618
3000,1000,822231.0081654218,1156080.2471641186,682308.1922527074,1.205072747918716
3500,100,78673.9385761765,95633.86717521552,57970.693678548785,1.3571329508739112
3500,300,228825.67078976223,318250.9530747605,179479.86652842147,1.274937825706075
3500,500,383560.48742094537,539706.6268041295,291854.8181750948,1.3142167390597363
3500,900,633273.2951114224,840882.806165204,514465.89389896987,1.230933483874023
3500,1000,717581.0935661702,938716.3574431704,584835.5933594635,1.2269791745132652
4000,100,70504.40711735899,81401.8390864909,50724.356968730186,1.3899517180833367
4000,300,220406.87999560838,261135.98107555133,157044.8832123688,1.4034642548497194
4000,500,343008.181315364,432305.0656667881,255372.96590320792,1.3431655935161586
4000,900,533611.8754763285,662332.7319108945,450157.6571615986,1.1853888676268176
4000,1000,631649.6431209999,786618.27430356,511731.1441895306,1.234338871677224
4500,100,67463.05610085235,77963.71923068314,45088.317305537945,1.4962424887957892
4500,300,187885.40784456412,208490.00666281572,142348.1066563424,1.3199009966332613
4500,500,318232.9211437767,332746.11665610585,226998.1919139626,1.4019183080735467
4500,900,483322.89422280295,537913.0147338015,400140.1396991988,1.2078840542869205
4500,1000,562507.3636008835,611867.2542762555,454872.1281684716,1.2366274580634382
5000,100,60439.83539333861,65979.7009557247,42511.79157511906,1.4217193196043123
5000,300,180080.18533754046,202698.5965763557,142348.1066563424,1.2650690589955724
5000,500,290877.8274329409,301313.239432362,218726.61253679788,1.3298693929345453
5000,900,451069.44560865936,468685.42826294247,360126.1257292789,1.2525318586515053
5000,1000,514045.9158372248,550912.2750482904,409384.9153516244,1.25565426707456
