P,n,Paper,Min Time,Time opt,mtsa
400,100,713566.1085108478,528687.1928203738,507243.5696873019,1.4067523989525124
2600,100,115513.72142423419,127396.93272738978,78037.4722595849,1.4802340219322812
300,300,2572092.069914454,2168837.2285828516,2093931.776164917,1.2283552402195732
4500,200,121626.52827092467,130431.28734491985,89705.13845525852,1.3558479521391889
600,400,1579635.7304109423,1420213.1396869447,1317548.9314802375,1.1989199738003324
100,700,15201643.139808714,14252414.497221192,14252414.497221177,1.066601251512339
2200,300,368261.71575881494,460581.9533189109,285536.151295216,1.2897201075532776
1500,400,611469.2404695407,743328.0832514766,527019.572592095,1.1602400978432132
700,700,2175900.40377773,2330058.469528773,2036059.2138887395,1.0686822804244005
4300,500,320378.15678737423,355824.0932239813,237556.24735182134,1.348641260159719
900,700,1678359.1481184054,1918721.8920435593,1583601.610802353,1.0598367270339175
2300,600,579183.2570868805,862444.9584627826,528751.7238017203,1.095378475407244
4800,600,306119.00851109566,335042.1018904131,253360.20098832433,1.2082363659207969
3000,600,449809.66444792453,722776.1452137368,405376.3215813189,1.1096101091777564
4000,600,361056.9067415922,467500.7985855435,304032.2411859892,1.1875612446007615
3000,100,108280.96654047859,113752.31445680597,67632.47595830692,1.601020293966911
1600,800,1102825.5342991832,1406827.8744689692,1021032.5236720373,1.0801081343941776
2400,700,651654.829331896,927725.859893487,593850.6040508824,1.0973379918900628
1000,200,537649.4528141923,456178.7224081872,403673.1230486633,1.3318931137988543
1400,200,400769.3980156695,360968.8429027308,288337.9450347595,1.389929438414206
4400,700,401006.8793578317,457158.0659781871,323918.5113004813,1.2379869175980494
1200,500,960746.0748333875,1152173.5652675033,851243.2196773599,1.128638739933261
500,200,1093797.4571396867,836574.0397552344,807346.2460973266,1.3548058994849503
800,300,951173.3887791255,931821.9929836321,785224.416061844,1.2113395474246327
2700,700,604331.7748277059,901055.4157959677,527867.2036007843,1.1448556961018368
3300,600,412315.7611273527,614778.7849700653,368523.92871028994,1.1188303635270564
4400,100,78816.71553084545,68748.84270383492,46113.05178975472,1.7092062327645978
1900,1000,1129869.59571998,1577789.0685758926,1077328.724609538,1.0487695815680445
1800,900,1045935.8007449976,1427065.5339074058,1000350.3492479969,1.0455694862617573
5000,400,204111.6651786804,209321.27274647902,158105.8717776285,1.2909809286890863
2800,800,651367.6072957809,1011922.3953955697,583447.1563840213,1.1164123437205593
4800,300,201372.23817541986,199923.89167136242,142348.1066563424,1.414646410869193
4300,800,463714.5582175157,541928.2330917093,379919.0785756418,1.2205613889042697
4100,100,84099.49578235866,82669.59045913383,49487.17753046848,1.6994199301542288
800,600,1645930.113273683,1739025.95427369,1520161.205929946,1.0827339277263026
2700,200,205087.7295865034,206783.33244042456,149508.5640920975,1.3717456978596159
100,1000,21633863.599699344,20469245.76758118,20469245.76758122,1.0568959816762091
4300,100,77697.1744348181,72004.52332384647,47185.44834300483,1.6466342307487385
4900,900,420220.7421309276,476970.04652797984,367475.6384992642,1.1435336063284887
2600,400,356686.0313472681,511920.19408238155,304049.7534185163,1.1731173182577765
4300,600,328745.39046212414,387176.3252450994,282820.6894753388,1.162380980938772
3900,900,515937.0619173911,667745.464172295,461700.1611913832,1.1174721286344227
2100,1000,1048496.496483858,1465408.4308600307,974725.9889324391,1.0756833288422065
1300,800,1334802.3844849933,1681677.3804609908,1256655.4137501998,1.0621864752100831
1600,1000,1348905.8374097573,1777981.538123879,1279327.8604738263,1.0543863532450246
2600,500,453406.1313862149,654570.4335304077,392881.4860049353,1.1540531878881137
4300,400,235205.34340013578,250979.5034056489,183844.0369507308,1.279374339800695
2900,100,104802.96632823246,122116.11706945219,69964.63030169682,1.497942115556219
2700,500,437144.6738177229,700232.8561345389,378330.3198566043,1.1554576804296588
1900,400,489357.5277454684,627665.2379433053,416068.08362533816,1.1761477195788133
4600,600,312766.27864218195,358113.24060861324,264375.86190086015,1.183036440594066
1100,400,823977.8397190174,903398.1167089794,718663.0535346749,1.14654264702542
4800,500,307041.6545478484,323856.2673281362,218726.61253679788,1.4037690749505511
4700,400,221812.58144818273,232690.69282203732,168197.73593364735,1.318760803865315
1900,300,400607.4678521875,495632.7033432864,330620.80676288164,1.2116825670306337
1600,700,956204.609481457,1269822.3648212745,890775.9060763236,1.0734513618507406
4200,800,482442.7319225127,564441.3079266659,388964.77092268085,1.2403250062417956
4700,100,74106.41776599587,71673.26885394343,43169.66550530229,1.7166317343110704
4100,700,413575.64067980816,544192.5947624911,347619.86578588234,1.1897353442238296
4900,600,298919.1324794897,335243.2044888235,248189.58464162383,1.2043983751820908
4800,100,71987.99777820242,65324.345048911055,42511.79157511906,1.693365419591842
1400,800,1256401.2800103866,1604236.554107467,1166894.3127680426,1.0767052904988632
3500,400,275959.9311107039,398447.9352109216,225865.53111089783,1.2217886002942617
500,400,1852740.1852325643,1687418.0855792495,1581058.717776285,1.171835153496634
1700,600,782831.6661940484,1047872.1111246838,715369.979261151,1.0943032121680212
3100,1000,721397.1044839431,1089050.7829372454,660298.2505671362,1.0925322062633491
300,400,3060768.7526170956,2701397.120893384,2635097.862960475,1.161538930162688
800,1000,2711655.238161312,2937906.4074273794,2558655.7209476526,1.0597968362687704
4200,1000,538202.264963295,696078.065765536,487362.99446621956,1.1043149994446269
4200,100,80363.19813628077,79354.44389483008,48308.91139879065,1.6635274074565993
1000,700,1532142.3283833761,1763647.0964675313,1425241.4497221177,1.075005451660209
