P,n,Paper,Min Time,Time opt,mtsa
500,100,528687.192820374,434240.0694961377,405794.8557498415,1.3028435065877015
500,300,1666965.875246706,1371841.082714859,1256359.0656989503,1.326822817423873
500,500,2696664.380657402,2233807.8700943817,2042983.7272256636,1.3199637102931923
500,900,4645675.5701414095,3817409.576694211,3601261.257292789,1.2900134808974533
500,1000,5353657.317835265,4411539.533153053,4093849.1535162446,1.3077319454325667
1000,100,271550.65295822144,247396.09632269788,202897.42787492074,1.3383641961475383
1000,300,825961.6036989221,792181.5083126109,628179.5328494752,1.3148495939565092
1000,500,1337630.6269148781,1288915.323363963,1021491.8636128318,1.3094873043666944
1000,900,2365201.3476610337,2146758.3706628303,1800630.6286463945,1.3135405507564033
1000,1000,2713955.433089199,2513038.4790108977,2046924.5767581223,1.325869777472459
1500,100,192748.8676067183,190803.4799446964,135264.95191661385,1.424972728527204
1500,300,561555.4630625695,578597.2465129131,418786.3552329834,1.3409115556072961
1500,500,899918.4084115812,987098.9960878444,680994.5757418879,1.321476617388903
1500,900,1639839.9660187063,1587278.8929335019,1200420.4190975963,1.3660547087756465
1500,1000,1839866.2602562688,1875631.223706076,1364616.3845054149,1.3482662828521594
2000,100,142452.92359595196,141459.7736513924,101448.71393746037,1.4041865891347747
2000,300,421507.4544737784,478020.54710545193,314089.7664247376,1.3419967777739754
2000,500,677445.0130084765,808815.3273053005,510745.9318064159,1.3263835712062866
2000,900,1200567.9882212612,1281823.1301318982,900315.3143231972,1.333497241601156
2000,1000,1407786.9758721343,1564917.7822923716,1023462.2883790612,1.3755142635511846
2500,100,110449.81797587454,124260.84964114924,81158.9711499683,1.3609070742380607
2500,300,345033.13955470215,399628.28829861415,251271.81313979006,1.373147012565034
2500,500,549564.6728712413,706001.9091127847,408596.74544513266,1.345005017777456
2500,900,969623.7035110798,1105132.5987078224,720252.2514585578,1.3462279382640299
2500,1000,1108662.779962066,1286338.735677888,818769.8307032489,1.354059148722939
3000,100,96867.68197149583,127863.43590416819,67632.47595830692,1.4322657953733853
3000,300,287346.3091556451,361683.57851177413,209393.1776164917,1.3722811431895183
3000,500,492464.9456605895,588982.229220035,340497.2878709439,1.4463109199484865
3000,900,789970.9282477403,927767.018004964,600210.2095487982,1.3161570990963196
3000,1000,915586.7683874655,1100956.9311847517,682308.1922527074,1.3418961970316756
3500,100,83242.0406691128,104739.9195440772,57970.693678548785,1.435933148060902
3500,300,257022.95607204456,322182.8743226959,179479.86652842147,1.4320433876149767
3500,500,418851.3972679534,532353.5903444586,291854.8181750948,1.4351361402458278
3500,900,678522.3825741783,821568.6414002174,514465.89389896987,1.3188870061567688
3500,1000,792226.3323310632,936307.3567407907,584835.5933594635,1.3546137432920042
4000,100,84365.20261078331,89806.9213612616,50724.356968730186,1.6632089128856091
4000,300,226179.22789693496,241398.41008553718,157044.8832123688,1.4402202941631477
4000,500,373768.65541178465,440044.6302899037,255372.96590320792,1.4636187275729544
4000,900,585207.9489109141,661995.886723138,450157.6571615986,1.3000066523378826
4000,1000,689661.1912368536,745576.5463894637,511731.1441895306,1.3477022046979865
4500,100,72530.39044447057,72139.13118325717,45088.317305537945,1.608629347442116
4500,300,235412.67911899294,234617.60465413384,142348.1066563424,1.6537815967396572
4500,500,317514.4664143716,316465.01336216484,226998.1919139626,1.3987532840557457
4500,900,537193.757020556,556512.663933491,400140.1396991988,1.3425140437657315
4500,1000,616895.512762059,622666.4168446694,454872.1281684716,1.3561954548544652
5000,100,62196.35698718139,62196.35698718139,42511.79157511906,1.4630377757022865
5000,300,201430.4602352544,201430.4602352544,142348.1066563424,1.415055422700837
5000,500,307167.17449663696,307167.17449663696,218726.61253679788,1.4043429417851936
5000,900,462336.3155517592,462336.3155517592,360126.1257292789,1.283817758613036
5000,1000,539507.5380790354,539507.5380790354,409384.9153516244,1.3178490898123283
