P,n,Paper,Min Time,Time opt,mtsa
500,100,424494.85025176744,434240.0694961376,405794.8557498415,1.0460823843303075
500,300,1290705.1778392398,1350133.5554591266,1256359.0656989503,1.0273378153411754
500,500,2115374.6345841205,2226055.84062126,2042983.7272256636,1.0354339128568402
500,900,3654604.7707442218,3811747.1401215247,3601261.257292789,1.0148124530935956
500,1000,4180414.3784482502,4390025.650205815,4093849.1535162446,1.0211451916487089
1000,100,217002.67163207923,251174.1541831329,202897.42787492074,1.06951908609632
1000,300,674826.323873767,789490.0440864756,628179.5328494752,1.0742571010117095
1000,500,1130062.0076182918,1318109.5792499862,1021491.8636128318,1.1062858627394907
1000,900,1924574.007345128,2182547.4869050155,1800630.6286463945,1.0688333169095912
1000,1000,2203961.361966384,2528037.1302884524,2046924.5767581223,1.076718403301881
1500,100,156480.13103451917,180074.91867430496,135264.95191661385,1.15684165644759
1500,300,472242.6462233882,567888.3592297487,418786.3552329834,1.1276457322986693
1500,500,767200.0313043154,992491.1306944502,680994.5757418879,1.1265875803320662
1500,900,1324604.6788484342,1602738.0147583166,1200420.4190975963,1.1034506392720245
1500,1000,1549292.874268824,1860744.5303995768,1364616.3845054149,1.1353321650394388
2000,100,120632.28511256498,151282.626253747,101448.71393746037,1.1890962480503264
2000,300,371050.9564732843,488744.7017857156,314089.7664247376,1.1813532185302693
2000,500,633003.8179070846,828140.6455182788,510745.9318064159,1.239371238197169
2000,900,1039518.4125728023,1355823.6821990265,900315.3143231972,1.1546159395880649
2000,1000,1216118.6997959896,1520324.8912705176,1023462.2883790612,1.1882398732268422
2500,100,100306.32100902009,133173.4092706774,81158.9711499683,1.2359240092345511
2500,300,307082.6739951951,423225.1207255751,251271.81313979006,1.2221134959708184
2500,500,522823.1142687176,717904.5726296098,408596.74544513266,1.2795577059703318
2500,900,854479.6017257674,1130145.7419855085,720252.2514585578,1.186361583730409
2500,1000,992306.2807669772,1333179.988801381,818769.8307032489,1.2119477825833864
3000,100,90754.28725510366,127810.05957565158,67632.47595830692,1.3418743875508938
3000,300,272234.51953901525,358511.5696549232,209393.1776164917,1.3001116972283542
3000,500,432676.27219353046,636699.0408387427,340497.2878709439,1.2707187035143859
3000,900,735614.1808900329,998988.5680497824,600210.2095487982,1.2255942487933074
3000,1000,861013.5396018076,1112873.120247942,682308.1922527074,1.2619129440012833
3500,100,73668.30715154744,99436.81686752994,57970.693678548785,1.2707853309474428
3500,300,239425.7660276542,300639.00873313437,179479.86652842147,1.3339979054962137
3500,500,378063.2881828308,512746.00589282403,291854.8181750948,1.295381349353007
3500,900,639223.5985272225,858738.8293117109,514465.89389896987,1.2424994661604378
3500,1000,733090.1911640471,921808.4269171241,584835.5933594635,1.2534979052026685
4000,100,68890.42974972853,84196.84441518337,50724.356968730186,1.3581331310359854
4000,300,228360.01575730712,255522.530064009,157044.8832123688,1.4541066928522608
4000,500,337604.2314598069,419953.16636756633,255372.96590320792,1.3220045836322647
4000,900,574207.035647453,676644.3650204729,450157.6571615986,1.2755687402232123
4000,1000,652188.6483765282,758564.991035952,511731.1441895306,1.2744751922602862
4500,100,66300.3441608711,75061.1324621142,45088.317305537945,1.4704550562752494
4500,300,202245.8117821298,220344.56166937927,142348.1066563424,1.4207832933836821
4500,500,305845.32046467613,330602.9969940042,226998.1919139626,1.3473469453034161
4500,900,496436.2075594542,527094.7344049544,400140.1396991988,1.2406558560524446
4500,1000,578345.242682401,612331.654700273,454872.1281684716,1.2714457687506375
5000,100,65234.26887038721,65416.4774132481,42511.79157511906,1.5344982286883193
5000,300,195503.08964497797,198510.05901096755,142348.1066563424,1.373415454811511
5000,500,300767.4627474698,299878.4258165187,218726.61253679788,1.3750839884509691
5000,900,458750.71409689315,476103.5747576675,360126.1257292789,1.2738612428295588
5000,1000,522667.5074344264,531068.4982988419,409384.9153516244,1.2767141334103689
