n,Paper,Min Time,Time opt
100,191102.78256275057,191102.78256275057,135265.29081264586
200,330882.5097489316,330882.5097489316,269116.1630651557
300,588244.543032978,588243.2369498594,418787.46853357356
400,727203.9468293951,727200.2062527229,527021.1010989047
500,988194.7487570555,988187.3385677395,680996.5163027159
600,1131383.0231981792,1131373.2454374745,810754.8085519011
700,1341877.1276266046,1341877.1276266046,950163.5534493667
800,1485294.8597369224,1485294.64321239,1089104.445171647
900,1598683.5821328838,1598677.9852939667,1200423.6992387213
1000,1823955.8466222687,1822448.2456619542,1364619.9643280825
100,219035.72504713538,219035.72504713538,132074.989704219
200,391334.3627171355,391334.3627171355,286300.63034636714
300,584645.2161700743,584653.8618169111,397627.7838515522
400,716035.269991983,716049.8197969822,507523.35085060494
500,907209.500168655,906897.8614565287,665670.2079130015
600,1209789.030847083,1209788.1636696067,815431.7444397591
700,1333303.6507083692,1333303.452456015,942671.6432391971
800,1530761.3393982623,1533409.712977819,1095099.5263733587
900,1690341.2970732125,1690366.6513489627,1234370.7532900288
1000,1946610.1946459482,1946626.7828281769,1310240.3597236935
100,228419.45797111327,228419.45797111327,135658.01263896248
200,426153.877339991,426153.38098184747,270786.78148973774
300,576275.7296375437,576267.4348694042,421389.488612118
400,715987.9843039953,715994.6698567652,527187.772134673
500,903544.2481442578,903541.6271101101,651307.2591571598
600,1189545.906319881,1189542.427304908,772067.1869807383
700,1326769.5596438257,1326769.5596438257,943133.0399483171
800,1547418.0135826787,1547418.0135826787,1091465.3616880602
900,1732377.9436085774,1732377.9436085774,1211852.363587291
1000,1933043.7011901196,1933063.5520362984,1315746.4593939313
100,233820.73108506136,233820.73108506136,135705.1697686514
200,505619.21790256945,505619.21790256945,273914.3536612017
300,584867.8826470098,583472.268042684,396806.42035697633
400,725357.9690100353,725343.2458421668,520494.5536820677
500,1093443.744516457,1093443.744516457,695185.5852770898
600,1256177.1987218615,1256192.253035572,835805.1314059657
700,1259765.6440312383,1259774.1347524314,918676.5189244791
800,1462077.6926972943,1462096.7703370338,1036908.9392987158
900,1788719.554543354,1788741.691579493,1209448.2505834908
1000,1835829.1809919118,1835861.374216549,1288364.8317448634
100,178147.7579103089,178147.7579103089,139216.24898405053
200,388757.8351032094,375635.0045751196,237157.78073003114
300,595807.4509681948,595807.4509681948,403543.909616375
400,781330.2158449059,781324.6787249288,553653.6355748439
500,961257.3694884046,962631.2417122794,661964.7892956203
600,1132781.1655483332,1133767.4324896766,836160.2278643675
700,1332504.4055261696,1332504.4055261696,959851.1308079761
800,1462565.5524732172,1462573.7592705388,1047142.9112615727
900,1608371.1651021703,1608361.3103057388,1188122.4972721045
1000,1944789.625640909,1942247.2042811392,1345050.931590255
100,182448.5920377911,182448.5920377911,122985.20677022553
200,350333.7122907076,350333.7122907076,257738.67159940107
300,526218.1058361427,526213.8649861644,364298.3991424273
400,778409.2538331472,778409.2538331472,546790.4404012962
500,914206.666725657,914193.8692467134,656762.2775112868
600,1081604.6264366535,1081599.4200266937,820028.8905563497
700,1305132.3351445603,1303071.3095669101,955617.3377585586
800,1566518.239898784,1566544.1072450501,1071430.2907001453
900,1655930.2588314035,1658419.0389316382,1177489.4069455904
1000,1823180.131861873,1823180.131861873,1343466.4580755432
100,240863.04732385842,240858.80966773327,135781.11966650275
200,341533.22189098597,341533.22189098597,263257.1795394107
300,555499.2553016603,555499.2553016603,399116.60072818206
400,700768.3849944916,698986.693894238,509609.10896063247
500,969399.0207743617,969399.0207743617,688682.2888688851
600,1138969.6566761606,1138969.6566761606,808502.4861934956
700,1399221.2664303626,1399219.256687479,966040.5296124725
800,1517148.234710872,1512377.820916912,1067060.6678171605
900,1615463.024365407,1612955.1969825749,1200847.5092545433
1000,1834130.0502786327,1834131.0102307887,1339717.995657805
100,182424.6087188209,182424.6087188209,132581.7427352931
200,432766.01514443767,432766.01514443767,288877.90892573434
300,583453.8756579,583453.8756579,404388.45227704063
400,744929.7202926759,744942.0010114146,517064.3624457273
500,972137.4133336653,968673.2365425284,682390.0572946991
600,1164590.8605691872,1164585.3078066627,796312.8104777542
700,1228187.255390072,1227680.0880362436,876167.0650217815
800,1534226.1770255526,1534226.1770255526,1092905.3723919664
900,1573181.6838229012,1573180.0433973453,1168647.4069514158
1000,1873589.7900774353,1873589.7900774353,1356494.7857752524
100,186295.63749044636,186294.8529754407,125794.21532877443
200,364515.86357325973,364510.4118761797,267405.4854193728
300,552592.8214107498,552592.8214107498,402995.5194350668
400,769492.1385242438,769496.0077834191,532847.8587000904
500,939003.011657997,931226.2789216335,654466.7297662625
600,1141255.9863736285,1141255.9863736285,808420.1890592348
700,1263663.8069251745,1263657.7046873933,903614.0357209735
800,1472330.8698504395,1472330.8698504395,1063718.9347667655
900,1650672.575390611,1650671.8879558265,1187157.4681880812
1000,1968842.3085783517,1968829.2925624803,1374274.0153844566
100,274555.5537458247,274555.5537458247,142190.2083890204
200,442053.42019756185,442053.42019756185,283602.64182854834
300,570051.79178074,570051.79178074,412493.9045690554
400,773864.5087647223,773885.370663774,556611.7305140332
500,1085658.8540988376,1085658.8540988376,671096.4806446494
600,1055332.6079103975,1055332.6079103975,776751.4217715072
700,1266057.7599374102,1252564.114838768,917314.7013988987
800,1451925.7743806858,1453182.507127806,1077384.1556501235
900,1692844.7084497,1693712.4368487434,1213628.0838431732
1000,1685583.629479567,1685599.2292524374,1275221.562436
