eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.4,3.5,3.440680808594789,3.440680808594789,0.4,3.5
2,0.9,1.5,5.348843458709234,3.440680808594789,0.4,3.5
3,0.3,3.0,2.887824619382335,2.887824619382335,0.3,3.0
4,0.1,2.5,3.415502104004159,2.887824619382335,0.3,3.0
5,0.2,3.5,2.846397252621278,2.846397252621278,0.2,3.5
6,0.9,4.0,9.287133300410229,2.846397252621278,0.2,3.5
7,0.1,2.0,3.536719448115114,2.846397252621278,0.2,3.5
8,0.2,5.0,3.2698878910290046,2.846397252621278,0.2,3.5
9,0.2,4.5,3.181497109215749,2.846397252621278,0.2,3.5
10,0.2,1.0,48.62742266889515,2.846397252621278,0.2,3.5
11,0.9,3.0,7.822564867746581,2.846397252621278,0.2,3.5
12,0.9,2.0,6.0353841224633795,2.846397252621278,0.2,3.5
13,0.9,4.5,9.811996617467106,2.846397252621278,0.2,3.5
