P,n,Paper,Min Time,Time opt,mtsa
2600,300,340109.1140501874,406338.0831844457,241607.51263441352,1.407692626531944
1900,200,302798.3173481536,278846.64028177335,212459.5384466649,1.4252046274880101
2900,500,482524.6297600487,619277.5919699898,352238.57365959714,1.3698801489764145
2600,300,324287.9840711141,427811.2821238994,229399.94944125766,1.4136358131768219
1700,700,1140617.488809821,1199500.3953727302,838377.3233659515,1.3605061313328743
1900,200,308551.6984359446,362101.560122045,226026.3035036772,1.3651141201401138
2600,300,345008.1898578387,435820.4600631698,243108.68748737648,1.4191520402813798
2100,900,1149090.1588721161,1239280.4819391593,857443.1564982831,1.3401356698266644
2900,500,470527.3496483559,585268.0892988563,344311.2186351042,1.3665757145921338
1500,900,1615046.037974115,1596577.9453121417,1200420.4190975963,1.345400338314979
2800,800,808638.9550818508,1016173.1877113696,583447.1563840213,1.3859677714319163
2600,300,333635.11559634993,387619.0966399668,228926.11848923427,1.4573920957474313
200,800,10932657.499653937,8251726.431243703,8168260.189376298,1.3384315932875197
1700,700,1118762.3902128425,1207883.238312372,831766.7833616717,1.3450433614230761
3000,900,802115.8095686525,955045.9359409759,600210.2095487982,1.336391478864771
2600,300,318401.8323900844,417628.6014448242,232813.12429727326,1.367628364385184
1900,200,307230.83224428026,350476.73310303694,213778.46547933534,1.4371458395278751
4500,400,236915.12136611028,245101.57929350552,175673.19086403167,1.348612842977725
3400,1000,812311.4743535616,1007382.2689019019,602036.6402229771,1.349272486227258
1900,200,287236.912269384,423135.54185366747,216247.5655121417,1.328278131543897
2900,500,472310.67671300337,640469.0289230756,336882.0939676591,1.4020058803076232
2600,300,292808.1423250164,386618.080654197,210171.47641525965,1.3931868744476157
1500,900,1642630.282179857,1706572.835962547,1234367.335232841,1.3307467196302667
1700,700,1087755.5711631475,1205281.4910013925,832173.9192871251,1.3071252846940509
2100,900,1182004.9771562105,1409002.2693027116,881690.9537377435,1.3406114377666558
2600,300,314810.3164917662,384964.68336854794,230258.92526358788,1.3672013631236595
200,800,10978562.043885926,8296000.031932432,8213223.37538592,1.3366934688258214
1900,200,269050.86820186203,354205.43091566226,187229.23108293384,1.4370131557218488
2900,500,506920.49709082744,725518.5947485105,359577.81155278,1.4097657886669128
2800,800,788972.5003867099,963619.6683232207,586658.8125275655,1.3448574938940991
2600,300,306617.54051666136,413031.5177422547,233300.42169211846,1.3142605499500466
3000,900,862589.8828032381,992854.3491811766,617183.6676164205,1.3976226657691426
1700,700,1113097.913264481,1154039.7933374883,810594.6450493521,1.3731868574048023
2600,800,872710.0068019369,1025434.568965553,628327.7068750999,1.3889408301636708
1100,1000,2534554.28860527,2249220.1414814554,1860840.5243255657,1.3620480935752848
1900,200,301996.4936342016,308139.0404511545,203477.38210360424,1.484177211796614
4500,400,261687.83155555875,255044.10171631115,169173.92868468742,1.546856738447578
2900,500,455775.1202660328,577697.030466461,342394.6325129849,1.3311397930537012
1500,900,1640908.529945399,1723345.0030327935,1211849.0721664052,1.3540535431627392
2600,300,334855.1913357201,393413.70317828766,232496.7159355226,1.4402577257417442
1900,200,295402.0965196669,285096.05456475925,207834.04332789904,1.4213364268413526
2100,900,1167442.5786083918,1406763.130232951,865606.4801188608,1.3486989820687159
1700,1000,1603334.328619543,1724007.389033416,1204073.2804459543,1.3315919841902926
2600,300,322539.6080729889,365642.16413695295,237976.63999956258,1.3553414657572347
3400,1000,771129.4482837964,1064157.37365237,578045.5468411584,1.3340288710773438
200,800,10946820.952909658,8247703.0713529475,8185967.258587394,1.33726664267146
1700,700,1136927.5739315182,1260619.9560111875,846925.2445717716,1.3424178594491887
2800,800,786625.9589196977,1004797.6276138723,584711.9470419567,1.3453221930887833
2900,500,467608.1040506388,595006.6164285006,339703.68078069907,1.3765176255258489
1500,900,1633528.3986576707,1752837.1918249973,1209444.9745925602,1.350643008135179
3000,900,813288.5264493482,1101228.689384745,605924.5360832026,1.3422274194515724
1900,200,320317.44348685216,363927.92184279946,228060.9628224906,1.4045255247657997
2900,500,505005.6340451642,607585.8260208629,356214.03935623437,1.41770278049072
4400,900,532645.4170596799,540464.2948343055,409234.23378327145,1.301566127876209
1900,200,292614.1015852229,301750.6909736081,211109.0116489581,1.3860805813055257
