P,n,Paper,Min Time,Time opt,mtsa
500,100,521830.8665311912,427737.64144908683,405794.8557498415,1.2859474661573382
400,400,2500214.0638444996,2073140.7566390296,1976323.3972203562,1.265083471339246
500,100,520881.9264247996,455093.92968843173,396223.7867041169,1.3146154872669775
500,100,534825.9938278176,464774.7062148452,406972.77617556765,1.3141566835347587
500,100,526543.8068432781,477083.08999519475,407114.3989089735,1.2933558927278517
500,100,538913.2338508887,434655.5240897565,417647.6786398663,1.2903537153754625
400,400,2402300.043165487,1999215.8946058508,1903206.6977027336,1.2622381195196424
500,100,494442.88099014526,412514.8204835174,368954.33522095555,1.3401194505386105
500,100,540263.0348062977,461550.5082444955,407342.2979951562,1.326312139606779
500,100,523296.2008382565,408260.27985861857,397744.12992420356,1.3156603994079783
600,300,1300313.3614529578,1171110.6053168066,1046965.8880824585,1.2419825480985927
1200,600,1264383.2550470906,1331080.8324930165,1013440.8039532973,1.247614315621495
400,400,2507548.0944791096,2067687.467831332,1976948.732082911,1.2683930816137856
500,100,476761.70032011997,419813.82086211623,377381.55137384945,1.2633413016202812
500,100,548987.3277277999,500378.9548730322,426569.4888938452,1.286982172943033
400,400,2464244.923982951,2036334.3533481099,1951848.6419912141,1.2625184509537617
400,400,2626343.7482264033,2194151.6455827,2076195.5264696907,1.2649790035393105
1200,600,1253532.4267442122,1357715.1530311753,1019286.7962367709,1.2298132688192187
600,300,1256016.3977520803,1087491.0571136987,994066.4475787833,1.2635135214666187
400,400,2597927.8662011693,2129777.2754317233,2050458.341820619,1.2669986086595875
1600,900,1379237.941771351,1546179.2207061106,1125394.1429039966,1.2255599075825374
400,400,2424717.2556446334,2014875.4408694,1911028.2708480156,1.2688023995420379
2500,900,874943.2575692176,1125689.6607223302,720252.2514585578,1.2147733739081001
1700,500,728925.3736017011,884534.2268939224,600877.5668310776,1.2131013268575246
4600,900,483991.6250536452,512607.99162674387,391441.44101008575,1.236434302420154
1200,600,1181855.8360054153,1340260.3710792544,965081.2587933675,1.224617953397084
400,400,2447628.643763413,2070687.8200792281,1938985.5242137604,1.2623243511608486
2000,1000,1263291.3367903896,1497215.515957816,1023462.2883790612,1.2343311044622511
3100,400,309382.2361456424,457471.6142946841,255009.4706090782,1.2132186126526885
600,300,1332045.1529549062,1163918.4395357096,1053470.9791119648,1.264434597028737
400,400,2533764.2772764554,2118300.994635849,1998173.421784777,1.2680402259646144
2100,500,591046.7793198127,789186.2168624827,486424.69695849135,1.2150838208164607
800,700,2225548.823055621,2082169.827699367,1781551.8121526472,1.249219252493416
3500,1000,711579.8296887628,997587.096711821,584835.5933594635,1.216717719934322
400,400,2629854.995289694,2179555.2536602197,2087288.4792998987,1.2599384423238797
3900,800,542710.6807801209,701168.7204508672,418885.1379167332,1.295607391274889
600,300,1267831.115186137,1115348.7134324568,992013.1801200152,1.278038579117218
1200,600,1283185.1445624642,1474906.2565466012,1044753.5875168508,1.2282179835460654
2400,500,517321.1243641833,753865.7857827035,425621.6098386799,1.215448446239042
200,600,7665277.851157322,6124762.532992428,6080644.823719784,1.2606027935155981
