P,n,Paper,Min Time,Time opt,mtsa
2200,100,112882.07789646706,144828.03943328036,92226.10357950944,1.2239710181309982
1400,200,330945.4506762822,344064.2872741667,288337.9450347595,1.1477693323935783
4600,100,66876.90499656695,70653.12459232977,44108.13649454799,1.5162033654455866
2200,100,114758.58278512729,151708.83671043854,90050.86061457201,1.2743751919963004
800,100,294217.2344055677,288230.77000159747,253621.78484365094,1.160062944068241
1900,400,498524.5205113006,628088.8006766501,416068.08362533816,1.1981801539966546
1400,200,361615.99013167614,431606.78849628905,306749.983326419,1.1788622975958667
4600,100,84685.1577225634,87114.08115112642,82739.16147748545,1.0235196515208518
2200,100,121994.86258188648,198951.58166721254,92493.81276717446,1.3189516026220274
3700,300,233237.23389521832,280828.9501097858,169778.25212147977,1.3737756808117707
1400,200,367515.11680591735,431078.04415349104,290127.9174362408,1.2667347563568518
2200,100,117869.25355329557,177047.70337623137,92525.99975203944,1.2739041336399881
4600,100,63529.387548483304,71025.13565008556,54290.25884700422,1.1701802293394095
800,100,310989.49678206485,320196.8189974584,247639.86669007305,1.255813536563058
2200,100,115401.99423667777,134319.75750235637,94919.92696360598,1.2157825856832463
3600,200,136544.9334667144,171836.8302573288,112131.42306907315,1.2177222916595154
1400,200,358573.0603831002,480196.930885017,293478.8389093352,1.2218020955639484
4600,100,82909.10599209183,91672.21994339203,70156.3045836674,1.1817769833246508
800,700,2071307.059188299,2089900.7528134487,1781551.8121526472,1.162642054561153
2200,100,127308.01038465665,154126.64471404313,83853.25800476263,1.5182237806123875
1400,300,508962.82164388907,593540.1046252595,448699.6663210537,1.1343062182705432
1900,400,487425.6143317114,617650.8163371461,400675.0942532071,1.2165108870572379
800,100,305781.97576563136,334907.60633653624,254357.98510972978,1.2021717172893838
2200,100,149332.0167229348,185144.25011062037,96748.51380656994,1.5435070870597087
3700,300,236944.42223712156,312389.1124679962,161199.96447223512,1.4698788738128572
1400,200,314562.0025263548,406584.18099432776,254096.81361255306,1.2379612245197182
2600,200,189515.5500801485,226740.7277225622,155258.89348025512,1.2206421534509386
2200,100,116902.8889155598,138393.701656745,90396.39316459172,1.2932251478519243
4600,100,63650.840542909,62470.59585154244,45396.48680868112,1.4021093925430617
1400,200,353296.49459045194,390824.06041846,276147.8757120343,1.2793742978449267
800,100,314483.59305143554,316302.4518544743,254446.49931810846,1.2359517379654292
2200,100,109073.75599239978,166578.4571268614,85768.5344031476,1.271722278472289
4600,100,90591.5978105876,91943.17863984966,67742.26274582943,1.3372980786084665
4600,100,112138.0965561384,130573.92402635489,96621.71431835281,1.1605889767869533
4300,800,499075.4737042593,544016.5907465846,379919.0785756418,1.3136362500544798
1400,200,327318.1670992013,362513.8782989323,282060.48737357726,1.1604538095606498
1900,400,490024.3143885738,643846.5178053738,416199.7330700866,1.1773777719027403
2200,100,129133.93242933316,215638.91742281854,101520.01014978602,1.2720047233920153
800,700,2045347.8635684245,2066851.7217493807,1767504.4146435524,1.157195335198585
800,100,298887.7310190893,291521.56085838843,261029.79914991642,1.1450329885417796
3700,300,217543.09896630043,266728.00815540476,170833.13174788616,1.2734245209960113
4600,100,66681.1071735353,66975.17206546439,50459.111537190256,1.3214879363143133
1400,200,364170.371055266,444602.2262670761,309511.3066876658,1.1765979568001945
1400,200,340237.3505740936,395028.07082872733,286505.0872378717,1.1875438368450697
1400,300,506003.9803362564,626002.5985570763,426028.47753376426,1.187723373013612
4600,100,68995.75336037861,68781.51687331832,54138.05797390288,1.2744408636460112
1900,400,497653.7825287368,657884.8129927753,410915.5035770977,1.2110854377519609
800,100,285240.3430537929,288847.27300855186,230596.45951309722,1.2369675738130406
1400,200,355927.2815738622,441114.90185941354,303859.18084916956,1.1713560228102449
2600,200,210730.3312825975,302282.3863173722,165173.06794499487,1.2758153245223605
3700,300,234822.4076830192,282536.8352682319,160867.0021816241,1.459730115551585
3600,200,172197.61046411275,265372.19078858214,119291.6601824963,1.4435008298206193
4600,100,105219.8631919521,105567.90757634972,100419.32952364009,1.047804876721288
800,700,2064237.8350300763,2091371.783299151,1768369.5784851408,1.1673113245922204
800,100,309793.7467517101,335634.1388637124,254588.93624697262,1.2168390006201375
1900,400,520732.3516004173,676888.8501096858,437093.7950462507,1.1913515073928618
800,100,282845.8867121211,277743.44819887145,248590.08120262725,1.1378003713735132
3700,300,215176.6065100582,291483.50280970964,163598.41166835418,1.315273200489642
4700,500,315285.8660577372,326717.7092732718,218726.61253679788,1.4414609287870468
1400,300,541339.5922255418,613108.704861139,451487.5624765563,1.1990133000699241
2600,200,217330.0406727114,307202.55309792137,156222.72477336045,1.3911551023578814
800,100,278714.13784216414,285447.6683592507,235863.4696086559,1.181675730898922
1900,400,530026.9116539626,643791.5800996765,431675.44038328825,1.2278366153593245
3700,300,202994.05685510076,294794.1736779025,147688.0645080203,1.3744784152417207
800,700,1989521.1209263015,1999444.5714877162,1722513.6207298732,1.1550103853943927
4200,500,332136.6544712288,363180.88253609836,243212.34847924564,1.3656241409945162
4300,800,471803.4624554165,533259.4506569208,382010.3895528334,1.2350540073208256
1900,400,476318.63845082844,596849.9491032267,402321.74123116117,1.1839246792709397
800,100,324357.83736275317,356928.3458907519,266605.93055865326,1.2166189877437648
3700,300,211830.96261160925,283047.07665695064,161803.56910414284,1.309185970275272
3600,200,191378.26424930908,252938.30691140814,137320.72161632078,1.3936590340970323
4700,500,287803.5844611066,305984.3800746341,212447.34766846854,1.3547054722953478
1700,700,1019495.3704396541,1245019.763932367,838377.3233659515,1.2160340481855383
1900,400,496349.0576766381,644679.8598900331,408207.4787818443,1.215923478809899
800,700,2089369.6428649519,2138916.4996874244,1799716.1447150146,1.1609439905290198
3700,300,212585.43886535423,272115.0484728143,163940.8368647319,1.296720468986987
2600,200,209332.73685578644,355850.11078033864,158027.06710502662,1.3246638103880108
1400,300,499213.52565691614,610228.7519440423,425148.5057657208,1.1742097617344305
1900,400,496997.8679025503,646615.4862564697,420668.0887967952,1.1814489407173132
4400,1000,576174.5234415074,639010.6693647758,465210.1310813914,1.2385253135011844
4100,1000,614613.6041055385,726877.1816896424,499249.8967702737,1.2310740734881886
3400,700,523903.03060020856,762832.4813036254,419188.66168297577,1.2498024839145727
800,700,2065069.55094356,2099493.9942417913,1791777.8426590958,1.152525442483921
4700,500,283633.8115140432,304220.56438313896,207863.41968217265,1.3645200870250522
3700,300,214939.40755262965,266688.9097242041,163376.07065739424,1.3156113174209316
3600,200,171228.19043319838,286133.69218884315,153969.03390395865,1.112094984891608
1900,400,525252.4497162485,660511.0456854363,439429.1535368208,1.1953063320643709
2600,200,179165.9885434744,285342.10865564685,136821.3611759901,1.3094884234707869
3700,300,211175.39640971232,280076.00008952146,167226.82810780074,1.2628081199601577
4300,800,500267.053035506,555919.739726666,380742.66319011134,1.3139243415590496
1400,300,509251.35205258796,592973.548722704,432367.2308377932,1.177821341977784
2300,300,320959.3709262943,435764.1873513162,273121.53602151095,1.1751521890277288
800,700,2092332.8199475606,2166805.5227747853,1811321.140349581,1.1551418317481488
2300,300,328176.9122680549,448164.2824838667,259321.6819770739,1.265520529429037
4700,500,321527.5046985634,340207.88140517904,237834.46181356232,1.3518961980817052
3700,800,561331.3214955208,764504.2651426103,441527.5778041242,1.2713392089509419
2300,300,336299.6360801714,453000.6635784066,274818.51629007777,1.2237153472046214
800,700,1894822.087192825,1943564.9735568129,1642808.4794439448,1.153404131341093
3600,200,149561.83684368522,224868.1872083347,112828.85828240226,1.3255636822039185
2600,200,209968.99553933792,250858.0338652569,148695.00999878772,1.4120782905966365
1200,800,1613223.1398866347,1752891.5335402307,1361376.698229383,1.1849939417832
3100,900,693683.9214052852,900220.7136658189,580848.5898859337,1.1942594567398537
1400,300,459454.86384585814,549046.8789415375,390318.45619976794,1.1771282053101422
2300,300,319532.2069363892,454066.4707930588,258786.04698783005,1.2347350664984496
