P,n,Paper,Min Time,Time opt,mtsa
200,100,1142783.316149021,1025215.9451056282,1014487.1393746038,1.1264640741069496
4200,100,70038.3835527306,77234.01153094684,48308.91139879065,1.4498025628141955
2500,300,297330.22393503465,420393.6055288857,251271.81313979006,1.183301143967234
200,100,1169078.6687437282,1020213.1882779833,990559.4667602922,1.1802205803628307
4200,100,87237.6667416306,92638.56107394668,82739.16147748545,1.0543697226780484
200,100,1176409.1182378184,1039707.8625442224,1017431.9404389191,1.1562533782164501
100,700,16083245.264293388,14252414.497221194,14252414.497221177,1.1284575864271398
1200,500,979563.7216811881,1124471.4757220214,851243.2196773599,1.1507448153918507
4200,100,63347.57110048193,88698.22087576622,54290.25884700422,1.1668312593425312
200,100,1172864.0911387012,1039419.3832380222,1017785.9972724338,1.1523680756876802
2500,300,285906.433675277,393074.97320919234,238575.94741890798,1.1983875020446337
4200,100,82962.03587984463,95398.64027047862,70156.3045836674,1.1825314399350282
4000,400,237030.53439358296,336347.95234325307,197632.33972203563,1.1993509499860184
200,100,1217799.232001485,1045505.997237819,1044119.1965996657,1.1663411954951457
4200,100,59192.80374285919,72979.15150789343,49719.961742841224,1.1905239197289184
2500,300,300705.6052145214,443440.92721283284,252833.03498687153,1.1893446013893543
200,100,1081669.565640747,938071.1030329625,922385.8380523889,1.1726866578141364
600,500,1921956.0533094069,1918650.4453057402,1702486.4393547198,1.1289112258878673
4200,100,90585.93482790534,93105.60524818991,67742.26274582943,1.3372144826012957
1200,500,956539.2906228737,1043781.6450149422,832085.4450348351,1.1495685885754536
200,100,1185890.4619336098,1037835.8242406141,1018355.7449878906,1.1645149229729257
2900,700,579577.6208684611,896588.6837156161,491462.56886969577,1.1792914813460142
100,700,15907855.235800805,14140035.317148399,14140035.31714842,1.1250223128161816
4200,100,109747.43713812312,127702.06997573501,96621.71431835281,1.135846511442792
200,100,1187403.3234232226,994447.0011055405,994360.324810509,1.1941378731593109
4200,100,71986.50957181967,79424.62606915158,50459.111537190256,1.426630540626204
1900,900,1085579.3000696178,1347330.4838537474,947700.3308665234,1.1454879403461067
4000,400,240290.41435802108,303499.57497824583,190320.66977027335,1.262555531399
1400,500,835647.5572881041,1016513.4104313777,729637.045437737,1.145292118202095
3600,800,557588.502251995,790669.4973136127,453792.2327431277,1.2287308200085962
200,100,1117669.0778845411,949031.0021073673,943453.8784346236,1.184656826827587
2500,300,287292.9860540826,428352.7403437892,238083.16322880363,1.2066917381217215
4200,100,67552.62069695507,76454.37969528735,54138.05797390288,1.247784335550393
200,100,1233168.7711964105,1095932.90297713,1066423.722234613,1.1563590958126808
1200,500,932162.4053272628,1029517.2472695962,814131.7270885095,1.144977371979905
100,700,15990855.20397357,14146956.627881108,14146956.627881126,1.1303388866308142
2900,900,709584.68512702,1006530.7944482544,620907.1133263429,1.1428193845704406
4200,100,105400.90752896674,112243.91890105075,100419.32952364009,1.0496077600692795
2500,300,298374.4657039871,432344.9554456758,242125.6492691642,1.2323125063561222
4400,900,486192.5963631957,542771.8655602424,409234.23378327145,1.1880545570893783
4000,400,242186.3582156651,299047.5476496326,197694.8732082911,1.2250512837553345
1200,500,1014697.5130773883,1212468.2936096718,868979.7112525515,1.1676883820622215
600,500,1890710.5893146063,1844171.2223264992,1664170.8900696703,1.1361276660929047
