P,n,Paper,Min Time,Time opt,mast
4000,100,204907.29549227917,82456.88623347189,50724.356968730186,4.039623323733752
4800,100,204907.29549227917,65964.85409549299,42511.79157511906,4.820010822884387
4200,200,244848.18716298245,140030.30911234827,96112.64834491984,2.5475126466632654
2100,200,268497.8496609946,256407.47698899158,192225.29668983968,1.3967872818228633
4900,300,599613.6036821133,206301.65735992618,142348.1066563424,4.212304734967104
3900,300,604054.3084438506,280569.1848144773,161071.67508960902,3.7502205655202694
3500,300,603820.6795107941,303308.69850022066,179479.86652842147,3.364280858851521
2900,400,588582.5751000281,464666.0620367773,272596.3306510836,2.1591727727744026
500,100,532669.321188415,427737.64144908666,405794.8557498415,1.3126566629439662
3800,400,561164.3549738509,357926.4403255339,208034.04181266908,2.697464078879789
2200,700,1125866.428078272,1039310.7798030671,647837.0226009625,1.7378852841075636
3500,400,557880.165800135,417340.2281399631,225865.53111089783,2.469965926435323
600,800,3300908.0696490207,3009089.5458412734,2722753.396458766,1.2123419160700368
400,1000,6017739.109440383,5387177.56101612,5117311.441895305,1.175957175514724
1900,600,953857.6086634595,953003.213004808,640067.87618103,1.4902444633757572
100,800,20656221.059476163,16336520.378752599,16336520.378752597,1.2644198752594709
3100,400,573882.9624493787,431518.8060119392,255009.4706090782,2.250437840911108
4400,600,849847.6700171869,389205.5539412219,276392.94653271744,3.0747806001503295
4700,800,1228005.31266303,486828.63683885866,347585.5399734595,3.532958571167249
2000,400,622086.4759208169,614628.0826377893,395264.67944407125,1.5738478752914735
2700,400,586697.0099868368,524967.0483545864,292788.6514400528,2.003824284517942
3600,300,607982.3593234799,311591.75405772106,174494.31468040976,3.4842531141316164
2800,400,585861.1582236747,495879.382787248,282331.9138886223,2.075079469956033
1100,1000,2331748.1580730043,2343064.1668830086,1860840.5243255657,1.2530617898694527
700,400,1384266.8626995229,1274978.2334419542,1129327.6555544892,1.2257442345373726
4400,500,796207.1703582024,338249.64015223505,232157.24173018904,3.42960298987161
3800,200,244979.79010148553,172012.66859513993,106229.76922333245,2.3061312463783255
1900,800,1356067.695486702,1304733.7859706131,859816.8620396103,1.5771587594478118
1200,1000,2120609.618851211,2171763.5522517194,1705770.4806317685,1.2431975127543524
1500,700,1329765.8145898534,1331480.3630492627,950160.9664814118,1.3995163572275287
2800,300,630390.9507329639,386041.26728533977,224349.83316052685,2.809857007033771
200,800,10031450.440323913,8251726.431243705,8168260.189376298,1.2281012367077746
4800,200,244511.34331267336,110581.44629101532,84098.56730180485,2.9074376788750103
2800,100,205447.53293196906,121614.66017609835,72463.36709818599,2.835191644539412
2500,900,1172043.4378643539,1087360.5401453879,720252.2514585578,1.6272679960262386
2700,600,903057.0941538443,742251.2631924141,450418.13509035436,2.0049305829408715
500,600,2781712.018652814,2614121.8140802304,2432257.9294879134,1.1436747661209083
2700,500,857765.3683649896,670262.2951538342,378330.3198566043,2.2672392968401316
4100,900,1068724.6605263117,613759.6551526821,439178.2021088767,2.4334647197753316
4700,200,244511.34331267336,114904.99260185107,85887.8985209922,2.846866060565114
700,500,1802938.1028400406,1700745.9326502539,1459274.090875474,1.2355034013921191
1500,800,1513582.8597974393,1511843.170425879,1089101.3585835064,1.3897538992752858
2600,200,248662.6348599254,225988.2340158401,155258.89348025512,1.6015999424313094
300,300,2739737.4193329313,2153042.621558446,2093931.776164917,1.3084177099364822
1000,1000,2394441.024574074,2509211.8963077343,2046924.5767581223,1.1697749158722504
2000,200,263990.28267832,269943.09432339185,201836.56152433166,1.307940844238449
4700,900,1068097.43034864,497050.10523277073,383112.8997119988,2.7879443139387146
3900,200,244511.34331267336,147293.2456417398,103505.92898683675,2.3622931140859458
100,500,13153544.423673565,10214918.636128323,10214918.63612832,1.2876798036503059
800,500,1546865.3699782086,1527402.6753134138,1276864.8295160397,1.2114558520376077
3800,100,204907.29549227917,85220.89544510766,53394.05996708441,3.8376421575470645
4200,300,600802.0405758126,228212.59858954875,149566.55544035122,4.016954450859297
900,600,1661808.07624842,1603606.87051859,1351254.405271063,1.2298262042779868
4700,100,204907.29549227917,69524.32254068415,43169.66550530229,4.746557405387159
4000,500,801764.621421289,453413.0421474729,255372.96590320792,3.13958299613114
