P,n,Paper,Min Time,Time opt,mast
200,100,1114839.853639689,1025215.9451056282,1014487.1393746038,1.0989196514871045
1700,100,235508.6393488423,167665.3008061309,119351.4281617181,1.9732368768116808
300,400,2768929.9241483645,2701397.1208933834,2635097.862960475,1.0507882697903037
600,300,1213227.3799532845,1158654.9061004077,1046965.8880824585,1.1588031604117854
2600,200,254051.65363663316,243329.8847412034,155258.89348025512,1.6363098302574333
600,400,1446326.3250235033,1426700.7406816012,1317548.9314802375,1.0977401221817145
1800,200,301431.4367492762,292651.9127216641,224262.8461381463,1.3440988640784213
3200,200,248712.8490807774,208763.2239466334,126147.85095270729,1.9715979876186684
1000,100,302803.39468546485,240378.964947182,202897.42787492074,1.4923964185102074
1000,200,452999.9406609227,461465.80944684,403673.1230486633,1.1221949513005178
4300,300,600424.8381897868,229614.9842823446,146088.26345336632,4.110014206455756
1200,300,740013.5855216961,685564.9879297657,523482.94404122926,1.413634568127234
2100,200,265701.4175393757,240783.2196671925,192225.29668983968,1.38223960173198
3500,300,602753.5785791446,333084.90662883566,179479.86652842147,3.3583353399903255
3600,300,605673.734717082,285439.7471366702,174494.31468040976,3.4710227426399936
3900,100,205736.1278185411,90214.26941557442,52024.98150638994,3.954564170162592
1000,600,1414471.7023059186,1491584.8179613024,1216128.9647439567,1.1630935067842256
1700,500,954057.7231925207,906303.8697043953,600877.5668310776,1.5877739091243712
1200,600,1216462.7372442354,1325167.756016554,1013440.8039532973,1.2003293458275772
1900,400,623249.8642411038,629215.7727653361,416068.08362533816,1.4979516304411589
500,400,1675023.5920804357,1693816.018305128,1581058.717776285,1.0594316158202586
100,600,12496583.194485229,12161289.647439556,12161289.647439567,1.0275705584494694
3500,100,206066.9041700169,102517.15708850259,57970.693678548785,3.5546737686575067
1700,600,1016881.0355732158,1065821.6592559381,715369.979261151,1.4214756909752793
2500,500,834243.1142433679,699690.9095055341,408596.74544513266,2.041727261763988
500,100,458412.01791615057,434240.06949613756,405794.8557498415,1.1296644386215329
2000,300,641160.8359598776,489175.0333626883,314089.7664247376,2.041329914241294
4600,100,205295.69191576086,70620.42996535373,44108.13649454799,4.654372372796492
400,100,580220.5673588797,528687.192820374,507243.5696873019,1.1438697344484143
1100,500,1209822.386566383,1218460.592655352,928628.9669207562,1.302804919577339
100,700,14601976.822490975,14252414.497221192,14252414.497221177,1.0245265337559437
1100,100,292213.88784433214,225834.44885688034,184452.20715901887,1.5842254877026785
200,600,6235193.327020295,6124762.532992427,6080644.823719784,1.0254164661447809
3700,300,604652.0105580834,280512.04851666,169778.25212147977,3.56142204907047
700,800,2578137.218794015,2688257.4388867826,2333788.625536085,1.1047003959931467
2800,100,212105.52988658086,131765.3466853743,72463.36709818599,2.9270725109859073
300,100,738648.545228427,692134.7208722329,676324.7595830691,1.0921506787416424
3500,700,980054.2338045078,779021.2523340815,407211.8427777479,2.4067429550161963
2100,700,1100732.7606656966,1081386.2360785773,678686.4046295799,1.6218576844285917
1400,100,244458.55466479535,195322.2355090286,144926.73419637198,1.6867733618668335
2000,700,1140001.2917530963,1123684.351975235,712620.7248610589,1.5997307571644996
