P,n,Paper,Min Time,Time opt,mast
200,100,1403943.959007931,1025215.9451056282,1014487.1393746038,1.383895275275164
200,200,2732459.873016554,2023855.849979594,2018365.6152433166,1.3537982674596605
300,300,2741866.921918482,2166299.0155325877,2093931.776164917,1.3094346975049362
4800,200,106508.76224494944,115675.38245650627,84098.56730180485,1.2664753474660397
2800,200,210040.1209835149,214102.66376548808,144168.97251737976,1.4569023924908273
1300,600,1269551.019192033,1206714.6948358186,935483.819033813,1.3571063372354761
800,700,2530297.5237149224,2103335.304111333,1781551.8121526472,1.4202772585421282
3500,400,303394.54461402574,408147.917868957,225865.53111089783,1.3432529661423278
3500,500,437763.19326438056,549530.0411188592,291854.8181750948,1.4999347826485079
5000,500,346243.0447098422,307590.29796415597,218726.61253679788,1.582994591714766
1800,600,946413.8994812345,992990.4051956923,675627.2026355315,1.400793064265915
1200,700,1601740.3033018312,1560053.2323464246,1187701.2081017648,1.3486054340736098
800,900,3188330.377607834,2579801.3177033695,2250788.2858079933,1.4165394398537487
400,500,3640966.1778372824,2729123.101306781,2553729.6590320794,1.4257445634309194
2300,600,766971.7023125251,810781.6027802143,528751.7238017203,1.4505327695161072
3400,900,706256.7971568931,866658.069975005,529597.2437195278,1.3335734004139252
3000,700,665244.8030698826,837555.3196512617,475080.4832407059,1.4002781139986913
3500,200,151651.63912312716,179449.22985749514,115335.1780139038,1.3148775745145627
1000,1000,2914717.6989825508,2510453.773336877,2046924.5767581223,1.4239497302821102
4900,200,105749.82009097461,107817.13541603797,82382.2700099313,1.283647805264729
4300,900,535431.0173694404,569966.207084716,418751.3089875336,1.2786372385653375
1900,800,1176691.935408904,1292224.0635476024,859816.8620396103,1.3685378681893026
4000,500,398913.6629782697,426968.61400405545,255372.96590320792,1.562082586022308
1200,1000,2301330.718139615,2200739.556943029,1705770.4806317685,1.3491444155413383
2700,300,368763.97916497086,391856.8678501304,232659.08624054634,1.58499710939166
700,600,2288250.254615796,1990488.7414229857,1737327.092491367,1.3171096361217693
3100,500,482978.07933114946,569286.7480699009,329513.50439123606,1.465730760332368
1400,300,611083.0779684768,599681.3318601282,448699.6663210537,1.3618977766995586
2400,900,1063191.5605690775,1144549.5551696306,750262.7619359978,1.4170922702142248
600,900,3984190.206239093,3259398.1667037746,3001051.047743991,1.3275982790210006
4600,200,114344.77223132596,125685.2512879853,87755.02674970942,1.3029996852197938
1200,900,2016026.0601254841,1891142.002290318,1500525.5238719955,1.3435466628540096
4500,300,241106.65436530183,216065.67392833644,142348.1066563424,1.6937819548761746
300,200,1787742.7537156027,1358888.6619952226,1345577.0768288777,1.3286067253232174
3600,800,658879.0239463153,767133.8931615681,453792.2327431277,1.4519398447246639
1100,800,2050924.6496778582,1858036.612767731,1485138.2162502361,1.380965506938575
5000,1000,571606.0584252595,548657.9834117071,409384.9153516244,1.3962557900656938
4900,1000,573431.085731555,562645.1526255317,417739.7095424739,1.372699488778792
3900,1000,694096.8792750575,788505.0585905309,524852.4555790056,1.3224609543063777
1600,700,1235893.0602497743,1280218.9057010273,890775.9060763236,1.387434316329477
100,500,13694940.796588814,10214918.636128325,10214918.63612832,1.34068036020887
1300,700,1490152.7126387923,1479957.0773926026,1096339.5767093212,1.3592072605018117
1800,700,1106774.6806413166,1187264.336869476,791800.8054011764,1.3977943355091114
4600,400,237870.7004586959,238783.11014901468,171854.208453944,1.3841424228051067
3800,300,263242.1943126051,309932.982936303,165310.40338144082,1.592411541729738
4400,300,242106.8583208243,208643.21465174985,142768.075647608,1.6958052927631562
900,900,2816412.132183965,2339039.663908842,2000700.6984959939,1.40771287494485
3100,100,102353.83202509595,120833.80663205955,65450.783185458306,1.563828987883474
600,600,2759701.08150748,2241529.9303964283,2026881.6079065946,1.3615502112912043
2600,600,649856.5765411612,753754.121711786,467741.9095169065,1.389348620080562
1900,500,743450.0909247139,831838.6886716175,537627.2966383325,1.3828354616168987
4400,800,558698.6130058802,527553.0655064904,371284.55406255904,1.5047720323742395
4800,700,456480.6329981329,430385.31633209495,296925.3020254412,1.537358486744995
400,900,6347342.696365983,4699368.583268251,4501576.5716159865,1.4100265974343738
2900,1000,962108.0133014327,1149660.4295174582,705836.0609510767,1.3630757431195044
1700,900,1435380.5301201867,1445939.6284437375,1059194.4874390557,1.355162387212458
3200,100,105087.50713526325,110907.70835245677,63405.446210912734,1.6573892846002336
3300,600,518321.83933993423,609858.9381348678,368523.92871028994,1.4064808251499075
800,800,2938460.7920837756,2414454.371713222,2042065.0473440746,1.4389653238057036
3300,300,310195.63451749994,347373.18830463977,190357.43419681065,1.6295430531848234
2100,1000,1300262.9791789688,1439783.9546097012,974725.9889324391,1.3339779527198936
1100,100,247863.7919454536,224903.47420074744,184452.20715901887,1.343783280032896
3800,1000,709659.4090333108,880873.7770984414,538664.362304769,1.317442657607624
3100,400,355327.6004239065,442784.7075529247,255009.4706090782,1.3933898202887256
1100,200,524998.212717214,425205.6570228177,366975.56640787574,1.4306080861353687
1800,100,171840.71960925663,173813.38613335913,112720.79326384487,1.5244811062234995
100,700,19076321.717750214,14252414.497221192,14252414.497221177,1.3384624564118286
1900,600,856043.5064048262,910972.1656629127,640067.87618103,1.3374261359786037
2700,100,118348.2609325176,131745.87971486204,75147.1955092299,1.5748859306130933
