500,1.3076179590630774,1.063707064090247
1000,1.2721113801339168,1.1474208472566467
1500,1.2345713359363901,1.2278994773459582
2000,1.208664342460311,1.3043665793144181
2500,1.1892238410615223,1.368037493423584
3000,1.1832775736254904,1.430993410780189
3500,1.1924116087144232,1.4587190271385955
4000,1.2084264098441868,1.4128554820659023
4500,1.2319654173832053,1.2944468947315368
5000,1.2256532604885197,1.2745553096676925
