eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.64,1.4,2.745574292922914,2.745574292922914,0.64,1.4
2,0.78,1.0,38.99262825088499,2.745574292922914,0.64,1.4
3,0.82,2.6,3.4393283069282483,2.745574292922914,0.64,1.4
4,0.72,3.8,2.8851528655377208,2.745574292922914,0.64,1.4
5,0.68,3.6,2.8325910781552865,2.745574292922914,0.64,1.4
6,0.84,1.8,3.4143603703636516,2.745574292922914,0.64,1.4
7,0.56,2.6,2.575276350369558,2.575276350369558,0.56,2.6
8,0.8,3.4,3.366033772526787,2.575276350369558,0.56,2.6
9,0.5,2.2,2.4637977798705224,2.4637977798705224,0.5,2.2
10,0.86,1.4,3.1733811546045367,2.4637977798705224,0.5,2.2
11,0.56,3.0,2.575276350369558,2.4637977798705224,0.5,2.2
12,0.7,2.2,2.8391310924295525,2.4637977798705224,0.5,2.2
13,0.66,4.2,2.6856693050419955,2.4637977798705224,0.5,2.2
14,0.78,4.0,3.2662835627696194,2.4637977798705224,0.5,2.2
15,0.64,1.6,2.5379998999447326,2.4637977798705224,0.5,2.2
16,0.4,4.4,2.4637977798705224,2.4637977798705224,0.5,2.2
17,0.9,1.4,3.8042775306608365,2.4637977798705224,0.5,2.2
18,0.88,4.2,4.519645709326246,2.4637977798705224,0.5,2.2
19,0.76,4.8,3.2059098561245447,2.4637977798705224,0.5,2.2
20,0.32,2.0,2.4637977798705224,2.4637977798705224,0.5,2.2
21,0.1,5.0,2.9770773017895653,2.4637977798705224,0.5,2.2
22,0.1,4.0,2.9770773017895653,2.4637977798705224,0.5,2.2
23,0.1,2.8,2.9770773017895653,2.4637977798705224,0.5,2.2
24,0.1,4.6,2.9770773017895653,2.4637977798705224,0.5,2.2
25,0.1,1.6,2.9844565461165415,2.4637977798705224,0.5,2.2
26,0.1,3.2,2.9770773017895653,2.4637977798705224,0.5,2.2
27,0.1,2.4,2.9770773017895653,2.4637977798705224,0.5,2.2
28,0.1,2.0,2.9770773017895653,2.4637977798705224,0.5,2.2
29,0.9,1.6,4.117207291551149,2.4637977798705224,0.5,2.2
30,0.1,3.0,2.9770773017895653,2.4637977798705224,0.5,2.2
