eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.74,1.0,32.93218695751633,32.93218695751633,0.74,1.0
2,0.38,3.2,3.0776052745637608,3.0776052745637608,0.38,3.2
3,0.36,1.4,4.648524297365837,3.0776052745637608,0.38,3.2
4,0.74,2.0,3.437752658753078,3.0776052745637608,0.38,3.2
5,0.3,1.4,4.649543477420036,3.0776052745637608,0.38,3.2
6,0.28,3.6,2.897645113435594,2.897645113435594,0.28,3.6
7,0.58,2.2,2.9756741884794446,2.897645113435594,0.28,3.6
8,0.62,3.2,3.5457974729973922,2.897645113435594,0.28,3.6
9,0.84,2.2,4.797362008292175,2.897645113435594,0.28,3.6
10,0.24,4.4,2.90804248185226,2.897645113435594,0.28,3.6
11,0.48,4.0,3.347627350933823,2.897645113435594,0.28,3.6
12,0.36,4.6,3.2773777065219485,2.897645113435594,0.28,3.6
13,0.2,5.0,2.8941453162396185,2.8941453162396185,0.2,5.0
14,0.36,4.8,3.387264558295423,2.8941453162396185,0.2,5.0
15,0.28,2.0,3.1380659363932466,2.8941453162396185,0.2,5.0
16,0.26,3.2,2.7717013073989887,2.7717013073989887,0.26,3.2
17,0.22,3.0,2.60837833211868,2.60837833211868,0.22,3.0
18,0.62,2.2,3.003328430444763,2.60837833211868,0.22,3.0
19,0.76,4.8,4.823675335489287,2.60837833211868,0.22,3.0
20,0.54,4.6,3.6799305219077896,2.60837833211868,0.22,3.0
21,0.1,1.6,4.6209022515238125,2.60837833211868,0.22,3.0
22,0.44,1.8,3.4191072595248153,2.60837833211868,0.22,3.0
23,0.1,2.6,3.6403343840778217,2.60837833211868,0.22,3.0
24,0.1,2.2,3.8362511266304153,2.60837833211868,0.22,3.0
25,0.1,4.0,3.414387184434288,2.60837833211868,0.22,3.0
26,0.9,3.6,6.971556174844309,2.60837833211868,0.22,3.0
27,0.1,4.8,3.414387184434288,2.60837833211868,0.22,3.0
28,0.1,3.2,3.480094875609711,2.60837833211868,0.22,3.0
29,0.36,2.6,2.9716352717954084,2.60837833211868,0.22,3.0
30,0.28,4.0,2.978160739994252,2.60837833211868,0.22,3.0
