eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.74,3.4,2.3082436577964986,2.3082436577964986,0.74,3.4
2,0.7,1.4,2.297659860257752,2.297659860257752,0.7,1.4
3,0.38,2.4,2.3295032736677506,2.297659860257752,0.7,1.4
4,0.48,1.0,2.4195902083886467,2.297659860257752,0.7,1.4
5,0.52,3.8,2.5828307428710247,2.297659860257752,0.7,1.4
6,0.74,1.0,2.623992498660936,2.297659860257752,0.7,1.4
7,0.34,1.2,2.581114446628961,2.297659860257752,0.7,1.4
8,0.26,4.0,3.3070038305692697,2.297659860257752,0.7,1.4
9,0.76,1.8,2.3353885852878835,2.297659860257752,0.7,1.4
10,0.24,1.2,3.616303556034258,2.297659860257752,0.7,1.4
11,0.58,4.0,2.4082917118141536,2.297659860257752,0.7,1.4
12,0.12,1.2,6.938941704471338,2.297659860257752,0.7,1.4
13,0.52,1.0,2.9507721606964563,2.297659860257752,0.7,1.4
14,0.3,5.0,2.8974049980327696,2.297659860257752,0.7,1.4
15,0.84,1.2,2.357224622305489,2.297659860257752,0.7,1.4
16,0.8,1.8,2.369046034487548,2.297659860257752,0.7,1.4
17,0.86,1.8,2.3557508544298593,2.297659860257752,0.7,1.4
18,0.34,4.0,2.581114446628961,2.297659860257752,0.7,1.4
19,0.52,3.0,2.5828307428710247,2.297659860257752,0.7,1.4
20,0.32,2.8,2.7615380682157844,2.297659860257752,0.7,1.4
21,0.66,5.0,2.323168838071007,2.297659860257752,0.7,1.4
22,0.9,5.0,2.352340442842188,2.297659860257752,0.7,1.4
23,0.68,5.0,2.3113013912710003,2.297659860257752,0.7,1.4
24,0.42,5.0,2.3003960945769917,2.297659860257752,0.7,1.4
25,0.68,3.0,2.3113013912710003,2.297659860257752,0.7,1.4
26,0.42,4.8,2.3003960945769917,2.297659860257752,0.7,1.4
27,0.84,5.0,2.357224622305489,2.297659860257752,0.7,1.4
28,0.66,4.8,2.323168838071007,2.297659860257752,0.7,1.4
29,0.78,5.0,2.337731925067662,2.297659860257752,0.7,1.4
30,0.42,1.0,2.4850034551038,2.297659860257752,0.7,1.4
