density,Paper,Min Time,Time opt
0.1,1178647.139488679,1535787.556661331,680996.5163027159
0.2,1176243.5839368808,1572376.49858197,680996.5163027159
0.3,1152173.3743629102,1547317.7133533512,680996.5163027159
0.4,1148132.8583800243,1551336.3299191394,680996.5163027159
0.5,1180802.2453284308,1532200.8183603701,680996.5163027159
0.6,1150534.2639366814,1561108.9948646617,680996.5163027159
0.7,1154708.792401573,1565168.2892229555,680996.5163027159
0.8,1160899.718606958,1580794.6144430889,680996.5163027159
0.9,1148122.6016392645,1568125.8765954257,680996.5163027159
1,1183926.3042249628,1544535.5821571732,680996.5163027159
0.1,1145828.644994885,1531202.6939035393,665670.2079130015
0.2,1134577.0694169418,1563910.8713076985,665670.2079130015
0.3,1133512.7317385396,1591924.057292097,665670.2079130015
0.4,1158765.725187033,1583182.2799962943,665670.2079130015
0.5,1149032.9158774356,1549921.3351755538,665670.2079130015
0.6,1140416.4820194503,1613753.271105601,665670.2079130015
0.7,1139434.121934801,1598955.189148923,665670.2079130015
0.8,1149882.577070926,1556308.2021888108,665670.2079130015
0.9,1148655.5903242747,1532617.2975491106,665670.2079130015
1,1153294.810909445,1572237.4923278885,665670.2079130015
0.1,1083586.9045203729,1437792.2285435004,651307.2591571598
0.2,1112644.2089390366,1481073.076365072,651307.2591571598
0.3,1107614.436900323,1469476.5087943538,651307.2591571598
0.4,1116659.8396390523,1476000.334224046,651307.2591571598
0.5,1132060.1057191032,1527805.2041185582,651307.2591571598
0.6,1111514.2902845878,1471356.6518194787,651307.2591571598
0.7,1123973.5086351824,1495006.386352985,651307.2591571598
0.8,1121764.230102807,1503190.656101643,651307.2591571598
0.9,1115511.0771712777,1514842.3026539537,651307.2591571598
1,1096520.9922060787,1501234.37090132,651307.2591571598
0.1,1213131.8829738267,1583327.1189258043,695185.5852770898
0.2,1183856.544909907,1543055.86228544,695185.5852770898
0.3,1181374.114989937,1587172.1745496264,695185.5852770898
0.4,1201189.5900890646,1566707.602881838,695185.5852770898
0.5,1219315.370771838,1583433.2067063097,695185.5852770898
0.6,1208309.7429210346,1585129.8989389057,695185.5852770898
0.7,1185449.9094021583,1564868.4964406886,695185.5852770898
0.8,1161180.8908709232,1569438.5239588749,695185.5852770898
0.9,1166426.5924351385,1529458.6934335395,695185.5852770898
1,1187685.8694177326,1547466.7492234143,695185.5852770898
0.1,1141529.9435898343,1516937.2741576484,661964.7892956203
0.2,1121512.409293969,1542786.0055301161,661964.7892956203
0.3,1137417.6390498127,1553069.0309933848,661964.7892956203
0.4,1116841.1844407714,1560672.4698563532,661964.7892956203
0.5,1130757.8755602492,1509869.6629109085,661964.7892956203
0.6,1142375.5505330078,1560044.8326289542,661964.7892956203
0.7,1104229.8103534067,1516343.156167726,661964.7892956203
0.8,1099450.5353208529,1539363.4362733837,661964.7892956203
0.9,1102331.399497278,1532514.2671431492,661964.7892956203
1,1114274.2600576512,1524905.2774106695,661964.7892956203
0.1,1083575.8388389281,1490118.5021025639,656762.2775112868
0.2,1124450.8853342854,1504367.947246193,656762.2775112868
0.3,1110444.791774931,1520810.7115970047,656762.2775112868
0.4,1114476.2426505615,1506504.161784682,656762.2775112868
0.5,1116104.7473296027,1486602.7605807092,656762.2775112868
0.6,1116708.2301441948,1487642.835273375,656762.2775112868
0.7,1153037.6062452386,1514287.3371665257,656762.2775112868
0.8,1110407.3723902362,1533137.688688032,656762.2775112868
0.9,1119725.0860317226,1463399.108651949,656762.2775112868
1,1134049.713540996,1517178.8471780408,656762.2775112868
0.1,1158694.2402431404,1590383.1939832992,688682.2888688851
0.2,1189615.0590608798,1593049.2668003212,688682.2888688851
0.3,1160610.522672757,1602465.9016274207,688682.2888688851
0.4,1143107.49342963,1563367.4334053097,688682.2888688851
0.5,1170100.9803155772,1583709.020958815,688682.2888688851
0.6,1163035.7494196058,1568556.9645400466,688682.2888688851
0.7,1150442.0768120687,1568030.1087486472,688682.2888688851
0.8,1176883.0482124544,1573489.541830584,688682.2888688851
0.9,1153596.4838159666,1563257.941841907,688682.2888688851
1,1180354.178023311,1607982.547143477,688682.2888688851
0.1,1170726.3394329066,1557630.406683234,682390.0572946991
0.2,1157483.3500492831,1578961.0968828814,682390.0572946991
0.3,1193712.167043104,1603224.7265950749,682390.0572946991
0.4,1205420.1715333445,1583628.270352441,682390.0572946991
0.5,1156757.923239175,1600327.3856510136,682390.0572946991
0.6,1188253.879847879,1559000.7790900844,682390.0572946991
0.7,1200869.083966307,1598111.5043072558,682390.0572946991
0.8,1167198.9521218962,1584501.1005455991,682390.0572946991
0.9,1185870.740155894,1565887.5050288234,682390.0572946991
1,1149576.2849474254,1588565.2838277475,682390.0572946991
0.1,1093048.7811784833,1510638.7343648665,654466.7297662625
0.2,1125110.9020339465,1531469.9902053974,654466.7297662625
0.3,1096150.530597077,1494634.6982091507,654466.7297662625
0.4,1101408.7943579634,1500256.3480364394,654466.7297662625
0.5,1104833.728449764,1537702.8237265213,654466.7297662625
0.6,1114364.8729324734,1536152.697456738,654466.7297662625
0.7,1116903.7931002213,1510749.4951520786,654466.7297662625
0.8,1105043.4587183453,1522162.740976508,654466.7297662625
0.9,1123314.6404666,1552229.9923456982,654466.7297662625
1,1099003.8173904722,1494058.1123777276,654466.7297662625
0.1,1122969.1546327271,1512443.9666914686,671096.4806446494
0.2,1149255.1920441655,1522416.0487637147,671096.4806446494
0.3,1146064.5989605705,1549268.1056235817,671096.4806446494
0.4,1171143.9571102972,1570162.0272102517,671096.4806446494
0.5,1149216.009292649,1547975.8120075436,671096.4806446494
0.6,1144136.6230955773,1486850.405929583,671096.4806446494
0.7,1164584.728207079,1552995.3393654658,671096.4806446494
0.8,1129520.6708656067,1484708.2836470858,671096.4806446494
0.9,1122503.0269144373,1484145.9356437942,671096.4806446494
1,1150772.34599394,1499122.3971080736,671096.4806446494
