p,Paper,Min Time,Time opt
500,4513457,11071241,2547103.5300798216
500,4692111,11821867,2849320.0245010094
500,4639847,11141405,2658518.9630830013
500,5280139,13011426,3361476.3688198314
500,4680848,11768322,2905712.2504670806
500,4669470,10739467,3351200.881228615
500,4851884,11976406,2972818.371188702
500,5118133,12866745,3095131.2823507753
500,4802864,11863754,3210127.8681118703
500,5322410,13023793,3666075.9834557706
500,5198625,13650897,3312491.6434867806
500,5137020,12680545,3466769.7614891455
500,4582451,11458008,2678546.2687065285
500,4737637,12509652,2884320.576185625
500,4776143,12154763,2855555.341572062
500,4688460,11661601,3211876.9008780825
500,5257634,13144601,3449115.5063979668
500,5317501,13497947,3433096.065092318
500,4916258,11844488,2709615.3784222496
500,5232052,13993516,3585994.1066697566
500,4449726,11319893,2984192.5739304777
500,5092284,12836925,3236066.5569386333
500,5611629,14383194,3448805.7306323815
500,4772836,11489031,3072250.2002753937
500,5097940,11543027,3321199.8735822258
500,4767244,11893635,2788239.340423356
500,4876485,12770992,3073658.263744339
500,5266950,13390545,3621389.36389113
500,5107766,13160770,3249280.9089484657
500,4653503,11234425,2815057.4192547267
1000,3455231,8645212,2531156.2613913054
1000,3828683,9553435,2834326.558760838
1000,3686657,9271000,2641459.5601339308
1000,4329733,9938736,3354949.241082998
1000,3759374,9679016,2889208.0328141972
1000,3826484,8721781,3329117.2800730695
1000,3792807,9810477,2954648.0060329004
1000,4098591,10463490,3076590.586060945
1000,3931414,9065336,3196001.1219723397
1000,4422906,10711597,3645161.4476170326
1000,4343332,11578849,3289652.4189181887
1000,4218396,10432733,3439715.143690093
1000,3782731,9007919,2659210.953797838
1000,3776265,10131942,2865172.794780374
1000,3838357,9580595,2840684.6507358407
1000,3904854,9290808,3197617.888400477
1000,4244869,10496867,3430038.531230058
1000,4366743,11015673,3419099.6194730117
1000,3810101,9212378,2689187.5762371724
1000,4393531,11516186,3568268.488653907
1000,3539962,9025834,2968604.7012269753
1000,4119242,10667656,3216285.834467035
1000,4649716,11795757,3432428.039784456
1000,3870588,9248639,3054705.392966854
1000,4184903,9426709,3304156.0978099704
1000,3710052,9864528,2776215.6944442764
1000,3906916,9998417,3054139.0915395864
1000,4408071,11347735,3607574.7529685763
1000,4072809,10310574,3233605.1278693182
1000,3620933,8922881,2806849.367633671
1500,3227958,6445432,2530387.6966619184
1500,3564738,6936345,2833546.0159696555
1500,3346559,7061524,2640271.093031301
1500,4026108,7850312,3354861.39268329
1500,3490076,7577832,2888507.7741282145
1500,3605756,6953694,3327395.5774612105
1500,3447295,8118290,2953893.9975096094
1500,3783065,8505629,3076084.667716298
1500,3644031,6934906,3195223.281512647
1500,4126403,8205414,3643897.7936968915
1500,4057228,8325857,3288467.0555668334
1500,3967897,8111920,3437401.5475101783
1500,3512118,7012450,2658192.0466264766
1500,3463509,7877723,2864360.2615199517
1500,3489815,7000298,2840260.459851173
1500,3663350,7157408,3197049.450735302
1500,4027871,8197901,3429092.271985058
1500,3953015,8195493,3418069.1244566618
1500,3433326,6882688,2688118.010895679
1500,4148353,8476581,3567757.22441211
1500,3255562,6842036,2967594.727706387
1500,3912639,8171395,3215244.6995527553
1500,4357371,9035564,3431089.872701989
1500,3590961,7090705,3053971.7112605283
1500,3843299,6992276,3302794.362042187
1500,3382143,7211745,2775769.6088759624
1500,3570472,8040636,3052855.2485501207
1500,4161739,8175700,3607054.578836198
1500,3790176,7438075,3232363.7228530794
1500,3332582,7025053,2806757.8224841706
2000,3054431,5051750,2530387.6966619184
2000,3421128,5395632,2833546.0159696555
2000,3177667,5473079,2640271.093031301
2000,3704389,6118649,3354861.39268329
2000,3364241,5609205,2888507.7741282145
2000,3548272,5494247,3327385.080486515
2000,3260350,5918992,2953893.9975096094
2000,3673412,6303382,3076084.667716298
2000,3501749,5275341,3195207.04906971
2000,4045582,6148951,3643890.4885822376
2000,3866613,6213268,3288417.1790600354
2000,3780142,6067790,3437297.7488779193
2000,3201698,5281095,2658189.3728072243
2000,3292319,5679363,2864350.9818090154
2000,3299594,5448197,2840260.459851173
2000,3517552,5172439,3197033.7387665007
2000,3937727,5953620,3429015.7032619365
2000,3831411,6273127,3417983.3774406193
2000,3204377,5194325,2688117.486223984
2000,4009199,6330918,3567757.22441211
2000,3179849,5152288,2967594.1101571866
2000,3769715,6202636,3215202.2244276493
2000,4109652,6908239,3431072.902321005
2000,3440886,5432595,3053971.7112605283
2000,3657632,5385589,3302758.6023614015
2000,3212771,5248321,2775768.5473004733
2000,3402816,5904462,3052851.462433091
2000,4051856,6274353,3607054.502984223
2000,3617679,5616998,3232334.408957011
2000,3226097,4890247,2806757.8224841706
2500,2775125,4010029,2530387.6966619184
2500,3195298,4087932,2833546.0159696555
2500,3015945,4225162,2640271.093031301
2500,3587044,4916132,3354861.39268329
2500,3190580,4363923,2888507.7741282145
2500,3466308,4668002,3327385.080486515
2500,3147632,4412402,2953893.9975096094
2500,3503647,4984212,3076084.667716298
2500,3341856,4090798,3195207.04906971
2500,3913395,4837847,3643890.4885822376
2500,3676550,4990033,3288417.1790600354
2500,3670588,4990559,3437297.7488779193
2500,3071316,4223896,2658189.3728072243
2500,3200422,4438711,2864350.9818090154
2500,3077865,3936113,2840260.459851173
2500,3432557,4104873,3197033.7387665007
2500,3729039,5044830,3429015.7032619365
2500,3763306,4872445,3417983.3774406193
2500,3029218,3979251,2688117.486223984
2500,3966210,5091624,3567757.22441211
2500,3099290,3950771,2967594.1101571866
2500,3537253,5120950,3215202.2244276493
2500,3891670,5359750,3431072.902321005
2500,3310599,4117418,3053971.7112605283
2500,3574106,4530766,3302758.6023614015
2500,3079576,3946178,2775768.5473004733
2500,3338071,4694325,3052851.462433091
2500,3951314,5111188,3607054.502984223
2500,3477435,4461834,3232334.408957011
2500,3092527,3809863,2806757.8224841706
3000,2687139,3335662,2530387.6966619184
3000,3103596,3550347,2833546.0159696555
3000,2938587,3561788,2640271.093031301
3000,3536841,4032042,3354861.39268329
3000,3127864,3606810,2888507.7741282145
3000,3459798,3785880,3327385.080486515
3000,3127752,3700510,2953893.9975096094
3000,3351005,3941133,3076084.667716298
3000,3318951,3528878,3195207.04906971
3000,3863616,4194225,3643890.4885822376
3000,3541170,4215953,3288417.1790600354
3000,3630676,4085420,3437297.7488779193
3000,2974637,3555959,2658189.3728072243
3000,3121787,3595746,2864350.9818090154
3000,3024381,3491065,2840260.459851173
3000,3368324,3574955,3197033.7387665007
3000,3655220,4114152,3429015.7032619365
3000,3681575,4289739,3417983.3774406193
3000,2926904,3427404,2688117.486223984
3000,3816888,4454735,3567757.22441211
3000,3057703,3378156,2967594.1101571866
3000,3449006,4117240,3215202.2244276493
3000,3720669,4418032,3431072.902321005
3000,3262896,3593995,3053971.7112605283
3000,3502851,3870522,3302758.6023614015
3000,3027125,3369708,2775768.5473004733
3000,3263251,4105458,3052851.462433091
3000,3826049,4466112,3607054.502984223
3000,3315660,3616974,3232334.408957011
3000,3032725,3229819,2806757.8224841706
3500,2632223,2962303,2530387.6966619184
3500,3025837,3104367,2833546.0159696555
3500,2830403,3218767,2640271.093031301
3500,3453631,3769870,3354861.39268329
3500,3038601,3364866,2888507.7741282145
3500,3430035,3572723,3327385.080486515
3500,3038015,3276473,2953893.9975096094
3500,3297934,3525852,3076084.667716298
3500,3263591,3388763,3195207.04906971
3500,3829494,3971377,3643890.4885822376
3500,3506600,3864755,3288417.1790600354
3500,3594117,3792208,3437297.7488779193
3500,2895980,3322205,2658189.3728072243
3500,3002573,3193546,2864350.9818090154
3500,2998787,3130643,2840260.459851173
3500,3323412,3475835,3197033.7387665007
3500,3569721,3860818,3429015.7032619365
3500,3620385,3939238,3417983.3774406193
3500,2907031,3075219,2688117.486223984
3500,3768648,4075300,3567757.22441211
3500,3019975,3206421,2967594.1101571866
3500,3400984,3717415,3215202.2244276493
3500,3648066,3899268,3431072.902321005
3500,3165447,3410337,3053971.7112605283
3500,3455207,3690266,3302758.6023614015
3500,2939007,3174972,2775768.5473004733
3500,3243952,3579082,3052851.462433091
3500,3771905,4025917,3607054.502984223
3500,3307684,3375165,3232334.408957011
3500,2906589,3049049,2806757.8224841706
4000,2606780,2735401,2530387.6966619184
4000,3026771,3045374,2833546.0159696555
4000,2775438,2927613,2640271.093031301
4000,3426858,3554559,3354861.39268329
4000,2946882,3079834,2888507.7741282145
4000,3392290,3472876,3327385.080486515
4000,3029438,3052941,2953893.9975096094
4000,3284357,3293441,3076084.667716298
4000,3252803,3300191,3195207.04906971
4000,3771269,3819699,3643890.4885822376
4000,3446193,3663191,3288417.1790600354
4000,3566334,3652792,3437297.7488779193
4000,2844477,2970762,2658189.3728072243
4000,2987381,3064770,2864350.9818090154
4000,2982012,3018100,2840260.459851173
4000,3279639,3383739,3197033.7387665007
4000,3543738,3550602,3429015.7032619365
4000,3556421,3726932,3417983.3774406193
4000,2834022,2915244,2688117.486223984
4000,3717619,3774776,3567757.22441211
4000,3007740,3059554,2967594.1101571866
4000,3401501,3524982,3215202.2244276493
4000,3573006,3703133,3431072.902321005
4000,3138964,3296669,3053971.7112605283
4000,3423960,3527816,3302758.6023614015
4000,2887095,3048523,2775768.5473004733
4000,3151735,3490506,3052851.462433091
4000,3787571,3879914,3607054.502984223
4000,3254950,3273507,3232334.408957011
4000,2884008,2951603,2806757.8224841706
4500,2602478,2636123,2530387.6966619184
4500,2986827,2978639,2833546.0159696555
4500,2744624,2767225,2640271.093031301
4500,3416972,3421378,3354861.39268329
4500,2940235,3027149,2888507.7741282145
4500,3376654,3433624,3327385.080486515
4500,2991356,3107533,2953893.9975096094
4500,3239006,3176223,3076084.667716298
4500,3230172,3254916,3195207.04906971
4500,3763767,3781615,3643890.4885822376
4500,3393685,3443011,3288417.1790600354
4500,3541376,3578283,3437297.7488779193
4500,2827158,2907686,2658189.3728072243
4500,2964440,2996641,2864350.9818090154
4500,2901351,2943525,2840260.459851173
4500,3245153,3270164,3197033.7387665007
4500,3497710,3545342,3429015.7032619365
4500,3546528,3611408,3417983.3774406193
4500,2799168,2818663,2688117.486223984
4500,3663642,3685687,3567757.22441211
4500,3009333,3031571,2967594.1101571866
4500,3380344,3437294,3215202.2244276493
4500,3552212,3590882,3431072.902321005
4500,3122698,3162226,3053971.7112605283
4500,3385333,3425164,3302758.6023614015
4500,2844130,2895029,2775768.5473004733
4500,3131949,3303099,3052851.462433091
4500,3692719,3779545,3607054.502984223
4500,3267662,3269389,3232334.408957011
4500,2864210,2880117,2806757.8224841706
5000,2581192,2570635,2530387.6966619184
5000,2929823,2928302,2833546.0159696555
5000,2723564,2752620,2640271.093031301
5000,3408029,3393593,3354861.39268329
5000,2917024,2950942,2888507.7741282145
5000,3360767,3363040,3327385.080486515
5000,2983286,2998209,2953893.9975096094
5000,3162351,3221131,3076084.667716298
5000,3213544,3238998,3195207.04906971
5000,3719636,3770003,3643890.4885822376
5000,3362265,3388323,3288417.1790600354
5000,3500824,3538071,3437297.7488779193
5000,2776077,2818728,2658189.3728072243
5000,2916578,2955991,2864350.9818090154
5000,2875975,2901915,2840260.459851173
5000,3237055,3249207,3197033.7387665007
5000,3478365,3502896,3429015.7032619365
5000,3517345,3552004,3417983.3774406193
