P,n,Paper,Min Time,Time opt,mtsa
300,200,1801512.8329285467,1358888.6619952226,1345577.0768288777,1.3388403116781487
200,400,5275678.610973488,3975616.416267133,3952646.7944407123,1.3347204760095395
200,400,5086736.597869521,3831634.55859818,3806413.395405467,1.3363594726756343
1500,400,721518.2798335908,701914.2104033,527019.572592095,1.369054049140666
200,400,5287486.272076512,3991934.3177280133,3953897.464165822,1.3372846210598546
2200,100,131605.35866660345,143420.52383478847,92226.10357950944,1.426986000261245
300,200,1934381.1491864165,1472135.4723440644,1431499.9221899556,1.3512967197561119
1900,200,297288.22670468607,283696.619933259,212459.5384466649,1.3992698509947872
300,200,1848575.7110747534,1425748.8703763762,1353930.2813691243,1.365340399363424
3500,300,257429.3696724689,304518.32738285343,179479.86652842147,1.4343077842199297
2200,100,130557.16612718548,159265.11908171905,90050.86061457201,1.4498158622379533
2800,200,206175.8841132729,205596.771244656,144168.97251737976,1.4300988660262397
300,200,1893121.4873682538,1468579.5314146809,1369567.9149102308,1.3822764586978074
2200,100,129999.6441620289,182019.86060528926,92493.81276717446,1.405495570706596
200,400,5216385.976822418,3924999.4225352127,3903697.2839824287,1.3362680549606618
300,200,1624512.379039849,1247764.2009579479,1185785.1301919143,1.3699888265397024
1500,400,691533.4507012637,686628.3638813609,507521.7860540623,1.3625689964521053
200,400,5561609.990135615,4207359.125093339,4152391.0529393815,1.3393752946747826
1900,200,306101.30414492957,369114.9010599596,226026.3035036772,1.3542729293006806
2600,300,335057.9041324772,420907.4037671146,241607.51263441352,1.38678595081382
200,400,5475979.94467702,4124116.3931453093,4100916.683641238,1.3353063149322146
300,200,1736186.0768298516,1316313.9425837954,1288690.0866561602,1.3472487255138554
3500,300,265449.93628538045,324288.7044094183,170411.3910135057,1.5577006601885117
2200,100,134648.5345358509,194935.6408712143,92525.99975203944,1.4552507932548224
4800,500,317373.9650815194,315858.07970401284,218726.61253679788,1.4510075449923836
4500,600,378870.76480741217,378533.7630031918,270250.88105421263,1.4019224038400462
3700,600,441707.66928592796,537581.0648518241,328683.5039848532,1.3438692965445667
200,400,5107534.258126457,3857239.723873099,3822056.541696031,1.3363314232551875
1500,400,743549.2078131613,715487.8455922775,527186.328555443,1.4104106414340825
200,400,5183793.083871194,3915981.6343225464,3877971.048427521,1.3367281547842322
