P,n,Paper,Min Time,Time opt,mtsa
1300,200,431704.0138820757,370223.7120355816,310517.78696051025,1.3902714498508815
4300,200,117567.15985715527,143473.42899435246,93877.47047643333,1.252346907735109
1300,200,453304.87367300945,457010.1158807286,330346.13588998973,1.3722118239759489
3100,100,92380.06701061438,120559.72734980113,65450.783185458306,1.4114432633884686
1300,200,420569.4041929261,453296.77639820235,312445.4495467209,1.3460570630907431
4300,200,154563.7528929447,178497.35223773742,115155.9162563489,1.3422128703215728
1300,200,417555.5389166201,511005.3912143007,316054.13421005325,1.3211519601230965
4500,500,308329.1702080666,330866.6367309414,226998.1919139626,1.3582891018133318
3000,500,437165.3792089702,578298.2330262368,340497.2878709439,1.2839026764132866
3400,500,382542.9985964243,535924.1984989305,300438.7834155387,1.273281013348156
4300,200,167648.12516525303,186354.17937120624,137320.72161632078,1.2208508897416674
1300,200,373523.0339371096,396977.3841912065,273642.7223519802,1.3650026235912667
1300,200,422615.54736855184,403527.18911047216,297390.01999757544,1.4210818082328296
4300,200,173697.75066141333,189741.55759230434,153927.2635835206,1.1284404504934586
1300,200,423064.46849285834,368390.1119599031,303757.44794077554,1.3927706838495182
3000,700,611409.117324635,810802.2100419897,475080.4832407059,1.2869590288238728
3100,100,98408.09451067697,128241.27553116316,82829.73232550794,1.1880769350303886
1300,200,456805.38838123763,471914.67940264445,333319.8687405632,1.3704715236666205
400,500,3642941.006154581,2701555.1261961483,2553729.6590320794,1.4265178748541993
3000,500,431320.55717974703,562344.1174084981,332834.17801393406,1.2959022410303362
4300,200,140839.42585881008,139719.0030585244,112828.85828240226,1.248257121474184
3400,500,384732.6461218545,532827.0009868076,293677.2158946477,1.3100527562201882
4500,500,317928.83763807104,330922.91319861426,221889.45200928938,1.4328253765968153
1300,200,434487.71152240084,395264.42750523024,308543.94010232337,1.4081874736490056
1300,200,434908.37773550686,468378.5255533934,327232.96399141336,1.3290481876603328
4300,200,133537.33617780503,152525.38407825696,89908.61069694141,1.4852563635748386
4300,200,133480.90643009378,145737.08458719315,91833.64705186237,1.4535076272720764
3100,100,79607.15145014618,151750.11465301976,65640.770350898,1.2127699145605335
3000,500,432911.24591968005,548940.7884210976,325652.6908354038,1.3293648666286884
2400,300,344788.87978100794,437147.5371213906,261741.47202061463,1.317287922006691
4300,200,162950.78644986413,174506.35320220992,115640.3076979828,1.40911754468383
3400,500,381801.55384793953,523351.4918024056,287340.6095606504,1.328742061317827
4500,500,294467.2097413984,325960.5126762577,217101.7938902692,1.3563554886618412
3000,700,579701.4274592388,798508.084347313,471334.51057161397,1.2299150909959937
4300,200,132808.4301407375,156438.25638753298,93280.7260774466,1.4237499612778841
700,900,3625523.513073358,2869561.1261747926,2572329.4694948494,1.4094320171923131
3000,500,449065.9340823958,709747.1019794303,347591.88450102066,1.2919344613785917
3100,100,104412.55004594741,141374.57542480016,70216.21405692393,1.487014807738006
4300,200,151342.11655476104,172910.34247367713,124828.15119872103,1.2124037334641842
3400,500,391778.90596997715,584881.4912484222,306698.7216185476,1.2774063872925001
400,500,3590823.476800083,2622173.323860207,2496256.3351045055,1.43848347074891
4500,500,315784.03750254086,333605.06108235393,237834.46181356232,1.327747186402629
1900,600,826487.9682660117,960638.6425713461,640067.87618103,1.2912505048640446
3100,100,85445.15248168934,109580.97492400788,67362.52881288166,1.2684374234084537
400,900,6438162.317106779,4683869.559500882,4501576.5716159865,1.4302016670563025
3000,700,575766.6958373133,772963.6585646007,471565.2209293709,1.2209693808686313
700,900,3711800.380427851,3041550.786708754,2645072.8612132305,1.4032885198955685
3000,500,411167.3447263546,568937.0057249571,330981.4780958854,1.2422669301369162
3400,500,366120.6089293308,521417.8807087599,292042.4806728401,1.2536553178353411
2400,300,312644.4699356011,423864.8350116433,248516.61189469582,1.2580425411081906
4400,500,323080.9489670333,336141.08176529536,232157.24173018904,1.391647086083642
4500,500,286129.1813886899,298998.0606890286,220654.31873059028,1.2967304833858326
2900,900,788750.4742858387,991752.5395816329,620907.1133263429,1.2703195975003734
3000,500,419475.42368084297,594700.5065427613,328380.22475467576,1.2774076879757972
3100,100,103404.5760442256,112940.6985418126,67900.41305549568,1.5228858174943947
700,900,3605978.1849139207,2954624.1760061723,2596819.4403565824,1.388613366364342
3000,700,571222.208581813,782084.9242481368,459336.96552796615,1.2435798802416107
3400,500,376458.6352060618,511903.75107640907,289747.2571364786,1.299265570023118
4500,500,281565.7926684871,314207.6959179131,218920.1498364505,1.286157500252204
1300,800,1715707.2275345966,1666541.4300564073,1256655.4137501998,1.3652964915930788
3100,100,126574.69326502882,159142.8160921211,96621.71431835281,1.310002561618663
400,500,3521556.8544828654,2575013.788169084,2442395.1812655283,1.4418456445930952
3000,500,421315.9289901597,598976.774184781,344340.2380443599,1.2235454426789452
4400,600,344442.0919866177,396307.1178890529,276392.94653271744,1.2462043489443573
3400,500,377676.07276013,529839.0151269254,303829.62180384697,1.2430521768017684
700,900,3597481.611389485,2975407.9173677997,2591667.802698343,1.3880951901489567
1200,900,2034792.8559333927,1912930.8894851557,1500525.5238719955,1.3560534783058935
3000,700,594288.1035305432,839441.844576201,479924.3052573372,1.2382954916440077
2900,900,824373.1178001054,1077183.5713835654,638465.8630514694,1.2911780652768419
4500,500,287513.73429452966,308602.6525353533,229560.15869623993,1.2524548507346844
3000,500,440462.15800426924,617214.7526083294,341194.11895916145,1.2909429955824927
3100,100,87584.73607602155,107732.01602853589,64152.27902003284,1.3652630493247397
2400,300,334609.8159990253,446446.382349019,263367.7447779912,1.2705041624633586
3400,500,392214.268907819,543697.6699901656,301053.6343757307,1.3028052948808286
700,900,3571533.255785089,2871431.5124291657,2545969.6882529985,1.4028184515565914
1600,1000,1714207.3695221036,1795687.227120917,1279327.8604738263,1.339928115758544
3000,500,408020.7795854877,597903.9762962017,327232.39151359414,1.246883835974219
4500,500,290743.4737013549,324677.72719911253,227462.7459727743,1.278202601740132
3000,700,590429.3911384371,837831.4180597682,477807.42470909224,1.2357057689045194
3400,500,354864.7838871725,566797.8394255132,288734.4631002301,1.2290350797645733
3100,100,84379.57931673614,133398.3889205133,60867.99215707249,1.3862717715246953
2900,900,768279.64790853,1111465.2132935806,626818.4856033131,1.2256812228009843
700,900,3534872.160079592,2854554.5509430417,2523184.284312108,1.4009567918037737
3000,500,459418.27582020947,717658.8954582283,335547.31266480975,1.369160945357172
400,500,3723041.753788666,2810646.9781178194,2606939.1337576546,1.4281276097237665
4500,500,295066.2078663854,320120.54772122926,218154.9276757294,1.3525534857730956
3400,500,409167.9715888479,634426.9917704646,296071.1582336557,1.381991998240969
1900,600,837007.4615349849,1006487.4994536305,643760.0818337501,1.3001854031563587
3100,100,120366.42171630748,196114.8786185955,100708.92896554476,1.1951911608303178
3000,700,604076.5191481316,820878.5260369655,483018.97075988824,1.250626902288734
1200,100,243309.81137750467,211675.36269774678,169081.18989576728,1.4390117051311075
3300,400,305668.1018850446,409476.26429264754,239554.35117822498,1.2759864322298697
1200,100,229229.60088354314,238804.3530739504,165093.24446004868,1.3884856502351615
2400,300,330010.9837027597,435071.18064537103,248003.2950300038,1.3306717705618973
400,900,6635973.816367401,4897318.779672756,4628877.507123154,1.4336032453128484
1100,100,259117.4330079353,222558.85999905085,184452.20715901887,1.404794428860081
1200,100,239953.32531622547,276524.60786877974,169571.99007315317,1.4150528351569729
1200,100,233273.7549412435,244943.5699606958,169630.99954540562,1.3751835193236743
700,900,3599609.42353949,2933667.2343932143,2573237.4179462316,1.3988640917605002
1200,100,251593.5660155573,213250.57316041313,174019.86609994428,1.4457749661240422
4500,500,345479.2814167259,346010.288270189,288145.1780149138,1.1989764458208099
1100,100,245936.3326269857,267460.0008166438,180101.72122914402,1.3655412671713454
4400,500,315958.2168383295,348876.5901711598,226932.39410040958,1.392301077555852
1200,100,220650.86903948654,212531.19447772877,153730.97300873147,1.43530522653333
3300,400,292596.7118175314,425060.71968374617,230691.72093366468,1.2683450911602825
1200,100,246339.13057660012,251383.3036954267,169725.95749798173,1.4513933767587048
1200,100,232092.16840756361,211311.0963155592,165726.72080175148,1.4004510997668322
2900,900,768344.296248144,1122461.693082111,625574.9868582208,1.2282209365610077
1100,100,253033.8998386593,276156.92889123684,184987.62553434892,1.3678423035473548
1200,100,210390.29805181175,235866.28595347964,157242.31307243727,1.338000528870945
1200,100,230738.3476238097,278204.6916329359,177737.28703910217,1.298198883687514
400,500,3574277.0089554368,2653892.62065334,2482361.0857191407,1.439869900280832
3000,700,534054.494072322,798548.3926786166,438082.26118505193,1.219073542552617
3300,400,309103.4396879603,436942.60700618103,239630.14934338318,1.2899188208785193
1100,100,251189.72033058124,277530.48831289826,185051.99950407888,1.3574007360295752
700,900,3521221.5364295077,2789385.9870210397,2504237.283530294,1.4061053876913543
4200,600,371279.92902491643,410030.75135359226,289554.5154152278,1.2822453433077792
1100,100,268742.1780715723,216659.58761935262,189839.85392721195,1.415625710366449
3300,400,318624.1784489029,420008.9398244741,236587.71418075322,1.3467486236646835
1300,800,1723038.91834527,1650647.5854517575,1263572.8269824488,1.3636245426866902
4100,600,370928.1776927918,450539.1603339065,296616.8206692578,1.2505298143775696
2400,300,340009.15397622506,466768.48205078824,252214.21798871268,1.3480966960849188
1100,100,258344.90957752452,226380.1617186708,167706.51600952525,1.5404583896003854
3300,400,333742.81738122046,484831.624207599,251660.06381450797,1.326165194121597
3000,700,567620.2833762227,760989.4682543215,451805.69103219634,1.2563371702543986
4400,600,376028.5978674496,382886.21180327935,277987.3080645739,1.3526826116108206
4200,600,377495.00690059445,421848.25271418015,291224.7989247917,1.2962323548486059
700,900,3559454.87050934,2930594.0691904626,2543901.544693501,1.399210939564171
2900,900,768447.6942329473,1050159.335013072,614544.4075093444,1.2504347689817075
400,500,3526604.8116593827,2599716.179011465,2462851.685660068,1.4319192796679587
1100,100,249018.65138525108,272915.1718501206,185155.58999779826,1.34491565384665
3300,400,309762.76308979327,440562.9742850597,248540.40506916595,1.246327586066297
4100,600,380638.19404223363,439835.13849625376,298327.8428010061,1.2759056964593516
1100,100,265040.7528530861,219447.11799983817,180792.78632918344,1.4659918586049439
1900,600,783025.9911622044,1068856.4626857056,609525.0055537059,1.2846494959642984
4200,600,383081.35981269996,412479.65639237093,277514.5116622374,1.380401181610812
3000,700,582272.7206858691,757555.7300069628,458656.0118843468,1.26951943416953
700,900,3649783.3170160875,2942813.607178598,2600624.373155824,1.403425790625473
3300,400,316252.32938451215,408852.25785980275,231639.79040582007,1.3652763578764064
2600,200,208734.1829376029,226484.74520802844,155258.89348025512,1.3444265784629492
2400,300,301328.549335747,394170.25609957014,227685.7661165313,1.3234404349261113
1100,100,236658.47485719147,221711.7345975079,171537.0688062952,1.3796345973734303
1200,900,2071281.8172123157,1983994.3053695858,1542959.1690410513,1.3424087032060719
