P,n,Paper,Min Time,Time opt,mtsa
100,400,12162232.956841478,7905293.588881425,7905293.588881425,1.5384922546010587
2000,200,294429.6201197614,276907.2719048303,201836.56152433166,1.4587526555948958
2100,100,135400.87051912825,150101.06550863103,96617.8227975813,1.4014067653211268
1400,200,440169.3522840795,367816.20525893156,288337.9450347595,1.5265744931039738
100,400,11713622.042053718,7612826.790810946,7612826.790810934,1.5386691913433064
100,400,12167858.345621135,7907794.928331654,7907794.928331644,1.5387169819018387
2000,200,310801.1177903054,358141.169031541,214724.98832849332,1.4474380471956607
2500,400,436865.56800157944,510036.71558848163,316211.743555257,1.3815602263526894
1400,200,437607.69564997114,416064.95430619444,306749.983326419,1.4265940323925095
500,600,3742954.219269454,2612876.2863871655,2432257.9294879134,1.5388804673596004
1200,500,1253271.9627229923,1126042.4871202812,851243.2196773599,1.4722842235360303
100,400,12011498.512911713,7807394.567964858,7807394.567964857,1.5384771972710396
4100,100,72557.17513345777,84433.59042244947,49487.17753046848,1.4661813171459508
1400,200,440209.7130181202,420184.9498367358,290127.9174362408,1.5172952568925453
2000,200,299641.55661628506,347055.54439874983,203089.54220536858,1.4754159833266105
2100,100,132769.1177064953,180605.1559471363,94338.99683431353,1.4073619835037694
100,400,12778338.21622955,8304782.105878763,8304782.105878763,1.5386723038987453
2600,500,529834.4060404742,669016.3598103286,392881.4860049353,1.348585832914047
1400,200,426880.22710816,506524.21154881874,293478.8389093352,1.4545519830137963
100,400,12618833.272637442,8201833.367282478,8201833.367282476,1.5385381179498963
500,600,3736746.111246249,2690977.603792777,2446288.3109682505,1.527516644089768
2000,200,284682.85338511923,417260.35064237093,205435.18723653464,1.3857550754308714
100,400,11762613.39974241,7644113.083392064,7644113.083392062,1.5387806631613525
1200,500,1243003.2967998947,1052670.030869429,832085.4450348351,1.4938409321026598
1400,200,377623.5749463751,391507.64201646345,254096.81361255306,1.486140536662438
2500,400,419987.75431485754,493802.46723518195,304513.07163243735,1.3792109220907403
2000,200,256808.49541557743,344217.9729333142,177867.76952878715,1.4438169213901009
100,400,11932218.610546213,7755942.096855036,7755942.096855042,1.5384615384615379
1200,900,2203482.207541749,1869587.1505534074,1500525.5238719955,1.46847365971878
2100,100,134749.95095530775,210465.29873100773,96898.28004180182,1.3906330524873791
4100,100,86688.71841952112,89225.12403923488,82739.16147748545,1.0477350370913585
1400,200,430667.0213471389,388434.25530257664,276147.8757120343,1.5595521791963247
100,400,12298799.623161107,7992693.687139101,7992693.687139108,1.5387552813328593
4500,200,117909.5186829357,123680.95366402715,89705.13845525852,1.3144120918083688
500,600,3537959.025304195,2588079.434853909,2316195.021104082,1.5274875358369968
2000,200,285488.9918829801,295243.97206269694,193303.51299842403,1.4768950002750734
100,400,12845643.05316983,8349153.917199596,8349153.917199595,1.5385562633726617
1400,200,429478.15922382864,353646.45867390744,282060.48737357726,1.5226455971303874
1200,500,1200245.5824990063,1088042.6021456702,814131.7270885095,1.474264596948351
2100,100,150094.31253999748,206794.71683301235,96931.99974023178,1.5484495619840246
1500,200,401368.1378041441,320378.9162985006,269115.4153657755,1.4914349564799687
2600,500,545845.8182886308,634931.3288973827,384039.4361699239,1.4213275171227813
2000,200,291316.74355834606,264911.54222220386,197442.3411615041,1.475452235040378
2500,400,456159.7272828936,525665.9625485151,316311.79713326576,1.442120500775089
1400,200,444700.9851091549,450993.45416992635,309511.3066876658,1.4367842967297855
500,600,3804550.2619061773,2819375.579968062,2507408.610040442,1.517323601215844
1500,200,419536.4436579504,424935.35016983334,286299.9844379911,1.4653736167031353
1400,200,424303.7941958397,362533.662445517,286505.0872378717,1.4809642589123042
1500,200,403843.9588907461,415896.6194360298,270786.05627382477,1.4913764927480988
2000,200,311584.58194133156,356702.5964266246,216657.9146813661,1.4381407778228272
2100,100,140190.16000207438,141501.70726872713,99439.92348568245,1.4097975449695437
2900,1000,967067.1534991154,1168696.4567855627,705836.0609510767,1.3701016524942684
1200,500,1239655.7389997742,1176919.6034162405,868979.7112525515,1.4265646515646822
500,600,3840348.657799753,2651514.477935789,2508474.0254749,1.530950138928668
1900,400,575731.2226681975,598590.2615723048,416068.08362533816,1.3837428183667966
1500,200,389694.2692721576,473410.61024732504,273913.5829820462,1.4226905618539563
4100,100,73168.59985678492,101873.69322841796,54290.25884700422,1.3477298029280333
1400,200,429118.62212977145,467759.91998553026,303859.18084916956,1.4122285886855548
700,700,3093795.854871492,2331779.3455817695,2036059.2138887395,1.5195019053313998
2000,200,293297.7992774135,308267.23856468045,200553.5610665102,1.462441243714173
4500,300,198214.79532678486,205655.2754645972,142348.1066563424,1.392465273916963
3700,400,291273.61955424206,370155.8370287672,213656.58348328175,1.3632794028882977
2500,400,434109.81452017213,543771.0440173493,312295.78271859424,1.3900598040138856
1500,200,346133.8351496582,378570.41328712873,237157.02603838284,1.4595133061486356
1200,900,2248218.041875501,1991918.2972762347,1542959.1690410513,1.4570820064362222
2600,500,539735.844453808,642086.9311865194,375753.1048100813,1.436410870714187
2000,200,299813.1329117157,351091.6356435444,212701.42659441868,1.409549233928753
1500,200,383571.1758212283,355524.03774964827,257738.01733123203,1.4882211782062473
500,600,3737676.3596415096,2606533.6900790147,2460079.907864832,1.5193312817572406
2100,100,148643.9954735143,157685.16938403124,87846.2702907037,1.6920922764463058
1200,500,1209507.6045152675,1107771.6718655112,827453.6952397135,1.4617224038921874
4900,100,66551.9803885977,63103.48434241186,42511.79157511906,1.5654946056789731
1500,200,395780.82217349805,345180.26257189986,263256.45488200546,1.5034040565155051
4100,100,88403.59259878183,91818.44977174215,70156.3045836674,1.26009477157328
4900,100,83526.62125297198,85328.6091534511,82739.16147748545,1.0095173767950356
4500,200,163919.18674259135,160697.1752122583,115155.9162563489,1.4234543223788034
2500,400,458946.254548568,575403.960495707,332191.28423515055,1.381572233616131
1500,200,444764.99952031445,426357.31316435366,288877.21957515477,1.5396333437936724
4800,400,229373.74230588897,223068.02534286224,164693.6164350297,1.392730011465715
4900,100,65650.05151692942,69592.93829566179,54290.25884700422,1.2092418218512886
500,600,3748000.4522700193,2597155.537473007,2425500.4144578036,1.5452483248112936
2100,100,158399.7103165622,199045.506841985,96986.26142741814,1.6332180247519306
1500,200,398249.0157515821,367083.8423134226,267404.74808868027,1.4893116842469436
2600,500,548822.6851990372,778922.9360238466,401067.5590396392,1.3684045812959775
1200,500,1192000.1146318577,1057817.4368012166,820950.5618866894,1.4519755146916897
4900,100,85631.50516959824,85290.34218044406,70156.3045836674,1.2205817521000601
1500,200,396588.6265917536,428109.08131085034,283601.9021258916,1.398399036180325
4900,100,60618.845826721095,60187.77721505869,43958.40781420668,1.3790045827622086
500,600,3608220.1079666917,2638475.721358911,2388931.655260444,1.5103906802948364
1200,900,2237088.3418456456,1998970.3458095076,1514811.3402080066,1.4768098722699419
4100,100,75373.45314867726,86095.4138064794,50932.64373656906,1.479865320530377
2500,400,464682.8444530009,513415.43219961383,328073.33469129907,1.416399308679703
2100,100,140331.51777572825,143235.00125433053,94700.98331528656,1.4818380217713751
4900,100,84778.356499412,86672.06141566225,67742.26274582943,1.2514839785836855
1200,500,1257899.178489568,1121382.2166918674,860850.5951108997,1.4612282150162401
4800,400,225488.94862003476,224073.9987552568,158600.55814189446,1.421741204834207
4900,100,110487.30469187952,112609.84910995164,96621.71431835281,1.1435038745829105
500,600,3704451.540408912,2623935.071928224,2425253.6228813785,1.5274491316944216
2600,500,525833.0197507082,680436.5822748598,381901.70549525245,1.3768805223553657
2500,400,435131.7410414148,475723.57374305,305764.52333568246,1.4230942697158722
4900,100,67556.08551332714,65018.147815681674,50459.111537190256,1.3388282800725846
1200,500,1237375.0945950537,1122251.8260867638,852985.2973979037,1.450640589433089
1900,400,559104.0160081333,616258.3466765137,400675.0942532071,1.3954049653378426
2100,100,135200.7570163742,173329.2565895871,89852.75032710702,1.5046924721188695
2900,1000,911439.9629802741,1270617.4868953822,677708.5721585995,1.344884808048401
4100,100,97795.53310254728,98135.81479824749,67742.26274582943,1.4436413715538028
4900,100,66917.58262627464,65474.353850263986,54138.05797390288,1.2360543604746979
500,600,3599615.4943924127,2508327.9558012937,2330247.453165789,1.5447352981770697
4500,200,178210.38033966624,189528.5436372094,137320.72161632078,1.2977675782799387
1200,500,1220766.0730421622,1092961.0573292926,818080.9787839853,1.492231337363127
4800,400,232846.2507761767,231178.1962406256,164745.72767357592,1.4133674606575162
2500,400,419518.4238692265,536596.8861585185,310237.68387420167,1.352248439423423
4900,100,105823.04017462347,106636.74562933142,100419.32952364009,1.0538114591744139
2600,500,525269.794850467,642113.8344173919,378900.25933231815,1.386300964206451
4500,300,220241.73718282668,222498.39762161608,148288.0517849619,1.485229150506391
2100,100,136880.8087180189,194583.70291614602,101653.04462974092,1.3465490307407015
1200,900,2223671.9398772754,2017892.3628701328,1511806.2182407002,1.4708710104824005
3700,400,291748.7432717205,380246.76392527827,205752.07542732256,1.41796257785392
700,700,3031472.766963681,2321941.968068258,2020005.0453069168,1.5007253442295652
700,100,445456.32523739873,320193.4882899292,289853.46839274396,1.5368328269710987
1200,500,1210727.788156585,1211713.8882557324,838868.2816620243,1.4432871222139985
4100,100,115255.5352606418,120286.52396220551,96621.71431835281,1.1928533464112796
2500,400,451137.3575122467,530264.9948668852,319707.7474855643,1.4110929780724717
700,100,417347.5121675087,344321.09235119313,283016.9905029406,1.474637658417092
2600,900,946821.7079578983,1053127.1176111512,692550.2417870748,1.3671523751326613
100,900,27704514.538368553,18006306.286463954,18006306.286463946,1.5386006489956874
4800,400,236876.3154280585,236203.57133613637,162654.05349926784,1.4563197801223242
700,100,432652.8518511982,380448.9214776428,290694.84012540546,1.4883403216395317
2600,500,541638.6338764569,669863.1204584368,397315.6592819537,1.3632451206562812
1100,500,1345913.3048450467,1217098.3348953682,928628.9669207562,1.4493552891290533
2500,400,458792.0553017635,566586.568715757,333966.1566879838,1.3737681082769158
700,100,423584.41146983375,356516.5205086795,290795.99922069535,1.4566376862302035
4100,100,71341.44620896247,93418.61667209602,50459.111537190256,1.4138466579297806
4500,200,180195.8684740902,180416.30834840445,153927.2635835206,1.1706559596982398
1200,900,2159416.024754352,1870570.0073779498,1485148.984814249,1.4540063298931825
1100,500,1349672.9898841493,1132069.7099269074,907729.5764016383,1.4868668213218674
4800,400,265105.4493801607,262181.5856435406,176977.28425804104,1.4979631453357865
100,900,28488830.655433092,18515510.02849263,18515510.028492615,1.5386468215886584
1900,400,597741.8957105624,587013.0068091061,416199.7330700866,1.4361900025772114
700,100,462876.76277497143,322933.32719529746,298319.7704570473,1.5516127612521655
2900,1000,929605.9269643752,1248205.572464031,680556.5173206978,1.3659496357836187
2600,500,560265.3546313908,635808.6249208095,393685.5218759556,1.4231291817937923
700,100,412360.56643904094,317315.691270488,263538.8108721111,1.5647052708268816
1100,500,1326536.5697088456,1108049.0179827346,888143.702278374,1.4936057828320497
4100,100,72565.83946203413,90333.26676030639,54138.05797390288,1.3403849745961391
3100,1000,911423.6092817824,1134938.6257333148,660298.2505671362,1.3803211026213569
700,100,426110.2524109472,364528.783497364,290958.7842822544,1.464503824698362
4700,500,319911.3279624688,323295.95698640624,218726.61253679788,1.4626081584317863
100,900,27968282.022600193,18177736.082496088,18177736.082496077,1.5386009509474474
4800,400,237083.41787474143,239207.36030040687,170871.5284850516,1.3874951548495236
2600,900,993731.3713211169,1177222.2744679989,712135.0010958698,1.3954255440217265
700,100,433572.0955075121,309467.20224162936,284102.94994585967,1.5261090938694446
1100,500,1354595.5351499082,1253301.108591617,947977.8668209653,1.4289316054313919
4500,300,198598.31740076118,206097.28207928626,143441.4983667211,1.384524838781499
1200,900,2178817.269834059,1886569.2824261023,1471857.4991820632,1.4803180817741293
4500,200,135130.3559663717,136215.26369138894,112828.85828240226,1.1976577448665697
2600,500,522229.98638757906,713576.576598609,377575.8363618394,1.383112837462179
4100,100,103534.85331180379,110619.3732561933,100419.32952364009,1.0310251403085724
700,100,397332.5782805868,316892.224051515,269558.25098132103,1.4740137867570593
1100,500,1330426.1932227067,1153740.1099791725,902676.7584433239,1.4738677835430718
3700,400,282656.5159499164,393251.59368187364,213724.1872522066,1.3225293757527112
700,700,3012476.3138428065,2310785.6872428632,2020993.803983018,1.4905915633713243
700,100,446157.8988963406,395668.90841999714,304692.49206703226,1.4642891128350677
100,900,27913596.28619814,18141674.618888356,18141674.6188884,1.5386449637419688
4800,400,243182.2349025085,245439.63048065812,171534.09013886217,1.417690411892149
4700,500,314089.6737545162,315397.5182761603,212447.34766846854,1.478435373289122
1100,500,1300191.5485206856,1155688.5313427225,895582.4311491157,1.4517832231840666
1900,400,588625.0242613433,597344.0768764454,410915.5035770977,1.4324721728366303
2600,500,536287.2489060485,807631.2398807107,387169.97615170357,1.3851467880761414
2500,100,116800.17656089147,129180.8477309036,81158.9711499683,1.439152996962765
4500,200,131504.55715325975,142342.9187049055,89579.42667687622,1.468021866534294
1200,900,2212220.960410975,1970457.4824405545,1501055.1604686351,1.473777259271612
100,900,27420741.902561303,17821787.817770995,17821787.817770988,1.5386078087642094
1100,500,1367805.1476942594,1192217.080970573,939109.7401209815,1.456491280260868
4800,400,223811.12409764333,221033.3003583924,162289.93398920793,1.3790819836831438
2600,900,948847.1071035214,1206179.0664377017,699143.6954806184,1.3571560656800992
2900,1000,913647.4926135167,1121119.973825588,666393.6048227004,1.3710328040386888
2500,100,115814.39035563836,167528.80673734195,83088.51270910182,1.3938676548599676
3100,1000,883677.0117998028,1127942.322448829,633985.438470948,1.3938443348652663
4700,500,294783.560574825,300865.53288799647,207863.41968217265,1.418159871638574
1100,500,1352284.946758695,1160593.87136353,930529.4153431677,1.4532425568298548
100,900,27174984.3214998,17662289.990184747,17662289.990184758,1.5385878239232518
4500,300,202705.16583669395,221854.80119920586,132268.424016002,1.532528775062523
2500,100,114271.31714348747,206807.95544468542,81394.55523511353,1.403918441637862
4800,400,255630.34289052177,258019.99531310756,167923.72650942532,1.522300321724778
1100,500,1320963.5409699194,1175598.388249707,892451.9768552567,1.4801508374989698
3600,700,561254.2071176091,716843.5781546436,395900.4027005882,1.4176651584314621
1200,900,2159589.6485658395,1839782.0732907772,1460805.082059338,1.4783557882489053
100,900,27714863.18239872,18012661.925623607,18012661.92562362,1.5386322852689192
1100,500,1325834.5204725573,1331864.2557626774,915129.0345403902,1.4487951648681299
2500,100,126100.31611397627,184014.9195391791,81422.8797817947,1.5487086240613535
1900,400,618782.5528078839,638775.1950025883,437093.7950462507,1.4156745298624247
4700,500,348187.46110393223,332170.64898009785,237834.46181356232,1.4639907877474683
4500,200,122199.26837742103,123692.70078145474,87752.15162733514,1.3925501097269446
4800,400,243585.80922825533,240406.13487881358,184114.18593069012,1.323014888814452
3000,300,298721.72306438227,351933.4585355464,209393.1776164917,1.4266067618091063
700,700,2977043.823432671,2243133.7330642035,1968586.995119855,1.512274454120031
2600,900,932954.584265179,1206786.0715399038,697756.7161110924,1.3370771828108639
4000,100,73913.13514632378,92023.83948149816,50724.356968730186,1.457152728262059
2500,100,123306.03021006413,129568.35562384821,83529.53572797326,1.4761967624437555
100,900,26973223.803694155,17529660.984712027,17529660.984712057,1.538719078892513
4000,100,87221.71840896264,93907.6989681243,82739.16147748545,1.0541769683355682
3400,500,421746.0952644973,583792.6758149241,300438.7834155387,1.4037671517301336
3700,400,295840.1853281184,387532.45706973074,211010.6639990502,1.4020153281421361
4000,100,69230.53362997832,109585.37444727997,54290.25884700422,1.2751925501972168
3000,300,289352.670040795,373766.62974227086,198813.28951575665,1.4553990366819154
4000,100,87962.80499443828,101717.81774304296,70156.3045836674,1.253811835107921
2900,1000,961700.3900624489,1242433.4282456944,695714.034930932,1.3823213874906564
3600,700,524922.6723273277,676054.4830950771,392778.7588096783,1.336433451539267
1200,900,2160365.786098956,1970084.9932101062,1483942.5677378755,1.4558284350534005
4700,500,295962.6003314029,291849.8836313815,211264.77325269283,1.4009084229929964
2500,100,133939.14179377243,150000.564148512,73790.86704419111,1.8151181461732975
3100,1000,851350.8308200715,1183539.261232336,636649.6452354915,1.3372360091478004
4000,100,72178.56597277126,92622.0704839657,52205.95982998329,1.382573296379031
100,900,27398914.767054096,17807310.8128545,17807310.81285451,1.5386329275095105
4000,100,97328.75945951027,99597.84279469453,67742.26274582943,1.4367509367776816
3000,300,285809.6649587351,377712.4507547973,210694.19582239294,1.35651418323674
4000,100,123238.1506936923,134750.34782836624,96621.71431835281,1.275470545757889
