Time,Waiting Queue,Processors Queue,Number of available processors
0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",[],1500
2763,"[1, 3, 5, 6, 7, 9, 10, 11, 12, 13]","[0, 2, 8]",570
3931,"[3, 5, 6, 7, 9, 10, 11, 12, 13]","[0, 2, 1]",300
7719,"[3, 5, 7, 9, 10, 11, 12, 13]","[0, 1, 6]",361
11060,"[3, 5, 7, 9, 10, 11, 12, 13]","[0, 6]",751
12188,"[5, 7, 9, 10, 11, 12, 13]","[0, 3]",500
13730,"[5, 7, 9, 11, 12, 13]","[3, 10]",471
22347,"[5, 7, 9, 11, 12, 13]",[10],1019
25948,"[7, 9, 11, 12, 13, 23]",[5],726
32176,"[9, 11, 12, 13, 23, 24]",[5],726
43406,"[9, 11, 12, 23, 24, 18, 19]",[5],726
45960,"[9, 11, 12, 23, 18, 19]",[5],726
146093,"[9, 11, 12, 23, 18, 19, 20, 22]",[],1500
152393,"[11, 12, 23, 18, 19, 22]",[9],611
441407,"[11, 12, 23, 18, 19, 22, 17]",[],1500
444547,"[12, 23, 18, 19, 22, 17, 16, 25]",[],1500
449823,"[23, 18, 19, 22, 17, 25, 14, 15, 21]",[16],1335
451521,"[18, 19, 22, 17, 25, 14, 15]","[16, 23]",593
452271,"[18, 19, 22, 17, 25, 14, 15, 32]",[23],758
452476,"[18, 19, 17, 25, 14, 15, 32]",[22],848
470117,"[18, 19, 17, 14, 15, 32]",[22],848
476449,"[18, 19, 17, 15, 32, 33]",[22],848
479742,"[18, 19, 17, 32, 33]",[15],738
481707,"[18, 19, 17, 33, 26]",[32],1235
482985,"[19, 17, 33, 26]",[18],485
490368,"[19, 17, 33, 26, 29]",[],1500
493262,"[17, 26, 29, 27]",[33],927
496338,"[17, 26, 29]",[33],927
498417,"[17, 26, 29, 36, 37]",[],1500
501425,"[26, 29, 36, 37, 28, 30, 31]",[],1500
506338,"[29, 36, 37, 28, 30, 31]",[],1500
536349,"[36, 37, 28, 30, 31]",[],1500
539919,"[37, 30]","[36, 28]",688
540389,"[37, 35, 39, 41, 42]","[36, 30]",547
548136,"[37, 39, 41, 42, 44]","[30, 35]",631
584099,"[37, 39, 41, 42, 44]",[30],958
589201,"[39, 41, 42, 44]",[30],958
601820,"[39, 41, 42]",[30],958
672693,"[39, 41, 42, 34, 38, 40, 43]",[],1500
684790,"[41, 42, 38, 40, 43]",[39],249
995198,"[41, 42, 38, 40, 43, 48]",[],1500
999366,"[42, 38, 40, 43, 49]",[48],1027
1010599,"[42, 40, 43, 49]",[38],530
1033645,"[42, 40, 43, 49, 50]",[],1500
1038767,"[40, 43, 49, 50, 46]",[],1500
1040964,"[43, 50, 46]",[49],869
1043047,"[43, 46]",[50],958
1052836,"[43, 56, 60]",[46],1015
1059700,"[43, 60]",[46],1015
1160597,"[43, 60]",[],1500
1164618,"[60, 45, 47]",[],1500
1171026,"[45, 47, 61]",[],1500
1178339,[47],[45],761
1179796,"[47, 58, 59]",[],1500
1184434,"[58, 59, 51, 52, 53, 54, 55, 57]",[],1500
1186689,"[59, 51, 52, 53, 54, 57, 67]",[58],642
1190793,"[59, 51, 52, 53, 54, 67]",[58],642
1313951,"[59, 51, 52, 53, 54]",[67],1009
1326316,"[51, 52, 53, 54, 64]",[67],1009
1342729,"[52, 53, 54, 64]",[51],550
1345470,"[52, 53, 54, 64]",[],1500
1383643,"[53, 64, 63]",[54],852
1391983,"[64, 63, 66]",[54],852
1397653,"[64, 66]",[54],852
1413995,"[64, 75]",[54],852
1421244,[64],[54],852
1450576,"[64, 62, 65, 68]",[],1500
1459037,"[62, 65]",[64],538
1617009,"[62, 65, 71, 72]",[],1500
1620630,"[65, 71, 72, 74]",[],1500
1624739,"[71, 72, 74, 69, 70, 73, 76, 77]",[],1500
1631100,"[72, 74, 69, 73, 77]","[71, 76]",604
1638540,"[72, 74, 69, 73]","[71, 77]",512
1641720,"[72, 74, 69, 73, 81, 86, 88]",[71],875
1643581,"[72, 74, 69, 86, 88]","[71, 73]",148
1811615,"[72, 74, 69, 86, 88]",[71],875
1824932,"[72, 74, 69, 86, 91]",[71],875
1828476,"[72, 74, 69, 86]",[71],875
1857996,"[72, 74, 69, 86, 85]",[],1500
1862388,"[74, 69, 86, 85, 79, 80, 82, 83]",[],1500
1863814,"[69, 86, 85, 79, 80, 83]",[74],331
1864870,"[69, 86, 85, 79, 80, 83, 87]",[],1500
1872848,"[86, 85, 79, 80, 83, 78, 84, 89]",[87],1176
1885635,"[85, 79, 80, 83, 78, 84, 89]",[86],584
1889014,"[79, 80, 83, 78, 84, 89]",[85],987
1893437,"[80, 83, 78, 84, 89]",[85],987
1895427,"[83, 78, 84, 89]",[80],703
1907884,"[78, 84, 89, 93, 99]",[80],703
1911090,"[84, 89, 93, 99, 95]",[80],703
1916705,"[89, 93, 99, 95]",[80],703
1920998,"[93, 95]","[80, 89]",384
1925846,"[93, 95, 92, 96, 98]",[80],703
1934348,"[95, 92, 96, 98]",[80],703
1936054,"[95, 96, 98, 90, 94, 97]",[92],903
1938243,"[95, 98, 90, 97]","[92, 96]",363
1945085,"[95, 98, 90, 97]",[92],903
1949073,"[95, 98, 90, 97]",[],1500
2111380,"[98, 90, 97]",[],1500
2115071,"[90, 97]",[],1500
2123147,[97],[],1500
2126331,[],[],1500
