Time,Waiting Queue,Processors Queue,Number of available processors
0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],1500
721,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],1500
1725,"[2, 3, 5, 6, 7, 8, 10, 11, 12]","[4, 9]",976
3248,"[2, 3, 5, 7, 8, 10, 11, 12]","[4, 6]",588
6255,"[2, 3, 5, 7, 8, 10, 11, 12]",[4],1377
7242,"[2, 3, 5, 7, 8, 11, 12]",[4],1377
8151,"[2, 3, 5, 7, 8, 11]",[4],1377
26250,"[2, 3, 5, 7, 8, 11, 21, 23]",[],1500
26545,"[3, 5, 7, 8, 11, 21, 23]",[],1500
27249,"[5, 7, 8, 11, 21, 23, 25]",[],1500
28720,"[7, 8, 11, 21, 23, 25]",[],1500
29536,"[8, 11, 21, 23, 25, 13, 15, 16, 18]",[],1500
30250,"[11, 21, 23, 25, 13, 15, 16, 18, 17, 19, 24]",[],1500
31047,"[21, 23, 25, 13, 15, 16, 18, 17, 19, 24, 14, 20, 22]",[],1500
35215,"[13, 15, 16, 18, 17, 19, 24, 14, 20, 22]","[21, 23]",775
35427,"[15, 16, 18, 17, 19, 24, 14, 20, 22]","[23, 13]",945
39476,"[15, 16, 18, 17, 19, 24, 14, 20, 22]",[13],1385
40984,"[15, 16, 17, 19, 24, 14, 20, 22]",[13],1385
43428,"[15, 16, 17, 19, 14, 20, 22]",[13],1385
57878,"[15, 16, 17, 19, 14, 20, 22]",[],1500
59763,"[16, 17, 19, 14, 20, 22]",[],1500
62203,"[17, 19, 14, 20, 22]",[],1500
63728,"[19, 14, 20, 22]",[],1500
64456,"[14, 20, 22, 26, 36]",[],1500
66546,"[20, 22, 26, 36, 28, 29, 32, 35]",[],1500
68907,"[22, 26, 36, 28, 29, 32, 35, 30, 34, 38]",[],1500
69018,"[26, 36, 28, 29, 32, 35, 30, 34, 38, 27, 31, 33, 37]",[],1500
71692,"[36, 29, 32, 35, 30, 34, 38, 27, 31, 37]","[26, 28]",924
74337,"[36, 29, 32, 35, 30, 34, 38, 27, 31, 39]","[26, 28]",924
74434,"[36, 29, 32, 35, 30, 34, 38, 27, 31, 39]",[28],1130
77401,"[36, 29, 32, 35, 30, 34, 38, 27, 31, 39, 42]",[],1500
79118,"[29, 32, 35, 30, 34, 38, 27, 31, 39, 42, 50]",[],1500
82053,"[32, 35, 30, 34, 38, 27, 31, 39, 42, 50]",[],1500
83925,"[35, 30, 34, 38, 27, 31, 39, 42, 50, 47]",[],1500
85739,"[30, 34, 38, 27, 31, 39, 42, 50, 47]",[],1500
87703,"[34, 38, 27, 31, 39, 42, 50, 47]",[],1500
