Time,Waiting Queue,Processors Queue,Number of available processors
0,"[0, 1, 2, 3, 4, 5, 6, 7]",[],1500
4300,"[1, 2, 3, 4, 5, 6, 7]",[],1500
143039,"[2, 4, 5, 6, 7]",[1],1076
145910,"[4, 6, 7]","[1, 5]",479
151336,"[4, 6]","[1, 7]",794
152011,"[4, 6, 9]",[1],1076
163271,"[6, 9]",[1],1076
167241,"[9, 10, 13, 15]",[1],1076
180852,"[10, 15, 20, 28]","[1, 9]",786
189010,"[10, 20, 28]","[1, 9]",786
204387,"[10, 20]","[1, 28]",521
236927,"[10, 20, 8, 11, 12, 14, 16]",[28],945
245979,"[10, 20, 8, 12, 16]","[28, 14]",678
256183,"[10, 20, 8, 12]","[28, 16]",407
351828,"[10, 20, 8, 12, 17, 22]",[28],945
353244,"[10, 20, 8, 12]","[28, 17]",679
355227,"[10, 20, 8, 12]",[28],945
376357,"[10, 20, 8, 12]",[],1500
585404,"[20, 8, 12, 18]",[],1500
590131,"[8, 12, 18]",[],1500
594925,"[12, 18, 19, 21, 27]",[],1500
608935,"[18, 19, 21, 27, 23, 24, 25, 26]",[],1500
612924,"[19, 21, 27, 25, 26]","[18, 23]",391
614572,"[19, 21, 27, 25, 26]",[18],690
625635,"[19, 21, 27, 26]",[25],975
629076,"[21, 27, 26, 33]",[19],782
629996,"[27, 26, 33]",[21],801
639712,"[27, 26, 33, 30, 32]",[],1500
647507,"[26, 33, 30, 32]",[],1500
653538,"[33, 30, 32, 29, 31]",[],1500
654474,"[30, 31]","[33, 32]",390
666253,"[30, 31, 39, 40, 44]",[32],1240
671336,"[30, 39]","[32, 31, 44]",441
676157,"[30, 39, 45, 47]","[32, 44]",1055
676489,"[30, 39, 48]","[32, 45, 47]",351
683581,"[30, 39]","[32, 45, 48]",298
684592,"[30, 39]","[32, 48]",902
686215,"[30, 39]",[32],1240
692542,"[30, 38, 43, 46]",[39],394
694624,"[30, 38, 43, 46]",[],1500
855589,"[38, 43, 46, 34, 35, 36, 37, 41, 42]",[],1500
862126,"[43, 34, 36, 37, 41, 42]","[38, 46]",595
863304,"[43, 36, 37, 41, 42]","[46, 34]",694
867144,"[43, 37, 41, 42]","[46, 34]",694
870060,"[43, 41, 42, 51]","[46, 34]",694
873685,"[43, 42, 51]","[46, 41]",450
878048,"[43, 42]","[46, 41]",450
906731,"[43, 42]",[46],1038
909958,"[43, 50, 54]",[46],1038
919280,[43],"[46, 54]",845
924086,"[43, 62]",[46],1038
927329,"[43, 74]",[46],1038
939989,[43],[46],1038
957386,"[43, 49, 53, 55, 56]",[],1500
960463,"[49, 55, 56, 52]",[53],1217
961428,"[55, 56]","[49, 52]",347
964502,"[55, 56]",[49],750
968527,"[56, 59]",[55],925
971957,"[59, 58]",[56],633
972614,[71],"[56, 59]",497
973469,[],"[56, 59]",497
989757,"[57, 60, 61]",[59],1364
990804,"[61, 64, 68, 72, 73]","[59, 57]",639
994114,"[61, 68, 73]","[59, 57, 64]",144
995409,"[61, 73, 75]","[57, 64, 68]",167
998342,"[61, 73, 75, 63, 67]","[64, 68]",892
1002630,"[73, 75, 63, 67]","[68, 61]",670
1016420,"[73, 75, 63, 65, 66, 69, 70, 76]","[68, 67]",861
1022603,"[75, 63, 65, 66, 69, 70, 76, 86]","[68, 67]",861
1029185,"[63, 65, 66, 69, 70, 76, 86, 89]","[67, 75]",289
1029569,"[63, 65, 66, 69, 70, 76, 86, 89, 78]",[67],974
1037878,"[65, 66, 69, 70, 76, 86, 89, 78, 84, 90]",[67],974
1043702,"[66, 69, 70, 76, 86, 89, 78, 84, 90]",[67],974
1051747,"[69, 70, 76, 89, 78, 84, 90]","[67, 66]",614
1063029,"[70, 76, 89, 78, 84, 90, 88]","[67, 66]",614
1066594,"[70, 76, 89, 78, 84, 90, 88]",[66],1140
1181785,"[76, 89, 78, 84, 90, 88, 80, 81, 85]",[70],855
1184099,"[76, 78, 84, 90, 88, 80, 81, 85]",[70],855
1216887,"[76, 78, 90, 88, 80, 81, 85, 87]",[84],796
1226151,"[76, 78, 90, 80, 81, 85, 87]",[88],879
1227893,"[78, 90, 80, 81, 85, 87]",[76],639
1239039,"[78, 90, 80, 81, 87]",[76],639
1248269,"[78, 90, 80, 81, 77, 79, 82, 83]",[87],1066
1283273,"[90, 80, 81, 77, 79, 82, 83, 92, 99]",[87],1066
1285149,"[90, 80, 81, 79, 83, 92, 99]","[87, 77]",720
1293798,"[90, 80, 81, 79, 92, 99]","[87, 77]",720
1294337,"[90, 80, 81, 79, 92, 98]","[87, 99]",692
1299215,"[90, 80, 81, 79, 92]","[87, 98]",492
1305665,"[90, 80, 81, 79, 92]",[87],1066
1317238,"[90, 80, 81, 79]",[87],1066
1326594,"[90, 80, 81, 79, 97]",[],1500
1332353,"[80, 81, 79, 97, 94]",[],1500
1344067,"[81, 79, 97, 94, 96]",[],1500
1349237,"[79, 97, 94, 96, 93]",[],1500
1611244,"[97, 94, 96, 93, 91, 95]",[],1500
1612012,"[94, 96, 91, 95]",[97],753
1613974,"[94, 96, 95]",[97],753
1621200,"[94, 96, 95]",[],1500
1625612,"[96, 95]",[],1500
1629749,[95],[],1500
1632566,[],[],1500
