Time,Waiting Queue,Processors Queue,Number of available processors
0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],1500
1420,"[1, 3, 5, 7, 9, 10]","[0, 4, 6, 8]",386
3397,"[3, 5, 7, 9, 10]","[0, 4, 6, 8]",386
6255,"[5, 7, 9, 10]","[0, 4, 6, 8]",386
6275,"[7, 9, 10]","[0, 4, 6, 5]",386
7806,"[9, 10]","[0, 4, 6, 5]",386
9319,[10],"[0, 4, 5, 9]",553
10992,[],"[0, 4, 9, 10]",553
11240,[14],"[4, 9, 10]",883
11968,"[13, 15]","[4, 9, 14]",883
18512,[],"[4, 9, 13, 15]",1097
18697,"[11, 12, 16]","[4, 13, 15]",1260
21050,[],"[4, 13, 15, 16, 12]",1006
35211,[],"[13, 15, 16, 12]",1130
43583,[],"[13, 15, 12]",1364
51451,"[18, 23, 24, 26]","[15, 12]",1469
52909,[26],"[15, 12, 18, 23]",1018
54288,[],"[15, 12, 23, 26]",1018
57831,[],"[15, 12, 23]",1348
67793,"[19, 20, 25]","[15, 23]",1368
70962,[],"[15, 23, 25, 20]",708
71967,[],"[15, 25, 20]",829
78117,[],"[15, 25]",1159
78188,[33],[15],1489
108882,"[17, 21, 22, 27]",[33],1350
109793,[27],"[17, 22, 21]",712
115477,[35],"[17, 21, 27]",712
116721,"[29, 30, 34, 36]","[17, 21, 35]",712
118202,[36],"[17, 35, 29, 34, 30]",355
120617,[],"[17, 29, 34, 30, 36]",355
120721,[38],"[17, 29, 34, 30]",685
124250,[],"[17, 29, 34, 30]",685
124538,[],"[17, 29, 30]",1015
129462,[49],"[17, 29]",1345
136454,"[28, 31, 32]","[29, 49]",1430
136989,[],"[29, 28, 32, 31]",800
143665,"[45, 47, 50]","[29, 32, 31]",1130
144816,[54],"[29, 32, 31, 50, 47]",684
147413,"[37, 40, 43]","[29, 32, 50, 47, 54]",684
150540,[40],"[29, 32, 50, 47, 54, 37]",354
152632,[],"[29, 32, 50, 47, 37, 40]",481
155771,[],"[29, 32, 50, 37, 40]",811
157820,[],"[29, 32, 50, 40]",1141
177779,[],"[29, 32, 50]",1344
183277,[],"[29, 32]",1460
310258,"[42, 44]",[32],1487
317199,[53],"[32, 44]",1157
317971,[],"[32, 44]",1157
321140,[],[32],1487
572844,"[39, 41, 46, 48]",[],1500
572851,"[48, 51, 59]","[39, 41]",840
578021,"[51, 57, 58]","[39, 48, 59]",510
580626,"[57, 58]","[39, 48, 51]",510
581195,"[58, 56]","[48, 51, 57]",510
586123,[],"[48, 51, 58, 56]",496
586470,"[52, 55, 60]","[51, 58, 56]",826
586595,[],"[51, 58, 56, 60, 55]",455
587551,[],"[51, 56, 60, 55]",785
590235,"[64, 65]","[56, 60, 55]",1115
592459,[63],"[56, 55, 64, 65]",1327
610413,"[69, 70, 71]","[56, 64, 65, 63]",1173
611321,[],"[56, 64, 65, 63, 69, 70]",513
619333,[78],"[56, 64, 65, 63, 69]",843
621041,[],"[56, 64, 65, 69, 78]",708
621535,[],"[56, 64, 65, 78]",1038
626927,[],"[56, 65, 78]",1143
630858,[],"[56, 65]",1473
841243,"[61, 62, 66, 67, 68, 72]",[65],1487
845465,[67],"[65, 61, 66, 62, 72]",1056
847794,[76],"[65, 61, 66, 62, 72]",1056
849859,[],"[65, 61, 66, 62, 72]",1056
854068,"[77, 81]","[65, 61, 66, 72]",1312
856333,[73],"[65, 61, 72, 77, 81]",961
859286,[83],"[65, 61, 72, 77, 73]",961
859461,[],"[65, 61, 72, 77, 83]",961
866195,[],"[65, 61, 72, 77]",1291
874824,"[85, 86]","[65, 61, 72]",1445
877256,[94],"[65, 61, 72, 85]",1115
882414,[],"[65, 61, 72, 85]",1115
883200,[],"[65, 61, 72]",1445
900184,"[75, 79, 82]","[65, 61]",1470
902113,[],"[65, 61, 75, 82]",810
903828,[90],"[65, 61, 82]",1140
908357,[],"[65, 82, 90]",827
914090,[],"[65, 82]",1157
915028,"[89, 91]",[65],1487
922872,[97],"[65, 91]",1157
923430,[],"[65, 97]",1293
952680,[],[65],1487
1005846,"[74, 80]",[],1500
1014817,"[84, 87]",[74],1170
1016066,"[88, 92]","[84, 87]",840
1019972,[93],"[87, 88, 92]",739
1020101,[],"[88, 92, 93]",739
1025358,[],"[88, 92]",1069
1025390,[99],[88],1399
1034484,[],[88],1399
1037204,"[95, 96, 98]",[],1500
1041746,[],"[98, 96]",1252
1048528,[],[98],1484
1337895,[],[],1500
