Time,Waiting Queue,Processors Queue,Number of available processors
0,"[0, 1, 2, 3, 4, 5, 6, 7]",[],1500
1938,"[3, 7]","[0, 4, 6, 1, 5]",393
4593,[],"[0, 4, 6, 1, 5, 3]",387
6855,[],"[0, 4, 1, 5, 3]",717
7529,"[13, 15]","[0, 4, 1, 3]",1047
11075,[9],"[4, 1, 3, 13, 15]",717
14042,[],"[4, 1, 3, 13, 9]",1002
19008,"[20, 28]","[4, 1, 3, 9]",1332
25437,[],"[1, 3, 9, 20, 28]",1105
26976,[],"[1, 3, 9, 28]",1435
100704,[],"[1, 3, 28]",1480
444488,[10],"[1, 28]",1486
585170,[],"[1, 10]",1487
668387,"[8, 11, 12, 14, 16]",[10],1492
672140,[14],"[10, 8, 12, 16]",1106
678933,[27],"[10, 12, 16, 14]",1175
689657,[],"[10, 12, 16, 27]",1205
697707,[],"[10, 12, 16]",1436
708592,[24],"[10, 16]",1482
710768,[],"[10, 16]",1482
985897,"[17, 22, 25, 26]",[10],1492
987270,[26],"[10, 25, 22]",832
987337,[],"[10, 25, 26]",880
997501,[33],"[10, 26]",1210
999950,[],"[10, 33]",1411
1028727,[44],[10],1492
1034413,[48],[10],1492
1039411,[],[10],1492
1090788,"[18, 19, 21, 23]",[],1500
1095537,"[23, 31]","[18, 21]",1087
1099659,[],"[18, 21, 31]",757
1102056,[],"[18, 31]",1087
1104770,[47],[18],1417
1107984,[],[18],1417
1130895,"[29, 30, 32]",[],1500
1130983,"[39, 40, 45]","[32, 30]",1484
1133397,[],"[32, 30, 39, 45]",1056
1140954,[],"[32, 30, 39]",1386
1152553,[],"[32, 30]",1484
1243265,"[38, 43, 46]",[30],1489
1248625,[],"[30, 38, 46]",1158
1248880,[],"[30, 46]",1474
1546091,[55],[30],1489
1552597,[],[30],1489
1634223,"[34, 35, 36, 37, 41, 42]",[],1500
1636777,[37],"[34, 36, 41, 35]",677
1638070,"[49, 54]","[34, 41, 35, 37]",708
1639150,[],"[34, 41, 37, 49, 54]",412
1639440,[51],"[34, 41, 49, 54]",711
1642131,[],"[34, 41, 49, 54]",711
1646781,[62],"[34, 41, 49]",1007
1646993,"[52, 56]","[41, 49, 62]",828
1647237,[58],"[41, 62, 52, 56]",890
1648077,[71],"[41, 62, 52, 56]",890
1648540,[],"[41, 62, 52, 56]",890
1649063,[74],"[41, 52, 56]",1220
1650880,[],"[41, 56, 74]",1138
1657901,[],"[41, 56]",1468
1710253,"[57, 60]",[41],1488
1710404,"[64, 68, 72, 73]","[41, 57]",1158
1710951,[73],"[41, 57, 64, 68]",498
1719287,[],"[41, 57, 68, 73]",586
1719652,[63],"[41, 68, 73]",916
1720639,[86],"[41, 68, 63]",828
1722595,[89],"[41, 63, 86]",828
1724914,[],"[41, 63, 86]",828
1727246,[],"[41, 63]",1158
1729307,[84],[41],1488
1744219,"[50, 53]",[84],1456
1746034,[],"[84, 50]",1210
1758156,"[59, 61]",[84],1456
1771814,"[67, 75]","[84, 61]",1414
1779052,"[78, 90]","[84, 61, 67]",1398
1792117,[],"[84, 61, 67, 78]",1342
1806839,"[65, 66, 69, 70, 76]","[84, 67, 78]",1384
1813029,[70],"[84, 67, 78, 69, 76, 66]",1013
1814838,[88],"[84, 67, 78, 76, 66, 70]",1338
1827476,[],"[84, 67, 78, 76, 66, 70]",1338
1841128,[],"[67, 78, 76, 66, 70]",1382
1869522,"[77, 82, 83]","[67, 78, 66, 70]",1418
1870661,[],"[67, 78, 66, 70, 77, 83]",758
1875339,[],"[67, 78, 66, 70, 83]",1088
1876820,"[92, 99]","[67, 66, 70, 83]",1144
1879904,[],"[67, 66, 70, 83, 92]",982
1880911,[],"[67, 66, 70, 92]",1312
1901768,[],"[67, 66, 70]",1474
1954105,[],"[66, 70]",1490
2205206,"[80, 81, 85]",[70],1495
2212482,[98],"[70, 80, 81]",1083
2215028,[93],"[70, 80, 98]",1285
2215382,[],"[70, 80, 98]",1285
2232020,[],"[70, 80]",1413
2238030,[96],[70],1495
2246335,"[79, 87]",[96],1170
2248001,[],"[79, 87]",1487
2496729,"[94, 97]",[79],1495
2506540,[],"[79, 97]",1165
2508005,[],[79],1495
3068382,"[91, 95]",[],1500
3069862,[],[95],1170
3071865,[],[],1500
