Time,Waiting Queue,Processors Queue,Number of available processors
0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",[],1500
6656,"[1, 3, 5, 6, 7, 8, 9, 11, 12, 13]","[2, 4, 10]",600
9134,"[3, 5, 6, 7, 8, 9, 12, 13]","[2, 4, 10, 11]",454
10037,"[5, 6, 7, 8, 9, 12, 13]","[2, 4, 10, 11]",454
10255,"[5, 7, 8, 9, 12, 13, 15]","[4, 10, 11, 6]",503
11092,"[5, 8, 9, 12, 13, 15]","[4, 10, 6, 7]",361
12503,"[5, 8, 9, 12, 13, 15]","[10, 6, 7]",770
15388,"[8, 9, 12, 13, 15]","[10, 6, 5]",308
16826,"[8, 9, 12, 13, 15]","[10, 6]",1058
17197,"[8, 9, 13, 15]","[10, 12]",711
19328,"[8, 9, 13, 21]","[10, 12]",711
21108,"[8, 9, 13, 14]","[10, 21]",709
22910,"[8, 9, 13]","[21, 14]",523
23578,"[8, 9, 13]",[14],1152
25302,"[8, 13]",[9],402
29189,"[8, 13, 16, 18, 19]",[],1500
32583,"[13, 16, 18, 19, 17, 20]",[],1500
36429,"[16, 18, 19, 17]",[13],259
36862,"[16, 18, 19, 17]",[],1500
46124,"[18, 27]","[16, 17]",786
46966,"[18, 23]","[17, 27]",527
50500,"[18, 38]","[17, 27]",527
51553,"[18, 22, 24]","[27, 38]",379
53465,"[18, 22, 24, 30, 32]",[38],1087
58991,"[22, 24, 30, 32, 25, 26, 28]",[38],1087
60337,"[24, 30, 32, 25, 26, 28]",[22],826
64457,"[30, 32, 25, 26, 28, 33, 39]",[22],826
70052,"[32, 25, 26, 28, 33, 39]",[30],956
77447,"[25, 26, 28, 33, 39]",[30],956
78023,"[26, 28, 33, 39]",[25],878
88561,"[26, 33, 39, 36]",[28],1077
89332,"[26, 39, 36, 31, 37]",[33],805
96405,"[26, 36, 31, 37]",[33],805
96847,"[26, 36, 37, 41, 44]",[31],889
102616,"[26, 36, 41]","[37, 44]",728
102721,"[26, 36, 41]",[37],1244
113291,"[26, 36, 41]",[],1500
119265,"[36, 41, 29, 34, 35]",[],1500
124022,"[41, 29, 34, 35, 51]",[],1500
128511,"[29, 34, 35, 51]",[],1500
131286,"[34, 35, 42, 43]",[51],820
132550,"[34, 35, 53]","[42, 43]",933
135848,"[34, 35, 53]",[43],1349
140283,"[35, 53, 40, 47]",[43],1349
145880,"[53, 40, 47, 45, 46, 48, 49, 50]",[43],1349
148989,"[40, 47, 45, 46, 49, 50]","[43, 48]",1192
150239,"[40, 45, 49, 50]","[43, 47, 46]",358
155983,"[40, 45, 49, 50]","[47, 46]",509
160225,"[40, 49, 50]","[47, 46]",509
160622,"[40, 50]","[46, 49]",504
161498,"[40, 50]",[49],1096
167141,"[40, 62, 64]",[49],1096
169682,"[40, 64, 56, 59]",[62],557
171879,"[40, 64]","[56, 59]",1040
173083,[40],"[56, 64]",724
180458,[40],[56],1390
202167,[40],[],1500
207282,"[52, 54, 55, 57, 58, 60, 61, 63, 65]",[],1500
210013,"[54, 55, 58, 60, 61, 63, 76]","[57, 65]",934
211711,"[55, 60, 61, 63, 76]","[57, 65, 58]",780
212580,"[55, 61, 63, 76]","[57, 58, 60]",638
217054,"[55, 61, 76]","[58, 60, 63]",507
219656,"[55, 61, 76, 66]","[58, 63]",850
221074,"[55, 76, 66, 69]","[58, 61]",659
229954,"[55, 76, 66, 67, 71]","[58, 69]",1026
230399,"[76, 66, 67, 71]","[58, 55]",470
232719,"[76, 66, 71, 73, 74]","[55, 67]",338
233640,"[76, 66, 73, 74, 68, 70, 72, 75]","[67, 71]",880
236061,"[76, 66, 74, 68, 70, 72, 75]","[67, 73]",339
236656,"[76, 66, 74, 68, 70, 72, 75, 80]",[73],625
236752,"[76, 66, 74, 70, 72, 75, 80]",[68],1130
239293,"[76, 74, 70, 72, 75, 80]",[66],569
245131,"[76, 74, 72, 75, 80]",[70],1071
248320,"[76, 72, 75, 80]",[70],1071
249443,"[76, 75, 80]",[72],656
253419,"[76, 80]",[75],1094
255784,"[76, 77, 79, 81]",[80],1165
256118,[76],"[80, 77, 81]",288
262559,[76],"[80, 77]",665
263425,"[76, 83, 85]",[77],1000
267470,"[76, 83, 85, 86, 87, 90, 91]",[],1500
271990,"[83, 85, 86, 87, 90, 91, 78, 82]",[],1500
273867,"[85, 86, 87, 90, 91, 82, 88, 92]",[83],398
275831,"[85, 86, 87, 90, 91, 82, 88, 92]",[],1500
280397,"[86, 87, 90, 91, 82, 88, 92]",[],1500
287237,"[87, 91, 82, 88]","[86, 92]",538
288982,"[87, 91, 82, 88]",[92],986
289087,"[87, 91, 88]",[82],822
298488,"[87, 91, 88, 84, 89, 93]",[],1500
303466,"[91, 88, 84, 89, 93]",[],1500
308099,"[88, 84, 89, 93, 94]",[],1500
310293,"[84, 89, 93]",[88],495
313609,"[89, 93]",[84],1070
318306,"[89, 95]",[93],804
319132,[89],[93],804
322849,[89],[],1500
327988,"[96, 97, 98, 99]",[],1500
333362,"[97, 98, 99]",[],1500
340656,[98],[97],814
341476,[98],[],1500
345590,[],[],1500
