Time,Waiting Queue,Processors Queue,Number of available processors
0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",[],1500
5310,"[1, 3, 7, 9, 10, 11, 12, 13, 14]","[0, 2, 4, 6, 5]",391
7582,"[3, 9, 10, 11, 12, 13, 14]","[0, 4, 6, 5, 1, 7]",470
9589,"[9, 10, 11, 12, 13, 14]","[0, 4, 5, 1, 7, 3]",470
12068,"[10, 11, 12, 13, 14]","[4, 5, 1, 7, 3, 9]",470
14895,"[11, 12, 13, 14]","[4, 5, 1, 7, 9, 10]",470
15295,"[12, 13, 14]","[4, 5, 1, 7, 9, 11]",470
18181,"[13, 14]","[4, 5, 7, 9, 11, 12]",343
19785,[14],"[4, 5, 7, 11, 12, 13]",343
20134,"[28, 29, 35, 36]","[4, 5, 7, 12, 13, 14]",343
21183,"[29, 35, 36, 16, 30]","[4, 5, 7, 12, 13, 28]",555
21233,"[35, 36, 30, 17, 33]","[4, 5, 7, 12, 28, 29, 16]",595
24734,"[36, 30, 15, 18, 37]","[5, 7, 12, 28, 29, 16, 35, 17, 33]",149
25147,"[36, 30, 18, 37]","[5, 7, 12, 28, 29, 16, 17, 33, 15]",461
28271,"[30, 18, 37, 23, 26, 31, 39, 42, 43]","[5, 7, 28, 29, 16, 17, 33, 15, 36]",461
28638,"[18, 37, 23, 26, 31, 39, 42, 43]","[5, 7, 29, 16, 17, 33, 15, 36, 30]",249
36203,"[18, 37, 23, 26, 31, 42, 43]","[5, 7, 29, 16, 17, 33, 15, 36, 39]",391
36454,"[37, 23, 26, 31, 42, 43]","[5, 7, 29, 16, 17, 33, 15, 39, 18]",391
36889,"[23, 26, 31, 42, 43]","[5, 7, 16, 17, 33, 15, 39, 18, 37]",334
38508,"[26, 31, 42, 43]","[5, 7, 17, 33, 15, 39, 18, 37, 23]",30
39071,"[26, 31, 42, 43]","[5, 7, 17, 33, 15, 18, 37, 23]",213
44550,"[26, 31, 42, 43]","[5, 7, 17, 33, 15, 18, 37]",538
