Time,Waiting Queue,Processors Queue,Number of available processors
0,"[0, 1, 2, 3, 4, 5, 6]",[],1500
2592,"[3, 7]","[0, 2, 4, 1, 5]",1241
17420,[],"[0, 2, 4, 1, 5, 3]",1209
18307,[],"[0, 2, 4, 1, 3]",1281
34340,[],"[0, 2, 4, 3]",1337
36153,[11],"[0, 2, 3]",1410
50927,"[13, 15]","[0, 2, 3]",1410
54905,[27],"[0, 2, 3, 13]",1406
62513,[],"[0, 2, 3, 27]",1385
124794,[],"[0, 2, 27]",1417
136764,"[8, 10]","[2, 27]",1454
156858,[16],"[2, 27, 8]",1319
160100,[],"[2, 27, 16]",1449
199586,[9],"[27, 16]",1470
227596,"[12, 14, 17, 18, 19]","[27, 16]",1470
233622,"[18, 23]","[27, 16, 12, 17, 14]",1285
248674,[],"[16, 12, 17, 14, 18, 23]",905
250619,[40],"[16, 12, 17, 14, 18]",1145
254152,[26],"[16, 12, 17, 14, 40]",1254
268945,"[20, 21, 25, 28]","[16, 17, 14, 40, 26]",1325
269840,"[28, 22]","[16, 17, 40, 26, 20, 25, 21]",1231
270240,"[24, 30, 32]","[16, 40, 26, 20, 25, 21, 28, 22]",1045
278474,[],"[16, 26, 20, 25, 21, 28, 22, 24, 32, 30]",876
281333,[],"[16, 26, 20, 25, 28, 22, 24, 32, 30]",925
290113,[],"[16, 26, 20, 25, 22, 24, 32, 30]",1033
291551,[],"[16, 26, 20, 25, 24, 32, 30]",1179
292580,[],"[16, 26, 20, 24, 32, 30]",1216
296754,"[39, 41, 43]","[16, 26, 20, 32, 30]",1298
299300,[],"[16, 26, 20, 30, 39, 43, 41]",1248
319783,[],"[16, 26, 20, 30, 39, 41]",1325
319884,[],"[16, 26, 20, 30, 41]",1364
334495,[],"[16, 26, 30, 41]",1414
341159,[],"[16, 26, 30]",1480
355725,[42],"[16, 30]",1484
426431,[46],"[16, 42]",1486
473787,[],"[16, 42]",1486
601820,[],[16],1495
648886,"[29, 31, 33]",[],1500
658693,[],"[33, 31]",1434
667353,"[35, 36, 37, 38]",[33],1491
680139,[38],"[33, 35, 36]",1412
695019,[],"[33, 35, 38]",1446
720526,[],"[33, 35]",1483
898153,[],[33],1491
953464,"[34, 44, 45, 47]",[],1500
960931,"[47, 48, 49]","[45, 44]",1420
977531,[53],"[44, 47, 49, 48]",1258
995059,[61],"[44, 47, 48, 53]",1254
1002167,[50],"[47, 48, 53, 61]",1196
1002899,[],"[47, 53, 61, 50]",1191
1004599,[],"[47, 53, 50]",1288
1008944,"[51, 52]","[53, 50]",1360
1040319,[],"[53, 50, 52]",1296
1041401,[58],"[53, 52]",1372
1045482,"[54, 55, 56, 59]","[52, 58]",1365
1049073,"[59, 57, 60]","[58, 54, 56, 55]",1183
1056141,[],"[58, 54, 55, 59, 60, 57]",997
1067903,"[62, 66]","[58, 55, 59, 60, 57]",1118
1068528,[67],"[58, 55, 59, 57, 62, 66]",1170
1072971,"[64, 71]","[55, 59, 57, 62, 66, 67]",1142
1078480,[69],"[55, 59, 62, 66, 67, 64, 71]",1045
1079952,[],"[55, 59, 62, 66, 67, 64, 69]",1069
1081731,[73],"[59, 62, 66, 67, 64, 69]",1127
1091992,[84],"[59, 62, 66, 67, 69, 73]",1195
1092826,[],"[59, 62, 66, 67, 69, 73]",1195
1098543,[],"[59, 62, 67, 69, 73]",1230
1104421,[],"[59, 62, 69, 73]",1329
1107735,[],"[59, 62, 69]",1410
1135226,"[63, 65, 68, 70, 72, 74]","[62, 69]",1448
1137499,"[70, 82]","[62, 69, 63, 72, 65, 74]",1166
1139992,[83],"[62, 69, 63, 65, 74, 70, 82]",1123
1150524,[78],"[62, 69, 63, 65, 70, 82, 83]",1039
1159339,[],"[62, 69, 65, 70, 82, 83, 78]",1150
1162797,[],"[62, 69, 65, 70, 82, 78]",1303
1187667,[80],"[62, 69, 70, 82, 78]",1376
1189317,[],"[69, 70, 82, 78, 80]",1350
1191968,"[76, 79]","[69, 82, 78, 80]",1407
1202561,[90],"[69, 82, 78, 76, 79]",1367
1220684,[],"[69, 82, 76, 79, 90]",1340
1235399,[87],"[69, 82, 79, 90]",1432
1242237,[],"[69, 82, 79, 87]",1459
1268741,"[75, 77, 81, 85]","[82, 79, 87]",1474
1281950,[85],"[82, 79, 87, 81, 77]",1272
1294775,[91],"[82, 79, 87, 77, 85]",1377
1296871,"[88, 93]","[82, 79, 87, 77, 91]",1367
1308402,[],"[82, 79, 87, 77, 88, 93]",1162
1316003,"[86, 94, 95]","[82, 79, 87, 88, 93]",1244
1318299,[],"[82, 79, 87, 93, 86, 95, 94]",887
1325245,[],"[82, 79, 87, 86, 95, 94]",1017
1329814,[],"[82, 79, 87, 86, 95]",1247
1334854,[],"[82, 79, 87, 86]",1414
1358315,[],"[82, 79, 87]",1474
1375512,[],"[82, 79]",1481
1402269,[89],[79],1489
1413068,[98],[79],1489
1437568,[],[79],1489
1637088,"[92, 96]",[],1500
1663170,[97],[92],1489
1685506,[],[92],1489
1970979,[99],[],1500
1999050,[],[],1500
