Time,Waiting Queue,Processors Queue,Number of available processors
0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",[],1500
8233,"[3, 7, 11]","[0, 2, 4, 6, 8, 10, 12, 5, 9, 13]",806
11292,[],"[0, 2, 4, 6, 8, 10, 12, 5, 9, 13, 11, 7]",704
11460,[],"[0, 2, 4, 6, 10, 12, 5, 9, 13, 11, 7]",912
14938,[],"[0, 2, 4, 6, 10, 5, 9, 13, 11, 7]",1005
19650,[],"[0, 2, 4, 6, 10, 9, 13, 11, 7]",1096
22339,[],"[2, 4, 6, 10, 9, 13, 11, 7]",1177
22752,[],"[2, 4, 6, 10, 9, 13, 7]",1200
23899,[],"[2, 4, 10, 9, 13, 7]",1243
25741,[],"[2, 4, 10, 9, 13]",1322
37776,[15],"[4, 10, 9, 13]",1369
41556,"[14, 20]","[10, 9, 13, 15]",1307
45146,[21],"[10, 9, 13, 14, 20]",1351
54166,[],"[10, 9, 13, 14, 21]",1232
55413,[],"[10, 9, 13, 21]",1286
59796,[],"[10, 9, 13]",1432
80933,[17],"[9, 13]",1478
328884,[],"[9, 17]",1477
378440,"[16, 18, 19]",[17],1488
409305,[27],"[17, 16, 18]",1454
491724,[],"[16, 18, 27]",1459
532790,"[22, 23, 24]","[18, 27]",1478
561063,[38],"[18, 27, 22, 24]",1350
565288,[33],"[18, 27, 22, 38]",1324
574707,[],"[18, 27, 38, 33]",1315
595308,"[25, 26, 28]","[27, 38, 33]",1330
596353,[],"[27, 33, 25, 28, 26]",1042
596511,[],"[27, 25, 28, 26]",1145
615308,"[34, 35]","[27, 25, 28]",1349
630505,[47],"[27, 25, 28, 35]",1340
642215,[31],"[27, 25, 35, 47]",1375
663495,[],"[27, 25, 35, 47]",1375
672961,[36],"[27, 35, 47]",1428
674184,[],"[27, 35, 36]",1432
751610,[],"[27, 35]",1484
1007805,"[29, 30, 32, 37, 39]",[35],1491
1019487,"[37, 43]","[35, 32, 39, 30]",1336
1032510,[51],"[35, 39, 30, 37, 43]",1326
1046804,[],"[35, 39, 30, 37, 43]",1326
1050899,"[46, 48]","[39, 30, 37, 43]",1335
1064973,[],"[39, 30, 37, 43, 46]",1248
1079410,[50],"[39, 30, 43, 46]",1316
1095165,[],"[39, 30, 43, 50]",1285
1100467,[],"[39, 30, 43]",1403
1101515,[],"[39, 30]",1448
1103542,"[40, 42, 45]",[39],1494
1118737,[],"[39, 40, 45]",1426
1119828,[],"[39, 40]",1489
1574219,"[41, 44, 49]",[40],1495
1593877,"[53, 62]","[40, 41, 49]",1421
1604281,[],"[40, 41, 49, 62]",1277
1606623,"[56, 59]","[40, 41, 62]",1338
1609767,[],"[40, 41, 56, 59]",1360
1617974,[],"[40, 41, 56]",1450
1718959,[],"[40, 41]",1482
1910628,[64],[40],1495
1948299,[],[40],1495
2136105,"[52, 54, 55, 57, 58, 60, 61, 63, 65]",[],1500
2141742,"[57, 63]","[52, 55, 58, 61, 65, 60]",1184
2145250,[76],"[55, 58, 61, 65, 60, 57, 63]",1205
2167979,[66],"[55, 58, 61, 65, 57, 63, 76]",1104
2170156,[],"[55, 58, 61, 65, 57, 76, 66]",1168
2170589,[71],"[55, 58, 65, 57, 76, 66]",1273
2171598,[82],"[55, 58, 65, 57, 66, 71]",1369
2181785,[],"[55, 58, 65, 57, 66, 82]",1318
2204121,[],"[55, 58, 65, 57, 66]",1420
2250535,[69],"[55, 58, 65, 66]",1454
2283751,[],"[55, 58, 65, 66]",1454
2299071,[73],"[55, 65, 66]",1477
2307784,"[67, 74]","[55, 66, 73]",1332
2309459,[],"[55, 66, 67, 74]",1293
2318465,[],"[55, 66, 67]",1439
2330085,[80],"[55, 66]",1481
2450125,"[68, 70, 72, 75]","[66, 80]",1484
2458937,[75],"[66, 80, 72, 70]",1292
2469459,[78],"[66, 80, 70, 75]",1356
2475719,[88],"[66, 80, 70, 75]",1356
2480301,"[77, 79]","[66, 80, 70, 88]",1414
2481455,[],"[66, 80, 70, 88, 77]",1337
2483982,[81],"[66, 80, 88, 77]",1403
2506983,[],"[66, 80, 88, 77]",1403
2519152,"[84, 86, 89, 90, 91, 93]","[66, 80, 88]",1480
2535573,[90],"[66, 80, 88, 84, 89, 86, 93]",1127
2536410,[],"[66, 80, 88, 84, 86, 93, 90]",1265
2548559,[],"[66, 80, 88, 84, 93, 90]",1379
2587498,[],"[66, 80, 88, 84, 93]",1411
2602276,[],"[66, 80, 88, 93]",1437
2611945,[],"[80, 88, 93]",1449
2612855,[],"[80, 88]",1492
2868717,"[83, 85, 87, 92]",[88],1496
2881540,"[92, 97]","[88, 87, 85]",1082
2884033,[],"[88, 87, 92, 97]",1134
2885438,"[94, 98]","[88, 92, 97]",1350
2892640,[],"[88, 92, 97, 98]",1146
2899230,[],"[88, 92, 97]",1350
2909371,[],"[88, 92]",1453
2943722,[],[88],1496
3372358,"[95, 96, 99]",[],1500
3375243,[],"[99, 96]",1377
3429397,[],[99],1462
3456216,[],[],1500
