Time,Waiting Queue,Processors Queue,Number of available processors
0,"[0, 1, 2, 3, 4, 5, 6]",[],1500
776,"[1, 2, 4, 5, 7]","[0, 3]",395
7715,"[2, 4, 5, 7]","[3, 1]",1027
11095,"[4, 5, 7]","[3, 2]",639
16090,"[5, 7, 9]","[3, 4]",914
20474,[9],"[3, 4, 5]",447
21601,[9],"[3, 4]",914
21891,"[8, 10, 11]","[3, 9]",689
26440,"[8, 10, 13, 15]","[3, 9]",689
27291,"[8, 10, 27]","[3, 9, 13]",626
27633,"[8, 10, 27]","[3, 9]",689
29004,"[8, 10, 27, 12, 17]",[3],1391
35794,"[10, 27, 17, 14, 19]","[3, 12]",1043
37152,"[27, 17, 14, 23]","[12, 10]",361
38649,"[27, 17, 14, 23, 20, 21, 25, 28]",[10],709
41794,"[27, 14, 23, 20, 21, 28, 16, 18]","[17, 25]",816
45682,"[14, 23, 20, 21, 28, 16, 18]","[17, 27]",281
51150,"[14, 23, 20, 21, 28, 16, 18]",[17],1058
51447,"[23, 21, 28, 16, 18, 30, 32]","[14, 20]",565
55168,"[23, 28, 16, 18, 30, 32]","[14, 20]",565
56428,"[23, 28, 18, 30, 32]","[20, 16]",574
61253,"[23, 28, 18, 32]","[20, 16]",574
62751,"[23, 28, 18, 32, 29, 31, 33]",[20],1061
64455,"[23, 18, 32, 29, 31, 33]",[28],569
66971,"[23, 18, 32, 31, 33]",[29],1258
67451,"[23, 18, 33]","[32, 31]",272
72544,"[23, 18, 33, 35, 38]",[32],641
75694,"[23, 18, 35, 38, 37]",[33],894
77085,"[23, 18, 37, 44, 45]","[35, 38]",632
81396,"[23, 18, 37, 44]","[38, 45]",854
82502,"[23, 18, 44]","[45, 37]",403
84209,"[23, 18, 44, 53]",[37],672
85184,"[23, 18, 53]",[44],852
88869,"[23, 18]",[53],729
93279,"[23, 18, 54]",[],1500
98183,"[18, 54, 36, 40]",[],1500
102361,"[54, 36, 40, 22, 24, 26]",[],1500
105254,"[36, 22, 24, 46]","[54, 40]",491
108986,"[22, 24, 46, 66]","[40, 36]",828
109922,"[22, 46, 66]","[36, 24]",431
112629,"[22, 46, 34, 41, 42]","[36, 66]",686
113554,"[22, 46, 41, 42]","[66, 34]",551
114815,"[22, 46, 42, 49]","[66, 41]",721
115179,"[22, 46, 42]","[41, 49]",667
124472,"[22, 46, 42, 61]",[41],1074
126969,"[22, 42, 61]",[46],637
132510,"[22, 42, 61]",[],1500
137015,"[42, 61, 39, 43, 47]",[],1500
139799,"[61, 39, 43, 47]",[],1500
141902,"[39, 47, 62]",[43],999
144676,[47],"[43, 62]",815
146713,"[48, 50]","[62, 47]",843
158870,"[50, 51, 52]","[62, 48]",851
159235,"[51, 55, 56]","[62, 50, 52]",516
164662,"[51, 56]","[50, 52, 55]",323
169021,"[51, 56]","[52, 55]",703
170122,[56],"[52, 51]",506
170781,[57],"[51, 56]",488
173302,[57],[51],926
177182,"[58, 59, 60]",[57],770
179990,"[59, 60, 73]",[58],1026
186342,"[60, 69]","[59, 73]",489
187745,"[60, 69]",[59],1019
191294,"[69, 65, 70, 72, 74]",[60],691
192445,"[69, 70, 74]","[60, 65]",268
193566,"[69, 70, 74, 63, 64, 67, 68, 71]",[65],1077
194257,"[70, 74, 63, 64, 67, 71]","[65, 69]",305
196375,"[70, 74, 63, 64, 67]","[65, 69]",305
199073,"[70, 74, 63, 64, 67, 85]",[65],1077
199878,"[74, 63, 67, 85]","[70, 64]",499
204463,"[63, 67, 85, 78]","[70, 64]",499
204745,"[63, 85, 78, 84]","[70, 67]",595
205027,[63],"[70, 67, 85, 78]",223
207774,[63],"[70, 67, 85]",472
207987,[63],"[70, 67]",595
212654,[63],[67],1022
215271,"[77, 81, 82, 83]",[63],732
219886,"[81, 82, 83, 75, 76, 79, 80]",[77],969
224357,"[82, 83, 75, 76, 79]","[77, 81]",541
227655,"[82, 83, 75, 76, 79, 91, 93]",[77],969
229527,"[83, 75, 76, 79, 91, 93]",[82],540
230890,"[83, 75, 76, 79, 93]",[91],1338
233608,"[83, 76, 79, 93]",[75],400
234821,"[83, 76, 79, 93, 89, 94]",[],1500
239409,"[76, 79, 93, 89, 94, 86, 88, 90]",[],1500
247897,"[79, 89, 94, 86, 88, 90]",[76],906
249790,"[89, 94, 86, 88, 90, 87, 95]",[79],668
252980,"[94, 86, 88, 87, 95]","[79, 90]",546
255483,"[94, 88, 87, 95, 92, 96]","[90, 86]",1093
261393,"[94, 87, 95, 92, 96]","[90, 86]",1093
261891,"[94, 95, 96]","[86, 87, 92]",175
264302,"[94, 95, 96]","[86, 92]",675
265749,"[94, 95]","[92, 96]",309
271633,"[94, 95, 99]",[96],849
272119,"[94, 95, 97]",[99],911
278610,"[94, 95]",[99],911
279133,"[94, 95]",[],1500
283231,[95],[],1500
288856,[98],[],1500
296183,[],[],1500
