p,Paper,Min Time,Time opt
4500,393874.7655446932,486587.43785268266,330968.6597985055
5000,381519.1886019535,431184.237206039,330968.6597985055
500,3148045.360649599,3281344.7093232977,1963400.1892987874
1000,1737211.5820983504,2218773.6531324307,981700.0946493937
1500,1116517.952396869,1506934.172826803,654466.7297662625
2000,806577.3363196197,1050127.673787249,490850.04732469685
2500,639098.537851799,839991.9542951629,392680.0378597575
3000,534518.2855961731,685196.6090146671,347039.41529432323
3500,478559.16899448534,583041.910655875,347039.41529432323
4000,437805.66635705985,523192.9486971654,347039.41529432323
4500,405139.05828489875,479565.14094023383,347039.41529432323
5000,389233.02493207465,431729.8234229961,347039.41529432323
500,3179979.128497177,3316882.1611250006,2013289.441933948
1000,1767676.7695937785,2232839.5743643697,1006644.720966974
1500,1141694.6341106675,1515985.1164288153,671096.4806446494
2000,835797.1028284801,1079471.7385941604,503322.360483487
2500,655228.2880748645,836117.9286360039,402657.8883867896
3000,547907.9380105725,683953.2085937012,366831.43438911415
3500,464249.4828065935,581746.4423841812,366831.43438911415
4000,419875.65184731106,500933.2391218528,366831.43438911415
4500,398880.92847320845,457541.1511865865,366831.43438911415
5000,385558.43265445647,423254.6198728656,366831.43438911415
500,3214126.982777674,3327062.9808965996,2063910.054997018
1000,1890601.3482059564,2379526.6544182296,1031955.027498509
1500,1174805.9305286906,1595813.556321523,687970.0183323394
2000,859715.2572768785,1138971.678183631,515977.5137492545
2500,676497.6927226912,886716.3426775454,412782.0109994036
3000,557186.1596231629,722571.8515847276,343985.0091661697
3500,476319.1867295007,613249.7647237738,330650.9120952223
4000,426778.1144345713,549243.2397333567,330650.9120952223
4500,382850.7949540874,468992.26663075463,330650.9120952223
5000,364797.14158793597,437988.9169446334,330650.9120952223
500,3248978.1190499216,3411486.416432401,2068748.5309350886
1000,1860516.9131861646,2369855.7502693296,1034374.2654675443
1500,1203978.0693967997,1612469.9232642401,689582.8436450296
2000,832003.73927147,1140853.3560122198,517187.13273377216
2500,668656.0776044357,876746.452757059,413749.7061870177
3000,535477.4994531658,712649.0399695298,344791.4218225148
3500,480259.2142880699,618695.180073832,335179.37703056226
4000,425525.0763940222,524015.5995199254,335179.37703056226
4500,398508.4061329977,477719.9399594487,335179.37703056226
5000,386379.79913325794,429993.62361576915,335179.37703056226
500,3130741.7551157465,3231621.6679857904,1945464.364644183
1000,1752015.3572433472,2215629.266994058,972732.1823220915
1500,1103627.7005062776,1499693.6424672913,648488.121548061
2000,784143.9996815929,1064100.8535476916,486366.09116104577
2500,618431.0470798331,814441.36616461,389092.8729288366
3000,519395.2056671543,679969.1462999666,324244.0607740305
3500,448336.9816476541,569923.711886154,277923.48066345474
4000,387397.370423502,494045.31336716097,273641.16566569504
4500,361558.63441818376,451257.65118835383,273641.16566569504
5000,328751.4600988467,414548.901685773,273641.16566569504
500,3130539.8055666094,3258770.865328761,1962883.7758597438
1000,1789727.7776807065,2229730.822044181,981441.8879298719
1500,1100296.875156892,1497132.9281010397,654294.5919532479
2000,801879.6900898091,1065389.1512382047,490720.94396493596
2500,652482.1997576626,813568.7203127318,392576.75517194875
3000,535337.8925968757,680476.6474118428,327147.29597662395
3500,464809.667894919,574770.0062973094,299822.90235468466
4000,423280.73982774705,511230.58516239485,299822.90235468466
4500,374416.1896214796,451633.9314676817,299822.90235468466
5000,351905.6449187524,409727.1166340062,299822.90235468466
500,3320580.594982911,3404965.6769768163,2041457.3908158026
1000,1857959.9740203596,2339884.4883694057,1020728.6954079013
1500,1170265.3517555497,1575733.0390945275,680485.7969386008
2000,833046.6176799795,1103959.836288478,510364.34770395065
2500,658576.8536179236,868227.3077520817,408291.4781631605
3000,541664.4446936091,705368.9663905227,340242.8984693004
3500,477090.06446789316,598488.0874601662,300571.1080442575
4000,424691.575983066,524728.4490291908,300571.1080442575
4500,383724.9797243903,469394.81899939507,300571.1080442575
5000,369789.1637442969,434475.2159369773,300571.1080442575
500,3111295.2766017,3243794.259796829,1945769.3152839844
1000,1753131.2187281435,2179768.5792040518,972884.6576419922
1500,1091049.0546099567,1481393.6735569607,648589.7717613281
2000,776859.3859949621,1057886.983340596,486442.3288209961
2500,619069.7293888947,813101.8299794454,389153.8630567969
3000,510375.748504002,659424.6292957637,324294.88588066405
3500,434002.3860118506,564269.7190573392,294598.0397681099
4000,395715.28984394064,491895.16682033305,294598.0397681099
4500,370572.0135697592,457381.51488934853,294598.0397681099
5000,343754.0924065011,401198.540477727,294598.0397681099
500,3236136.464231604,3331467.841443889,2032903.06721264
1000,1814451.4403361024,2313699.5089469342,1016451.53360632
1500,1135071.9965446913,1584871.0089487655,677634.3557375467
2000,825539.6631242023,1127177.0439597764,508225.76680316
2500,645222.1279728905,870747.8866755994,406580.613442528
3000,533234.9148567602,699015.6657254177,343892.2178089209
3500,460487.1649173281,599836.6332667827,343892.2178089209
4000,421743.4442010226,521181.1427708257,343892.2178089209
4500,389369.0408210498,457471.5243365076,343892.2178089209
5000,374845.4751515308,421567.298086569,343892.2178089209
500,3218052.655563897,3334966.3729492393,2029878.8608115006
1000,1849864.4386128862,2371647.646780266,1014939.4304057503
1500,1153994.0720592695,1613557.6588783942,676626.2869371668
2000,842656.0721566271,1127449.8817536237,507469.71520287514
2500,643397.6104267226,865148.8847221308,405975.7721623001
3000,534801.8614656235,715553.3278305703,338313.1434685834
3500,461225.18068629666,597305.4376160344,303086.469308889
4000,409906.65059514955,530555.5148659074,303086.469308889
4500,384204.13858430507,460131.4141498065,303086.469308889
5000,363373.9020833031,436576.37736669177,303086.469308889
500,3371608.8609355274,3417902.676274706,2116768.932884634
1000,1860664.2466680962,2372685.588585613,1058384.466442317
1500,1223109.6731838258,1572250.0379878855,705589.6442948779
2000,864103.6020722858,1137214.4457378506,529192.2332211585
2500,685006.131941441,882826.642070816,423353.78657692677
3000,556593.083239189,713019.5581935956,352794.82214743894
3500,494708.03501998197,618389.8295602088,306016.87145812047
4000,431951.67608266475,547094.5620677741,306016.87145812047
4500,402372.38960617286,489151.84952028136,306016.87145812047
5000,372869.4136840121,438599.3262078715,306016.87145812047
500,3196740.848604715,3367092.5581023414,1993101.9222965427
1000,1809981.0326772595,2247385.0575360693,996550.9611482713
1500,1141324.0981603025,1536744.6801815233,664367.3074321809
2000,811602.3985087082,1091212.2740630945,498275.48057413567
2500,634761.4845531381,853071.4578718133,398620.3844593085
3000,533940.6160320303,683683.4648996982,332183.6537160904
3500,470511.8633021481,587660.5448987102,303438.4625128805
4000,413300.5123235635,523832.66773592465,303438.4625128805
4500,364309.43214685895,468845.221487476,303438.4625128805
5000,349120.7859164429,408100.09059978457,303438.4625128805
500,3001361.5006507463,3186058.5798586644,1920963.4632639785
1000,1732769.6700947091,2119937.2498725085,960481.7316319892
1500,1102955.2089611632,1505724.2282258545,640321.1544213261
2000,799902.318255736,1064990.8710320757,480240.8658159946
2500,622784.168614212,819318.1192013207,384192.6926527957
3000,510922.77602144534,671105.6081262322,320160.57721066306
3500,445473.9764966954,569091.7490878889,280128.0814710818
4000,393040.5986031606,492029.46952079795,280128.0814710818
4500,360014.2445596102,442517.08362837747,280128.0814710818
5000,336503.1124668441,411188.45531390444,280128.0814710818
500,3264735.1426941864,3367319.081355203,2070928.7326654575
1000,1838748.6662126526,2391040.7787866,1035464.3663327288
1500,1174965.998037865,1595644.6030623193,690309.5775551525
2000,834428.1447440926,1108811.4424614748,517732.1831663644
2500,679164.3147554497,871118.4813969687,414185.7465330915
3000,546365.0267273127,712482.0586403824,345154.78877757624
3500,474633.4311433791,610971.5217133738,311599.80541519675
4000,428140.49914881843,527436.1568133223,311599.80541519675
4500,392706.31105067855,464510.3660086911,311599.80541519675
5000,372086.21868965356,439523.47579335194,311599.80541519675
500,3224805.0426199827,3382502.289151,2055274.435823573
1000,1801426.8291212593,2309338.8042982346,1027637.2179117865
1500,1176864.6579422124,1585592.841816233,685091.4786078577
2000,842254.7680699422,1114637.9754883244,513818.60895589326
2500,664953.1226923623,850200.0021027284,411054.88716471463
3000,531849.0127280204,704289.3188758276,342545.73930392886
3500,462301.1306298212,599121.4956553172,296759.58318697853
4000,418091.2859081136,521063.87728063203,296759.58318697853
4500,374318.573762032,462805.5475789642,296759.58318697853
5000,349583.0819147009,414365.7850284501,296759.58318697853
500,3022542.8907926288,3120239.6186373727,1891248.7512984402
1000,1706815.0166413137,2226702.0551147745,945624.3756492201
1500,1083182.6380992925,1463385.7414285052,630416.2504328134
2000,762657.1723312128,1048688.0305479188,472812.18782461004
2500,600691.9651849534,790465.8630165039,378249.75025968807
3000,500322.3849899273,646927.4210215365,315208.1252164067
3500,433382.209905205,558046.3982353662,309389.8226624639
4000,389982.9705619174,486917.44078360795,309389.8226624639
4500,370749.2593614603,439878.93924352765,309389.8226624639
5000,356717.3609305698,401482.8171705822,309389.8226624639
500,3152491.6432555458,3277312.293330105,1987542.817922771
1000,1818215.3823898307,2286040.6235204414,993771.4089613855
1500,1156020.899714535,1520636.3011773333,662514.2726409236
2000,833231.025476459,1107960.4895857773,496885.70448069274
2500,647635.1557816118,865685.6567385793,397508.5635845542
3000,557004.2962306384,720043.3838579695,331257.1363204618
3500,473340.5129133879,617360.2252355431,329227.96554910706
4000,438641.86584496737,536998.1012790799,329227.96554910706
4500,406544.6899391341,475093.06139870203,329227.96554910706
5000,372262.44828348886,447587.20872280304,329227.96554910706
500,3249135.7435751394,3371329.984290802,2005649.7669033099
1000,1846238.6836785784,2328948.1475254134,1002824.8834516549
1500,1149834.6087079644,1561037.7143368304,668549.9223011032
2000,836286.1335443745,1113879.4434449568,501412.44172582746
2500,648028.165684488,866449.306280071,401129.95338066196
3000,546360.1667265855,706694.7058739781,334274.9611505516
3500,479605.9295206086,604277.8338175104,323922.1922184147
4000,423515.53359746374,528508.095646188,323922.1922184147
4500,397461.53395731177,471771.659252423,323922.1922184147
5000,373010.71730867744,427569.7742192844,323922.1922184147
500,3314443.713083154,3451976.1685913396,2040135.515842092
1000,1816416.3277174376,2329286.2332358137,1020067.757921046
1500,1160538.1033365068,1580912.0853048298,680045.171947364
2000,828988.4344319657,1097745.1876715666,510033.878960523
2500,649582.2396917642,861545.865672654,408027.1031684184
3000,543933.8794269791,712014.0667304453,360560.2972708286
3500,482801.34104600176,609336.6178816947,360560.2972708286
4000,438991.1634406797,523437.83611383376,360560.2972708286
4500,416266.5763469297,469441.0082671857,360560.2972708286
5000,396425.80903945374,438977.4472629161,360560.2972708286
500,3286428.350303505,3384903.91830707,2079019.913442902
1000,1851441.810459457,2330794.444529455,1039509.956721451
1500,1178052.3502389668,1582043.3478517751,693006.6378143007
2000,824282.6636709537,1149468.32549302,519754.9783607255
2500,665837.6107135364,869372.1860031364,415803.9826885804
3000,547516.9841121201,715719.412107611,346503.31890715036
3500,478213.11832012894,614000.2442183389,297002.8447775574
4000,424433.58902749437,527854.465894281,294981.7079810034
4500,373083.4190846475,462756.97072349704,294981.7079810034
5000,351307.3005034804,418833.97306011117,294981.7079810034
500,3172090.7182859606,3216898.815135366,2007303.032573165
1000,1823961.4989081367,2252779.685755022,1003651.5162865825
1500,1135901.8979523536,1509028.5609726948,669101.0108577217
2000,807548.6133108949,1067054.5720543843,501825.7581432912
2500,649198.236433765,856060.3797734372,401460.606514633
3000,525232.9012690766,677354.5730323951,334550.50542886084
3500,461195.9450565011,582482.4922350495,334078.5594656724
4000,415514.3337935031,508312.7636600162,334078.5594656724
4500,384584.0068440292,448872.87587603653,334078.5594656724
5000,372707.75983521354,414260.37743098126,334078.5594656724
500,3368946.7175653246,3446466.4925126396,2125897.091533715
1000,1856487.9815083041,2400437.594011355,1062948.5457668575
1500,1234336.0732430525,1644963.7134351537,708632.3638445716
2000,866427.8998712426,1162328.4981954386,531474.2728834287
2500,688106.0211906384,882421.1154659621,425179.418306743
3000,561406.64140066,726734.1543313926,354316.1819222858
3500,482409.22128784115,625303.7002148486,303699.58450481645
4000,415246.6546532212,541138.5200575527,285526.2972132213
4500,383569.7787693873,480422.73379255057,285526.2972132213
5000,345463.11178041366,427577.34859650483,285526.2972132213
