P,n,Paper,Min Time,Time opt,mast
2000,100,175033.03352423446,148866.23013593204,101448.71393746037,1.7253351642499508
2100,100,163760.49891677746,142356.35416344556,96617.8227975813,1.6949305436106037
4900,100,139377.39741074058,70224.10814441125,42511.79157511906,3.27855854215079
700,400,1338515.9339079235,1249177.657582264,1129327.6555544892,1.1852325827004784
4600,200,166900.25206932172,135210.70994310212,87755.02674970942,1.9018882251081346
3100,200,176112.96060055008,202358.6534977142,130217.13646731075,1.352456100466937
4700,200,166389.95366719348,119344.78785186051,85887.8985209922,1.937292174246474
4800,100,139377.39741074058,70852.4213306427,42511.79157511906,3.27855854215079
1000,300,746290.3611166517,786047.7342113311,628179.5328494752,1.1880208158508696
1300,600,1092297.2528584937,1205512.1791896082,935483.819033813,1.167628162704771
3100,400,450204.30249399424,456052.94745776535,255009.4706090782,1.7654415007360404
3100,600,671417.7477633602,677188.951088388,392299.6660464377,1.7114920196844685
2200,400,501861.7273106189,571428.3367534444,359331.52676733746,1.3966537582313725
4600,500,639486.2421424058,313058.0925181025,222063.44861148516,2.8797456138818673
2800,700,827758.027278896,884758.1829422036,509014.80347218487,1.626196373135794
400,400,2434042.334755369,2073140.7566390296,1976323.3972203562,1.2316012339775877
2000,300,507323.4882602684,455080.4889890889,314089.7664247376,1.6152181398174703
3400,700,782229.8463866508,716115.9736940269,419188.66168297577,1.8660567851385161
4300,700,731776.9556965511,489830.5509480416,331451.4999353762,2.207794974043645
4500,400,419806.41012917785,249138.78663239052,175673.19086403167,2.389701058336793
1900,700,1008822.9816035645,1169164.5774783888,750127.0788011146,1.3448694362772622
1500,400,629443.1034424048,734005.606345513,527019.572592095,1.1943448330515496
3800,800,917652.8460298011,714094.9858890293,429908.43101980514,2.1345309368625207
4800,1000,952302.0629271861,554751.2221794691,426442.6201579421,2.2331305969710082
2300,400,492729.58871936507,565089.6961567703,343708.416907888,1.433568584534879
1900,900,1194351.8579151558,1353299.9679722977,947700.3308665234,1.2602632066437165
1000,100,284720.49398226425,240378.964947182,202897.42787492074,1.4032730575460257
2700,200,193417.53241082397,219505.5206334185,149508.5640920975,1.293688649779811
2600,1000,1136129.5179676714,1244056.4159404275,787278.6833685086,1.4431097170147476
2200,700,928358.2586618273,1032099.7692749724,647837.0226009625,1.4330120482071504
500,900,4161947.8114473424,3821717.1639961163,3601261.257292789,1.1556917185664124
1700,800,1245373.415635627,1384421.1228169424,960971.7869854468,1.2959521106674146
4100,1000,979711.6523273506,722862.6623070032,499249.8967702737,1.9623672606950142
3800,1000,973848.5612835065,851335.3776472656,538664.362304769,1.807894914593433
1600,1000,1581827.1657877427,1740008.7425473756,1279327.8604738263,1.2364517452171169
3000,200,186195.0185605001,198038.9132509829,134557.70768288776,1.383755875206391
800,500,1525362.2847587182,1522926.4981539901,1276864.8295160397,1.194615318315929
2000,600,828356.3913714096,911462.3663525113,608064.4823719783,1.3622837961857301
600,600,2443427.2842426123,2259309.268468675,2026881.6079065946,1.205510610344052
3300,700,775978.1057702424,752134.5350152836,431891.3484006417,1.7966974995998541
1200,200,392578.9168895674,387958.592264588,336394.2692072194,1.1670202284205327
2300,900,1023683.5950999301,1180780.3091550798,782882.8820201715,1.3075820389103285
3100,100,149745.4564584832,116815.26143318167,65450.783185458306,2.287909313998145
2400,1000,1195350.7143088635,1335098.9292773977,852885.2403158842,1.4015375783336805
3100,700,781150.8971522262,813076.1751911344,459755.30636197346,1.6990579256897413
3300,300,456150.10826453683,332491.33831160574,190357.43419681065,2.396282079495372
3500,200,172069.29295723446,178910.1479451691,115335.1780139038,1.4919064236974715
1000,1000,2418253.3154187705,2474556.91383387,2046924.5767581223,1.181408119711353
100,1000,24119248.81526473,20469245.767581183,20469245.76758122,1.1783164406313549
900,300,806611.6371995747,833434.5839409812,697977.258721639,1.1556417162887254
3300,200,177753.89459884024,197616.28409498386,122325.18880262524,1.453125855261508
100,500,12334247.630470244,10214918.636128323,10214918.63612832,1.2074738987001072
1800,600,862698.7456830118,976287.8525788311,675627.2026355315,1.2768857475213242
3300,900,870513.4260075242,897606.598176161,545645.6450443619,1.5953823400107041
2800,300,484766.56999132154,372429.1683480535,224349.83316052685,2.16076189209582
1600,700,1158775.520316252,1253353.9448343434,890775.9060763236,1.3008608701827256
400,600,3698399.988771622,3178182.4991956837,3040322.411859892,1.2164499312127746
300,300,2571440.6896062577,2152412.1407266604,2093931.776164917,1.2280441602141923
4600,700,721649.4157626552,443231.04017325124,309835.0977656777,2.329140310335095
2500,100,152532.5801629882,127573.73999858598,81158.9711499683,1.879429692142515
2100,700,984431.6772262261,1089203.9475708192,678686.4046295799,1.45049564940603
4900,900,808437.5009295242,484236.62403174967,367475.6384992642,2.19997577045136
3500,900,840641.6652537852,830645.8841954264,514465.89389896987,1.6340085421073012
1400,300,621052.9212879296,595186.9434560386,448699.6663210537,1.3841171899681193
1100,200,428223.7521220798,417377.9575980031,366975.56640787574,1.1668999010308212
2300,800,1035204.0552262011,1152324.4605873653,710283.4947283737,1.457451937021405
700,1000,3445273.5571112777,3292022.349898384,2924177.9667973174,1.1782024200410368
200,100,1267924.4482477133,1025215.9451056282,1014487.1393746038,1.2498181583941468
2400,600,722098.314652015,837337.4347941842,506720.40197664866,1.425042906966457
1600,100,208057.2265424272,183939.8137349893,126810.89242182547,1.6406889232380988
800,1000,3054333.4961832757,2989938.3616386186,2558655.7209476526,1.1937258581439938
4400,1000,957808.710391125,647122.2939384751,465210.1310813914,2.05887328413222
400,200,1250795.404744769,1032554.5466752509,1009182.8076216583,1.2394141034690427
4500,600,641823.2486315423,364197.3870467643,270250.88105421263,2.3749163966751023
300,900,7148410.3000842305,6125064.820572031,6002102.095487982,1.190984456172109
3400,100,145782.75201235426,111684.37213933037,59675.71408085905,2.442915920785169
2700,300,495403.06069913623,387143.15836969466,232659.08624054634,2.129308890119764
1500,700,1209803.3186590574,1282417.822026196,950160.9664814118,1.2732614381530953
3200,300,465738.40694498265,364893.51634705457,196306.104015461,2.3725110804924396
5000,700,716067.9994051612,404792.16186136304,285048.28994442354,2.512093651025847
3500,400,426638.1664103464,393125.1120242228,225865.53111089783,1.888903385620496
200,200,2478446.3421103493,2023855.8499795943,2018365.6152433166,1.2279471684378498
1700,100,190183.34016908554,177746.24123592154,119351.4281617181,1.5934735184851918
4600,600,643847.4998874597,373859.57926581585,264375.86190086015,2.4353490339783734
2000,200,239313.63916096048,268855.94941667625,201836.56152433166,1.1856803215115757
1000,600,1427024.375669116,1496388.3272597115,1216128.9647439567,1.1734153342606728
1900,400,544996.8873785139,638003.5846357911,416068.08362533816,1.3098742942015082
4700,300,447198.20764696784,217726.94180031813,142348.1066563424,3.1415817052389485
3700,400,427184.83495213755,373475.16149409587,213656.58348328175,1.999399353802566
900,500,1341300.134717452,1397525.9714689415,1134990.9595698132,1.1817716462039791
3300,500,660625.8741779275,536751.0898545686,309542.98897358536,2.134197503127107
2600,300,481388.5952029181,439462.40353861527,241607.51263441352,1.9924405079709893
5000,300,444210.222631887,210174.53626842427,142348.1066563424,3.1205910149848486
1100,900,1929333.7605867086,2011593.5407180556,1636936.9351330858,1.178624367975331
4600,400,422611.3384370244,227890.9624406606,171854.208453944,2.4591270835842343
4800,900,798764.2636812301,501465.15944106184,375131.3809679989,2.129292040618084
3800,900,831016.1356384454,726551.4039849075,473850.1654332617,1.7537529714242293
4300,900,809586.0464793132,590521.1922034853,418751.3089875336,1.9333337690018177
3400,900,842025.7922270191,876932.3623236467,529597.2437195278,1.589936130167913
2300,700,919426.1754407908,986555.2178715063,619670.1955313554,1.4837347060921662
4200,1000,978879.3283850107,680133.0269626792,487362.99446621956,2.0085220656876515
