P,n,Paper,Min Time,Time opt,mast
700,100,415923.60692541115,320193.4882899292,289853.46839274396,1.4349443849395151
2800,100,159051.40454523504,119994.42996439782,72463.36709818599,2.1949215295188327
500,400,1803075.7178386878,1678574.1640184333,1581058.717776285,1.140422994773188
2800,300,458750.453101967,405983.0109112054,224349.83316052685,2.0447996178081476
1900,300,523368.50577523967,511674.6879387431,330620.80676288164,1.5829872018629336
400,400,2293576.9828705057,2071774.8953193137,1976323.3972203562,1.1605271617470896
4100,300,416272.74785684876,246269.30787949843,153214.52020718905,2.7169275294138644
2700,200,231147.99068785616,214065.51208887502,149508.5640920975,1.5460518405184376
1900,400,560438.0131321825,634046.9684142752,416068.08362533816,1.346986311107792
400,500,2852016.4151282227,2705200.7554519894,2553729.6590320794,1.1168043590836474
4100,400,392721.6394778968,296983.96189797146,192812.03875320547,2.036810782238398
1600,800,1258580.1570758657,1458320.8720452173,1021032.5236720373,1.2326543257892637
4800,100,134336.45458988883,69208.7693855684,42511.79157511906,3.1599810220304176
3200,300,437651.6499546812,352177.37588850595,196306.104015461,2.229434750129889
3500,500,651526.6244202089,533407.3095473812,291854.8181750948,2.232365490808287
1300,600,1050758.1653822605,1223437.1271295645,935483.819033813,1.123224308109899
1400,1000,1622029.5587482683,1921398.6609384024,1462088.9833986587,1.1093918203102962
1900,700,976864.5574237604,1151620.8058582286,750127.0788011146,1.3022654227934651
2900,400,425215.9039871168,489493.46771655,272596.3306510836,1.5598739094231697
3500,300,428022.28127986024,326161.24424391583,179479.86652842147,2.3847927322370777
2900,200,220749.8444661207,212319.51075573117,139197.6286374701,1.5858736001965041
4500,100,135651.30032078017,62758.43520060593,45088.317305537945,3.008568703097706
4000,400,393540.8705254919,329680.5133018747,197632.33972203563,1.9912776981692173
1300,800,1481816.3319988546,1657262.2364813855,1256655.4137501998,1.1791747489287565
4200,200,178170.55138034702,135728.6957299757,96112.64834491984,1.8537679946238257
4600,800,818525.8230610691,505030.7165014138,355141.74736418686,2.304786269527745
1100,100,297190.82434529345,229260.9268221874,184452.20715901887,1.6112077427681903
2800,800,919188.9109714585,944319.6425995893,583447.1563840213,1.5754450097387296
500,600,2644373.8914084733,2612910.0044090073,2432257.9294879134,1.087209485206702
1100,700,1486169.8722338064,1638343.575984499,1295674.045201925,1.1470244987443532
3300,500,660171.8652582668,552911.0716872959,309542.98897358536,2.132730795962567
4300,900,726156.8868504263,579021.5496040718,418751.3089875336,1.7341005777537624
2000,200,280756.1995041118,260222.96741461352,201836.56152433166,1.3910076419443276
1000,900,1950077.79023629,2164365.8319656583,1800630.6286463945,1.08299712290368
1300,700,1255480.3670363538,1442554.6029272815,1096339.5767093212,1.1451564767958993
2900,100,156256.88400792683,123864.47673910347,69964.63030169682,2.233369680281684
100,500,11601984.65420751,10214918.636128325,10214918.63612832,1.1357882590638941
2900,500,668928.3138727269,604477.814481621,352238.57365959714,1.899077397807028
4000,200,182451.6610785458,149099.96992900208,100918.28076216583,1.8079148762802424
1200,900,1619763.8510313216,1889305.0198486869,1500525.5238719955,1.0794643778212052
100,900,18977543.855986506,18006306.286463946,18006306.286463946,1.0539387453523812
1200,700,1351209.7992895725,1536501.367697574,1187701.2081017648,1.137668118944776
3000,600,581325.9177821373,676642.8201176706,405376.3215813189,1.4340401420449584
700,300,1119369.176698245,1009599.8677588862,897399.3326421074,1.2473479040848159
5000,700,673545.7785928169,410550.94878599123,285048.28994442354,2.362918152303736
300,800,5717220.088659917,5603905.358590579,5445506.792917532,1.0498967875856435
2000,600,728009.4907296658,932529.288958976,608064.4823719783,1.1972570538732965
4900,900,717184.6502311003,478470.6242441679,367475.6384992642,1.9516522324037986
1300,900,1514270.0192969425,1791379.881429785,1385100.4835741497,1.0932564368106208
3100,100,149374.30551816177,120926.99539361156,65450.783185458306,2.2822386264638217
2900,300,450223.78092063125,369870.5210153683,216613.6320170604,2.078464668766423
100,300,7764676.529065744,6281795.328494753,6281795.328494752,1.236060094770124
4900,1000,827953.0732018314,554330.2621862327,417739.7095424739,1.9819831686785068
2800,500,676715.4027150203,613531.2382054077,364818.52271886845,1.8549370730183612
3400,100,145371.70907027335,105201.3564244757,59675.71408085905,2.43602797736611
3700,600,543878.9185318357,547044.314489424,328683.5039848532,1.6547192418786534
2100,100,183878.33660477443,151020.0896659242,96617.8227975813,1.9031513159845035
1800,800,1149958.3857423165,1324255.0527841225,907584.4654862554,1.2670538439925862
3400,200,199074.17188795397,175694.05744850243,118727.3891319598,1.6767333413412517
2200,800,1020161.3157391562,1170697.820303415,742569.1081251181,1.3738267651813838
2000,900,1060463.2585153633,1297060.4103848992,900315.3143231972,1.1778798401452892
2800,900,861157.4269942506,1041029.7596969401,643082.3673737124,1.3391090639153056
1300,500,997959.7968863912,1064228.9990826887,785762.9720098707,1.2700519526056961
3400,500,652694.505916208,520118.91608062014,300438.7834155387,2.172470872422161
1700,1000,1377541.8162809035,1666773.8647810286,1204073.2804459543,1.1440680884229084
4500,900,715734.4444197721,523889.5960088314,400140.1396991988,1.788709438042927
1500,1000,1492503.412686376,1871322.3865598682,1364616.3845054149,1.0937164683298977
3200,500,664517.2146693598,607546.1950291928,319216.2073790099,2.0817151488814263
4300,100,136871.03281578355,74455.0827564395,47185.44834300483,2.900704298088427
2000,400,517325.8981507235,591533.4936094609,395264.67944407125,1.3088088186334481
3300,800,869991.1258844961,865730.7303388367,495046.07208341203,1.7573942607465196
2100,400,509693.0054810594,577921.5888647819,376442.5518514964,1.353972878395876
3600,100,142454.2848548252,93702.69812786508,56360.396631922435,2.527560013197979
1400,900,1403233.9863193247,1675309.66591044,1286164.7347474247,1.0910219728539594
2000,500,775879.5256704185,819918.3041713677,510745.9318064159,1.519110534911699
4200,500,631493.9882100733,358948.7738846185,243212.34847924564,2.5964717340984906
2200,500,746000.2641159041,740180.2333191374,464314.4834603781,1.6066702433148705
2200,300,492898.38143318705,460626.44905908394,285536.151295216,1.7262205825684718
300,500,3813536.0879142405,3520654.8964603874,3404972.8787094397,1.1199901508054464
800,300,988707.56180463,918034.927446747,785224.416061844,1.2591401153358428
1200,1000,1869004.8939857865,2174305.439067546,1705770.4806317685,1.0956954145985458
3200,800,872708.0603870904,859597.5093469685,510516.26183601865,1.7094618244842714
4700,400,380736.6276769133,233127.1330830554,168197.73593364735,2.2636251645331944
3200,600,583725.0802536231,657900.9551135332,380040.3014824865,1.535955734106592
2000,300,515603.38952652435,504955.4112304998,314089.7664247376,1.6415797158742311
2300,200,258046.06890604316,244176.83928008648,175510.05349941883,1.4702637470673303
3200,1000,910202.8422442507,1063523.3559039538,639663.9302369131,1.422939139161931
3500,200,199085.97548137122,167965.0355391201,115335.1780139038,1.7261513695099266
400,1000,5354395.323607714,5404529.028435248,5117311.441895305,1.0463297738283834
400,800,4385599.876257237,4291153.266328997,4084130.094688149,1.0738149311064262
2100,200,279430.74970503984,252869.24433888902,192225.29668983968,1.4536627307482237
4900,800,804998.9452142845,482331.9189456336,333398.3750765836,2.4145257007607532
1500,300,603460.5232719808,571458.2626683705,418786.3552329834,1.4409746538572337
4200,700,693749.4811939104,493304.3378043951,339343.20231478993,2.044388915002804
2300,700,886745.8922602006,996988.8346677123,619670.1955313554,1.4309965182363382
4600,1000,828495.4331463499,586137.3426027833,444983.60364307003,1.861856091692992
3900,700,705468.469008665,602619.4793920233,365446.52556977374,1.930428721161755
800,1000,2714927.5392355896,2935812.0492740627,2558655.7209476526,1.0610757504452606
3900,1000,853913.4984647433,807952.5229484867,524852.4555790056,1.6269591375403298
2500,1000,1018955.3470752625,1275879.4513812824,818769.8307032489,1.2444954721891406
4500,1000,822509.9448270114,600695.6262805512,454872.1281684716,1.8082223418234527
