P,n,Algorithm Time,Optimal Time,Makespan Ratio
4096,600,36421.18453695044,18779.00655706,1.9394627945991012
256,400,91693.24427752304,43244.960742362484,2.1203220607320596
8192,800,81713.66923407454,46379.37991347244,1.7618534225020561
128,1000,160050.4719579184,119404.61005167404,1.3404044608382732
2048,600,158668.05392648518,111680.57587899217,1.4207309792027287
256,900,93108.08121991305,51518.201495127876,1.8072851636468397
256,100,24571.55347360199,12924.548421892341,1.9011537325343828
4096,300,38394.4602378891,17279.41691731119,2.2219766107630656
256,200,43608.14296352673,22891.533499154106,1.9049900245930727
2048,400,57877.849303662915,21733.26502109654,2.6630995962861874
8192,1000,102436.54600725693,60202.342442558154,1.7015375457358055
1024,500,149556.84078257956,53664.96732667876,2.7868616759267
256,600,146856.55757904833,58028.72573355824,2.5307562025977868
8192,900,68342.91459866009,52575.017380802,1.2999123538780952
8192,700,84114.32562602266,35360.41439156067,2.3787709243050585
256,1000,100651.6831123348,58863.710166351215,1.7099106194273022
8192,900,274140.4642601728,149649.57060028278,1.8318827321757432
2048,700,78020.92645915359,41611.35817859911,1.8749911051757033
1024,600,106304.2980471301,43965.34404781527,2.4179112059606997
4096,1000,66347.79149123178,33915.21825046568,1.9562837839122789
2048,200,24416.45691195683,12441.910416424595,1.9624363216539968
512,800,102479.90375215623,54149.74440156318,1.8925279312896972
128,200,61515.784111731264,38939.521911435,1.5797775907892313
2048,800,162018.67732064176,71810.48771496736,2.256197979934795
512,100,70788.26221629136,60573.79424177784,1.1686284985507576
1024,100,19011.61046477639,9640.921141579869,1.9719703320445305
512,900,85538.50130738404,46304.128599874144,1.8473191029366771
256,800,179764.9941986503,86969.02217444926,2.0670002916448067
1024,100,50144.355335313434,20829.72320776272,2.40734621555729
1024,700,248345.6973614579,101971.47650017287,2.4354427913087724
256,300,73944.0789073857,35896.699653227304,2.0599130176787086
1024,600,104669.70201360258,86765.25402755744,1.2063550459998482
8192,200,39909.25171032868,18018.92824454402,2.214851580998602
1024,300,35517.73654664551,18573.116360380285,1.9123197129379468
4096,900,109738.50136076612,52757.84825268096,2.080041263911661
512,900,102271.41938395916,53309.00486140186,1.91846423788729
4096,100,70788.26221629136,60573.79424177784,1.1686284985507576
8192,700,51160.82027245812,41694.171098573366,1.2270497032187953
1024,400,125051.2762878392,63377.543120814065,1.9731165035769684
256,700,62585.84397640253,38261.990551516115,1.6357184525498398
