P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
31,8192,100,33,0.728034,0.112467,2.0,0.434197,134125.63534484123,55951.574200334086,2.3971735784341948,Communication
32,512,600,21,0.830316,0.216257,9.0,0.535044,185636.26401512063,51282.5288315528,3.6198734392541008,Communication
33,4096,300,59,0.145154,0.216152,5.0,0.227988,87139.66238759903,32331.936268961428,2.695157557614416,Communication
34,512,100,30,0.311593,0.494797,1.0,0.411192,68247.81710615371,23406.948363620024,2.9157075944264093,Communication
35,512,400,65,0.341813,0.131667,6.0,0.445843,204258.84043964633,78468.9163195988,2.603054177627653,Communication
36,512,600,87,0.701721,0.485789,10.0,0.896196,163082.78613112823,60144.36411673883,2.7115223267568065,Communication
37,512,200,34,0.193941,0.777444,3.0,0.390147,46876.98037365949,16904.43370252252,2.7730583111260563,Communication
38,256,100,19,0.894956,0.277955,6.0,0.168629,33859.959305873985,12802.273945981786,2.6448394596728275,Communication
39,2048,200,22,0.81636,0.60347,9.0,0.214718,63121.51986395232,22562.19901777283,2.7976670099501324,Communication
40,512,600,12,0.428009,0.498308,10.0,0.506425,126691.96579002224,33916.34753113008,3.7354248028546757,Communication
41,2048,900,43,0.238553,0.709156,3.0,0.720007,185255.96738609095,82202.2239213126,2.2536612581604323,Communication
42,8192,500,56,0.178558,0.3637,3.0,0.260735,287783.5532380888,96130.13367832509,2.9936872261208216,Communication
43,4096,200,90,0.517281,0.702481,8.0,0.62128,47395.945003272675,17444.605877280243,2.7169398573229384,Communication
44,512,900,13,0.562432,0.233763,7.0,0.153198,260741.8600735113,96310.49967324318,2.707304613288702,Communication
45,256,200,50,0.733229,0.521202,1.0,0.840543,181023.4600404172,67156.97626451861,2.6955272573232016,Communication
46,512,300,76,0.699195,0.767005,6.0,0.690699,72651.5283654374,24009.73900443229,3.0259191219040598,Communication
47,512,200,19,0.278484,0.749344,3.0,0.268131,44737.49283186395,16319.454371522042,2.741359595326439,Communication
48,512,800,67,0.467215,0.250236,2.0,0.546734,544002.3113033111,178154.50341008772,3.053542295538221,Communication
49,128,500,88,0.614454,0.398912,3.0,0.295666,172671.44075828607,59686.937253067976,2.8929519373087045,Communication
50,8192,800,36,0.54861,0.334123,4.0,0.231242,248472.8503529921,86811.4173682552,2.8622139562468716,Communication
51,1024,900,57,0.861978,0.65095,2.0,0.852374,237980.21414895338,85663.51049156082,2.778081504988032,Communication
52,256,900,9,0.16733,0.639422,10.0,0.553734,144927.2753856269,51014.16896254326,2.8409220091782457,Communication
53,4096,500,26,0.485154,0.675732,9.0,0.478628,110933.57479974658,33254.1244965805,3.335934308273664,Communication
54,512,100,51,0.859956,0.135467,8.0,0.542046,95027.57098932586,41535.98824958344,2.2878370057868764,Communication
55,128,400,66,0.277529,0.465338,10.0,0.361489,69698.87838795494,45264.30388508129,1.5398199553650282,Communication
56,512,100,57,0.773757,0.558521,9.0,0.472199,61761.00750220343,14516.865810852898,4.254431246173711,Communication
57,8192,300,67,0.593592,0.272399,5.0,0.6807,184550.17255429743,71342.42663188108,2.586822193567309,Communication
58,4096,800,87,0.759213,0.430835,5.0,0.751711,304785.5430675016,88903.58376038902,3.4282706070539617,Communication
59,1024,800,34,0.613512,0.287316,6.0,0.205666,171640.18480825162,37633.65937538682,4.56081570745437,Communication
60,128,200,70,0.413382,0.599422,3.0,0.517703,110573.65381289354,40458.06873395429,2.733043303179101,Communication
61,8192,700,43,0.506619,0.290083,7.0,0.498927,273247.5838838278,86057.59149796076,3.175171174646489,Communication
62,8192,200,82,0.668572,0.457403,7.0,0.2616,108075.18534306153,38939.460754354994,2.77546692351086,Communication
63,1024,200,52,0.366465,0.552069,5.0,0.56244,95708.88916529718,34123.56738045935,2.804773841439107,Communication
64,512,200,91,0.863484,0.245115,7.0,0.256471,46177.75195401203,17264.052041610656,2.6747922123214276,Communication
65,1024,500,48,0.273445,0.855023,3.0,0.357455,81350.46111369427,30323.122848117026,2.6827863845410596,Communication
66,256,500,66,0.649432,0.723637,6.0,0.240238,83385.21422273087,32675.13800866513,2.5519468104654344,Communication
67,2048,100,89,0.430902,0.107302,3.0,0.825334,58629.584905099386,22062.189858297425,2.65746896757165,Communication
68,4096,300,79,0.404985,0.191272,6.0,0.600165,234576.75973974372,76842.74340963429,3.0526859054115087,Communication
69,8192,700,81,0.865154,0.543164,2.0,0.152786,167228.51603804692,57793.63501321383,2.893545560853061,Communication
70,512,600,10,0.770175,0.560932,6.0,0.477471,168078.22473103888,58338.02524811193,2.8811092596329972,Communication
71,256,300,11,0.144749,0.21835,8.0,0.625963,91179.9859337976,22337.66806533914,4.0818936724769195,Communication
72,1024,900,72,0.816699,0.891594,7.0,0.412868,79406.9363685871,28401.215257746233,2.7958992475481983,Communication
73,512,500,8,0.753593,0.823164,5.0,0.346657,65408.184887206575,28423.774879560675,2.3011786845469677,Communication
74,2048,300,56,0.443562,0.629253,1.0,0.240215,113151.28272634732,43030.76519823377,2.629543820684641,Communication
75,512,700,74,0.324086,0.508721,3.0,0.80494,233089.19767022377,83768.6586116748,2.782534679834759,Communication
76,256,600,49,0.247127,0.32032,7.0,0.237052,111467.97398088705,31009.27768891688,3.594665283697567,Communication
77,1024,1000,56,0.66855,0.855126,8.0,0.465335,94622.94106118176,30928.88515915138,3.059371218014442,Communication
78,128,200,21,0.898587,0.167287,1.0,0.177836,274471.20437501447,100839.80884187177,2.7218536759169822,Communication
79,8192,900,28,0.384945,0.566966,10.0,0.577573,182307.7693369921,82690.26725018611,2.2047064956919917,Communication
80,512,1000,76,0.100781,0.684158,2.0,0.294628,135157.76327991858,49861.11429733623,2.710684772785738,Communication
81,8192,900,9,0.16733,0.639422,10.0,0.553734,144346.02858915087,42710.436873746716,3.379642990209674,Communication
82,2048,200,77,0.406022,0.478461,3.0,0.397584,77534.4230835958,28876.53848383273,2.6850317646973316,Communication
83,8192,1000,84,0.637089,0.821346,9.0,0.316851,64173.433866619176,28003.028411344018,2.2916604919995915,Communication
84,1024,600,11,0.845114,0.635967,2.0,0.127899,113768.55862480798,30849.39273007752,3.687870280632331,Communication
85,1024,500,68,0.561295,0.346421,1.0,0.244844,346768.9055963136,147480.7458449727,2.351282559696481,Communication
86,256,700,41,0.724393,0.109709,6.0,0.825871,347179.2225794893,86148.16379279176,4.0300246377223266,Communication
87,512,500,23,0.751468,0.820332,7.0,0.432396,54819.01138599961,22110.63556767057,2.479305093615406,Communication
88,4096,500,43,0.741385,0.816935,1.0,0.424356,72265.6030908119,27319.151569382047,2.6452359952423854,Communication
89,1024,400,75,0.345105,0.130823,1.0,0.425734,409547.8215719913,165750.015347174,2.4708765227814142,Communication
90,2048,400,60,0.626911,0.411008,5.0,0.21605,94308.8710248625,34094.79681888005,2.7660781064587194,Communication
91,4096,200,14,0.519277,0.703969,4.0,0.221614,50281.50805995513,19483.231019517203,2.580758191984992,Communication
92,128,800,5,0.195699,0.78373,4.0,0.299127,110863.74987107512,79920.49096406845,1.3871755357573878,Communication
93,4096,400,29,0.767607,0.842156,5.0,0.359853,75234.66783365903,28824.379087289086,2.61010541131954,Communication
94,256,400,94,0.788038,0.172852,3.0,0.585806,317972.2728480714,123682.71454580303,2.5708707479113238,Communication
95,1024,100,82,0.706248,0.373687,6.0,0.690721,65244.68400189173,26872.954657817776,2.4278939488669513,Communication
96,8192,400,26,0.439094,0.227314,4.0,0.2362,98417.23713467551,35230.280282919535,2.7935411340565035,Communication
97,128,100,78,0.440845,0.226428,9.0,0.831527,56841.351954964404,19204.766043902266,2.959752377353859,Communication
98,2048,600,47,0.881356,0.15646,7.0,0.475287,197154.1995126091,75893.85334892175,2.597762411748858,Communication
99,2048,1000,38,0.631054,0.415076,3.0,0.831808,524323.3091721634,209614.87581570004,2.5013649777087616,Communication
100,4096,800,30,0.71568,0.506146,8.0,0.308233,117406.60474169865,48235.14390825591,2.4340469464548105,Communication
101,128,300,99,0.605718,0.676056,6.0,0.285135,56049.86649089065,33300.695014947356,1.683144044463099,Communication
102,256,300,1,0.798583,0.47718,7.0,0.485837,73924.49886546914,21515.230474413613,3.435914802464319,Communication
103,8192,200,73,0.211051,0.283267,10.0,0.696614,67828.83813173785,21228.428234486382,3.195188893992036,Communication
104,128,600,61,0.788197,0.176221,7.0,0.780394,306694.4525506972,82529.43843233021,3.7161824722964822,Communication
105,8192,600,54,0.577908,0.247989,10.0,0.167351,123783.3139507566,86765.25402755744,1.4266461308514335,Communication
106,8192,800,58,0.766024,0.833216,2.0,0.844884,116415.36500793204,51040.91184281157,2.2808245543584973,Communication
107,1024,500,17,0.25781,0.330995,10.0,0.74025,213084.4646423648,57888.8463754861,3.680924357349063,Communication
108,128,700,69,0.218954,0.8015,6.0,0.699292,122450.69995838767,75264.85518519946,1.6269306525214324,Communication
109,4096,300,74,0.520132,0.200871,9.0,0.204427,77967.73713195769,61412.6461758017,1.2695713666003723,Communication
110,128,500,44,0.524843,0.312441,9.0,0.211628,148127.6766379967,59399.09092062855,2.493770095504169,Communication
111,2048,400,49,0.367808,0.551241,2.0,0.447351,116281.611722673,45833.3872530713,2.537050362012704,Communication
112,4096,1000,69,0.339533,0.528849,9.0,0.419937,143929.20471144962,45809.33523320091,3.1419186499596936,Communication
113,128,1000,37,0.69814,0.787848,3.0,0.798775,149820.37697704113,121274.0539259576,1.235386895440241,Communication
114,4096,200,96,0.206086,0.277858,4.0,0.596968,126948.35142534814,44311.444499564175,2.864911150134064,Communication
115,1024,200,74,0.585612,0.255356,2.0,0.266588,91561.20884872909,32540.902931029297,2.8137267439319,Communication
116,1024,1000,78,0.762017,0.149154,8.0,0.55725,275865.3362055043,75796.72432283711,3.6395416644989194,Communication
117,1024,700,79,0.711499,0.498632,4.0,0.505429,260597.19469169877,122288.61167366114,2.131001334671517,Communication
118,8192,300,75,0.870783,0.549104,10.0,0.865733,69184.90296322406,16760.521743464207,4.127849002684109,Communication
119,512,800,17,0.567406,0.24067,1.0,0.65081,848664.1217701702,326594.3355200687,2.5985267638483616,Communication
120,1024,900,14,0.188686,0.265268,1.0,0.276621,446582.9379137652,167059.29723648782,2.6732001469010487,Communication
121,512,1000,61,0.379896,0.567787,9.0,0.575405,190297.52290779047,109604.41266510548,1.7362213644558406,Communication
122,2048,100,90,0.561706,0.345543,3.0,0.548995,64982.8985763415,13694.708664932434,4.7451099666501815,Communication
123,2048,800,90,0.793372,0.180407,6.0,0.499656,246428.90666218873,86910.82841486754,2.8354223651610364,Communication
124,4096,100,56,0.381611,0.365799,10.0,0.375934,36872.38412092252,13181.537665125481,2.797274874726955,Communication
125,1024,1000,96,0.704403,0.884561,3.0,0.807186,92395.87300119943,71261.14520805598,1.2965813660647456,Communication
126,1024,400,13,0.174513,0.248114,5.0,0.256869,138542.98699357721,53254.65091878826,2.601519014834049,Communication
127,128,1000,83,0.323485,0.107092,7.0,0.804113,461110.66400297906,112807.58025298266,4.087585807344602,Communication
128,4096,1000,14,0.709532,0.496691,10.0,0.700086,244357.40743198476,70250.77350904822,3.4783589592862176,Communication
129,4096,200,38,0.479715,0.864142,7.0,0.473108,46248.247875533445,17681.013352571765,2.615701201809594,Communication
130,8192,900,5,0.247729,0.836127,5.0,0.441715,88510.93846136851,38891.783213405324,2.2758261809620577,Communication
131,8192,800,2,0.863552,0.250801,2.0,0.6604,574332.9948537305,206183.8232640919,2.785538582811574,Communication
132,1024,1000,64,0.4402,0.620379,8.0,0.519293,159129.54815236945,47249.096640427226,3.3678855145817788,Communication
133,1024,400,78,0.102245,0.689565,9.0,0.607296,93542.33617974987,29221.896516498935,3.201104217412277,Communication
134,8192,800,15,0.215799,0.686416,5.0,0.298573,118252.20759543894,46379.37991347244,2.549672027009758,Communication
135,8192,700,71,0.336017,0.524537,2.0,0.841195,275166.43048388354,97381.59161392016,2.825651398005596,Communication
136,128,700,20,0.702088,0.779851,3.0,0.388685,113744.2724290869,83870.66672405912,1.3561865771654613,Communication
137,128,200,72,0.394906,0.175942,1.0,0.186823,259776.23571229787,99721.48075669742,2.605017833079569,Communication
138,2048,900,5,0.247729,0.836127,5.0,0.441715,88694.8321221846,38891.783213405324,2.280554523188153,Communication
139,2048,700,96,0.25451,0.838536,4.0,0.8474,103093.45175116388,40106.49652901174,2.5704925803376875,Communication
140,256,700,51,0.31475,0.897052,7.0,0.415316,63426.92998780291,42996.97760358702,1.475148569105739,Communication
141,8192,500,70,0.57611,0.361377,2.0,0.279473,175046.50134616473,64270.60609284131,2.723585663612748,Communication
142,1024,1000,11,0.103925,0.694013,7.0,0.897745,194252.57763286834,75814.97735381457,2.562192648641538,Communication
143,8192,500,32,0.249996,0.435999,6.0,0.749528,179310.57589261906,60465.592473464516,2.9654977079950053,Communication
144,4096,300,46,0.741354,0.414512,7.0,0.735342,103011.4388490849,37333.10524919449,2.759251826535579,Communication
145,4096,900,58,0.775592,0.449467,8.0,0.362687,196652.57627577463,64596.28612620529,3.0443325470997475,Communication
146,128,600,38,0.193398,0.268482,9.0,0.585857,232401.89964501507,92918.22772901684,2.5011443429892255,Communication
147,512,100,27,0.193416,0.782401,10.0,0.387746,21961.2203847416,7830.717849825031,2.8044964466740807,Communication
148,8192,800,14,0.47263,0.659025,1.0,0.559553,226104.79343088687,122108.51700799899,1.8516709478674234,Communication
149,256,200,90,0.517281,0.702481,8.0,0.62128,48780.84258535046,17444.605877280243,2.796328156022278,Communication
150,4096,1000,77,0.816226,0.204655,9.0,0.121792,129289.01756527569,49557.77241888677,2.6088544996022227,Communication
151,4096,200,55,0.781683,0.567207,7.0,0.774825,86243.98768334811,26688.32812098575,3.231524556067345,Communication
152,2048,100,66,0.841653,0.118329,10.0,0.436519,25760.184161060533,10418.20543356947,2.472612421142728,Communication
153,8192,300,51,0.697882,0.371851,7.0,0.779373,131685.88142527844,42586.891465992514,3.0921693716583034,Communication
154,2048,200,44,0.227299,0.301321,3.0,0.308966,76678.61911400888,29430.461021684747,2.605416852203269,Communication
155,256,700,82,0.290622,0.870233,9.0,0.792526,63420.02495773699,36521.74946997018,1.736500191752418,Communication
156,8192,200,93,0.704732,0.778132,3.0,0.294163,37109.18822292448,13077.143533780867,2.837713612843971,Communication
157,4096,1000,65,0.771457,0.558805,7.0,0.455316,225769.54490070898,93286.52965676959,2.4201730488998354,Communication
158,256,300,74,0.520132,0.200871,9.0,0.204427,78236.74274054587,61436.44432610881,1.2734581826588132,Communication
159,1024,600,51,0.521,0.712088,6.0,0.601461,91602.37463054762,37266.28202591371,2.458049734257108,Communication
160,4096,900,14,0.188686,0.265268,1.0,0.276621,446582.9379137652,167059.29723648782,2.6732001469010487,Communication
161,4096,400,84,0.823799,0.897809,6.0,0.510039,58680.99953043059,24898.237602795067,2.356833462134006,Communication
162,512,1000,11,0.103925,0.694013,7.0,0.897745,194260.79340752098,75814.97735381457,2.5623010147578302,Communication
163,1024,900,48,0.501161,0.686315,3.0,0.181487,119175.46510756141,46304.128599874144,2.5737546242881963,Communication
164,2048,600,7,0.319557,0.394072,2.0,0.311008,249229.30197866686,89543.21392105386,2.783341037975261,Communication
165,2048,1000,41,0.513846,0.58403,6.0,0.591197,209931.3298138796,81704.81311790232,2.5693875526150807,Communication
166,512,700,35,0.797893,0.185489,4.0,0.384491,374169.9931914775,101978.82985486845,3.6690947888299847,Communication
167,512,100,64,0.835771,0.109518,6.0,0.426156,63485.54804789245,22891.717296792387,2.773297748910612,Communication
168,128,200,86,0.435028,0.623038,3.0,0.230753,55346.24030336163,26888.7690298879,2.0583404261400795,Communication
169,2048,900,77,0.571137,0.35821,7.0,0.677157,378224.27305971686,121311.60907349786,3.11779124807887,Communication
170,256,900,3,0.534845,0.213005,5.0,0.132059,203943.6481274814,73251.85085997256,2.784143277380634,Communication
171,2048,300,43,0.340829,0.525727,8.0,0.841364,98352.82785386902,25716.074539829526,3.824566136699377,Communication
172,1024,500,77,0.704449,0.783432,6.0,0.298018,72661.2480493715,26912.634566018536,2.69989353406217,Communication
173,2048,400,72,0.883618,0.15996,9.0,0.172318,119112.36020268865,44368.75302208522,2.684600131615118,Communication
174,4096,400,58,0.686599,0.875606,6.0,0.881213,51112.17004558016,17151.890334246575,2.979972997117775,Communication
175,8192,900,98,0.545468,0.62051,3.0,0.6274,200029.9008022605,72227.30001714897,2.7694500660382886,Communication
176,2048,700,58,0.220126,0.806248,6.0,0.301839,133500.32776663548,62690.77299864583,2.129505210751177,Communication
177,256,100,100,0.384945,0.643933,8.0,0.250803,39592.1975648662,17969.030500864377,2.203357469005446,Communication
178,1024,300,60,0.159302,0.750772,6.0,0.152271,49721.1741074757,19674.24141386905,2.527221917304803,Communication
179,512,100,9,0.402947,0.593761,5.0,0.506631,29478.977996867263,9011.915100790524,3.2711113750152143,Communication
180,4096,800,88,0.806927,0.191161,7.0,0.201831,197219.37390570636,78733.61137126268,2.504894294454913,Communication
181,4096,200,67,0.782643,0.855943,10.0,0.467253,45665.1160201446,20330.555626091365,2.2461322189119093,Communication
182,256,400,72,0.883618,0.15996,9.0,0.172318,120028.96699666652,44505.86062323956,2.6969249738312255,Communication
183,256,600,68,0.696447,0.37295,6.0,0.689092,282657.9394007424,94961.903825476,2.9765403600186886,Communication
184,1024,500,2,0.169233,0.756732,8.0,0.67342,117262.47281712817,40632.216651472016,2.885948207624553,Communication
185,4096,1000,22,0.644907,0.226642,4.0,0.236528,291366.57075329096,95559.88911688185,3.049046764766677,Communication
186,4096,700,66,0.291652,0.767727,6.0,0.373913,131369.24132512693,52873.15239103022,2.4846114783088544,Communication
187,512,500,45,0.624476,0.809804,2.0,0.330095,85987.75989649497,32606.571048902944,2.6371297910329656,Communication
188,2048,800,97,0.877666,0.546156,6.0,0.465663,180205.15323871502,64680.34916575621,2.7860881328408356,Communication
189,8192,500,93,0.441353,0.229046,6.0,0.124186,75400.5654156085,28232.30305107327,2.6707196107666493,Communication
190,256,300,58,0.498927,0.568496,8.0,0.582033,99803.13835391102,24631.067620281345,4.051920927362995,Communication
191,256,300,46,0.741354,0.414512,7.0,0.735342,103164.60496085462,37342.3237245487,2.762672342563261,Communication
192,8192,200,12,0.845326,0.118076,10.0,0.125299,61101.72249150922,20983.392416218016,2.9119086789933855,Communication
193,128,500,3,0.893572,0.680991,4.0,0.576443,103620.93563031676,57856.90789028666,1.7909864078255247,Communication
194,128,500,38,0.15137,0.33787,3.0,0.636078,269586.765166521,102294.8970041014,2.6353882066640355,Communication
195,128,700,83,0.591571,0.26118,6.0,0.272775,152324.25764470443,81990.87854229896,1.8578195569171831,Communication
196,256,400,91,0.654566,0.838252,3.0,0.336082,50488.82026946306,22400.81766114939,2.2538829177216946,Communication
197,4096,800,62,0.727254,0.803596,4.0,0.719382,87581.50925205428,35597.83621265971,2.4603042929027112,Communication
198,512,800,94,0.317036,0.386954,7.0,0.797791,246719.71028975098,76638.84971024984,3.219251218181504,Communication
199,512,800,55,0.706365,0.382068,4.0,0.389507,247709.5592053678,77475.67439343776,3.1972559276792687,Communication
200,128,800,35,0.551232,0.338544,8.0,0.654431,284285.92771775514,93511.25803490354,3.0401251538252647,Communication
201,128,400,80,0.119984,0.303838,5.0,0.31317,90437.17445206163,41136.22764878972,2.198480016791778,Communication
202,256,600,15,0.832195,0.109359,8.0,0.114569,143733.99707204453,54695.76403720911,2.6278816943532113,Communication
203,256,600,87,0.701721,0.485789,10.0,0.896196,163095.22035084091,60144.36411673883,2.711729066322438,Communication
204,512,200,41,0.721395,0.106057,9.0,0.823169,135846.44420663788,52803.37805987971,2.572684725825425,Communication
205,128,1000,58,0.364897,0.550257,7.0,0.86565,269716.0102372543,116757.07484371262,2.310061386843476,Communication
206,2048,700,42,0.233968,0.821963,3.0,0.338724,88181.06260591139,36367.46158537439,2.4247241562049098,Communication
207,512,400,39,0.365001,0.438371,2.0,0.357296,169131.435178968,65093.08835076349,2.598300978862439,Communication
208,1024,1000,51,0.555869,0.745138,1.0,0.352455,167287.41998353045,60543.78817954,2.7630814822397105,Communication
209,256,100,46,0.325311,0.799592,4.0,0.318062,23184.09207538543,9574.086555025397,2.421546112220617,Communication
210,2048,900,99,0.531782,0.205223,8.0,0.525002,261452.3553879563,92125.50537537725,2.8380018576032224,Communication
211,4096,900,55,0.633656,0.413141,4.0,0.333687,231157.78891996053,62977.93240232957,3.670456937887817,Communication
212,512,900,20,0.577605,0.764293,1.0,0.259277,122962.65398778408,53309.00486140186,2.306601939155961,Communication
213,1024,100,28,0.887865,0.559718,7.0,0.171747,29889.652697992286,12149.56448419292,2.460141903594976,Communication
214,2048,1000,80,0.654831,0.440754,8.0,0.358147,211148.46198228045,71753.33995595953,2.9426987247127214,Communication
215,512,900,76,0.749151,0.132192,4.0,0.849332,625631.7522056602,212442.71641988965,2.944943289884832,Communication
216,128,700,34,0.540316,0.726719,1.0,0.216357,178655.364624957,78660.47431710923,2.271221552831371,Communication
217,256,900,70,0.311977,0.384731,2.0,0.7021,495116.34349359013,236406.36927764048,2.094344348701178,Communication
218,512,900,56,0.267938,0.451841,10.0,0.257167,131924.53485221218,35519.535219141486,3.714140234051205,Communication
219,8192,700,92,0.130883,0.201247,8.0,0.211027,102990.4068615816,38798.57077569107,2.6544897093505675,Communication
220,4096,700,33,0.421324,0.608456,3.0,0.220844,138272.45542784815,49201.53957608187,2.8103278193974632,Communication
221,128,300,93,0.667712,0.743423,4.0,0.748051,56038.95363531995,34227.91484030466,1.6372295506979577,Communication
222,8192,1000,71,0.623511,0.410596,4.0,0.72606,477776.83056555956,164826.80934945482,2.8986597050035043,Communication
223,128,500,37,0.168277,0.240408,9.0,0.157412,94902.10250810583,51495.58120647193,1.842917397661658,Communication
224,1024,600,83,0.838923,0.223213,3.0,0.233695,147540.64269909528,57234.00896316298,2.5778491734530697,Communication
225,512,800,27,0.825223,0.895451,9.0,0.105794,62773.19319478126,23623.75567873834,2.657206332830384,Communication
226,1024,300,94,0.40044,0.473125,1.0,0.480569,193454.7216161199,74981.41813521364,2.58003551316226,Communication
227,256,400,20,0.742696,0.134324,4.0,0.54066,219317.89853291446,78534.00877885001,2.7926487128717534,Communication
228,8192,400,90,0.85929,0.240624,8.0,0.845339,169406.80501954662,51713.80244658222,3.2758528092095993,Communication
229,8192,200,27,0.585032,0.769977,1.0,0.690259,72821.38035587223,27814.232772578187,2.6181337069871007,Communication
230,1024,500,75,0.114038,0.697068,3.0,0.307851,97400.66909830816,31663.06987732136,3.076160002036672,Communication
231,256,100,94,0.771953,0.560014,10.0,0.568692,61500.31584256755,25440.224664257337,2.4174438965931553,Communication
232,2048,800,74,0.690544,0.869602,5.0,0.881814,68966.06917338874,29621.494906863416,2.328244046771894,Communication
233,2048,800,42,0.470686,0.549977,8.0,0.558031,205797.55667515995,48425.21287150835,4.249801796870238,Communication
234,128,400,47,0.412762,0.595044,4.0,0.800959,148033.76450028285,56792.0335809228,2.6065938330831204,Communication
235,1024,300,55,0.610289,0.392224,5.0,0.311971,79008.78100840801,27248.226586824265,2.899593511403501,Communication
236,2048,500,18,0.329123,0.117396,7.0,0.83432,257086.65441833824,75542.36324346077,3.4032116997689057,Communication
237,4096,200,80,0.274224,0.347897,5.0,0.755677,83021.39914742467,22182.840058981747,3.742595579586737,Communication
238,2048,1000,84,0.637089,0.821346,9.0,0.316851,64180.15403354718,28003.028411344018,2.2919004720056573,Communication
239,4096,500,88,0.614454,0.398912,3.0,0.295666,165204.732739317,59133.6005633289,2.793753993761831,Communication
240,256,900,32,0.614524,0.28622,7.0,0.203586,154330.76953078367,49289.57800955002,3.131103486032718,Communication
241,8192,600,24,0.455551,0.526882,4.0,0.445138,133326.9091759567,45332.77707679335,2.941070849246717,Communication
242,4096,900,21,0.247249,0.828856,1.0,0.839932,120939.91917057909,47268.417986599445,2.5585776787550927,Communication
243,2048,200,91,0.863484,0.245115,7.0,0.256471,46177.75195401203,17264.052041610656,2.6747922123214276,Communication
244,128,800,1,0.687643,0.760544,5.0,0.677523,122169.77067854266,93185.6099896687,1.3110368724536694,Communication
245,8192,500,72,0.848655,0.634481,6.0,0.125755,58722.32990977858,18951.21109794996,3.0986056567187332,Communication
246,8192,200,32,0.540817,0.725476,8.0,0.624229,54159.521095785996,24576.88970803912,2.2036767768083516,Communication
247,128,900,45,0.571137,0.35821,1.0,0.16391,327608.66335960006,130530.00731513437,2.5098340994394115,Communication
